symbol	GSM1855317	GSM1855318	GSM1855319	GSM1855320	GSM1855321	GSM1855322	GSM2195410	GSM2195411	GSM2195412	GSM2195413	GSM2195414	GSM2195415	GSM2226784	GSM2226785	GSM2226786	GSM2226787	GSM2226788	GSM2226789	GSM2226790	GSM2226791	GSM2226792	GSM2226793	GSM2477389	GSM2477390	GSM2477391	GSM2477392	GSM2477393	GSM2477394	GSM2700243	GSM2700244	GSM2700245	GSM2700240	GSM2700241	GSM2700242	GSM2774691	GSM2774692	GSM2774693	GSM2774694	GSM2774695	GSM2774696	GSM3685851	GSM3685852	GSM3685853	GSM3685848	GSM3685849	GSM3685850	GSM3936838	GSM3936839	GSM3936840	GSM3936841
cg10252249	0.483376	0.509997	0.4439	0.485515	0.432811	0.485244	0.406918	0.456261	0.46226	0.39097	0.396525	0.499239	0.480292	0.516424	0.474237	0.391875	0.415664	0.398462	0.426837	0.458067	0.421244	0.49134	0.463663	0.412526	0.450742	0.30042	0.4239	0.482908	0.429622	0.471339	0.475674	0.459061	0.441693	0.447089	0.46451	0.48178	0.405082	0.450219	0.44864	0.471805	0.423844	0.410614	0.423189	0.436818	0.386196	0.510207	0.478066	0.451291	0.445226	0.461338
cg10267609	0.406402	0.528434	0.796584	0.568379	0.554574	0.442623	0.433057	0.533776	0.549862	0.527855	0.56066	0.558759	0.55682	0.811984	0.560998	0.436759	0.531799	0.401896	0.401426	0.40887	0.436545	0.55734	0.443393	0.428204	0.524048	0.56071	0.505235	0.54183	0.425833	0.407388	0.444732	0.536811	0.542074	0.781655	0.570195	0.545214	0.416565	0.42879	0.799215	0.813758	0.550317	0.439758	0.552965	0.525657	0.549055	0.408269	0.399363	0.36499	0.473533	0.397811
cg10363397	0.639147	0.684841	0.731426	0.718913	0.638015	0.683772	0.664395	0.663686	0.692651	0.633578	0.627028	0.61095	0.713944	0.659932	0.605421	0.634973	0.610658	0.660871	0.653888	0.654956	0.623549	0.757939	0.664652	0.578432	0.574348	0.700267	0.667326	0.690914	0.582309	0.70556	0.716515	0.67654	0.66435	0.689566	0.682981	0.630866	0.653798	0.575704	0.62994	0.598369	0.694073	0.65466	0.686612	0.64	0.673415	0.59522	0.6084	0.703543	0.641876	0.681689
cg10698069	0.840835	0.869273	0.821152	0.858084	0.825917	0.830548	0.808959	0.807772	0.784413	0.772428	0.885573	0.821611	0.874079	0.795719	0.819521	0.809024	0.710468	0.807394	0.805406	0.770341	0.811306	0.828684	0.785793	0.878605	0.708578	0.797048	0.805148	0.765153	0.790085	0.805588	0.787662	0.742038	0.722869	0.813766	0.765795	0.81406	0.812775	0.745408	0.82698	0.782478	0.747601	0.741692	0.827123	0.789432	0.78525	0.808016	0.799324	0.787597	0.831906	0.944293
cg10841270	0.423444	0.410361	0.370512	0.398485	0.241036	0.289847	0.325134	0.373096	0.150045	0.360644	0.251181	0.383135	0.282961	0.164248	0.195661	0.27911	0.29061	0.349649	0.371518	0.297181	0.392782	0.230156	0.298111	0.379919	0.265365	0.407113	0.328219	0.32767	0.16594	0.201993	0.314552	0.393078	0.344545	0.38508	0.3104	0.399828	0.359075	0.36969	0.345191	0.298563	0.178444	0.350077	0.425391	0.376273	0.335088	0.269841	0.342053	0.31549	0.37416	0.414215
cg11131351	0.870922	0.866517	0.877508	0.907205	0.88658	0.863677	0.90118	0.898784	0.898319	0.931667	0.873227	0.927603	0.880669	0.828236	0.918395	0.899445	0.867324	0.916719	0.84467	0.947629	0.889157	0.884606	0.932541	0.944957	0.471703	0.888253	0.917773	0.852057	0.895492	0.881674	0.92195	0.933141	0.950704	0.893705	0.914822	0.911428	0.872611	0.910344	0.881199	0.858368	0.85777	0.886126	0.950568	0.868831	0.953298	0.866384	0.868861	0.884372	0.595874	0.921128
cg13268984	0.856368	0.883205	0.874751	0.844685	0.839351	0.881844	0.855754	0.823948	0.855227	0.862046	0.854373	0.878804	0.835275	0.906852	0.827078	0.791836	0.827741	0.853578	0.835603	0.850835	0.830281	0.844059	0.856041	0.866044	0.816931	0.835773	0.896074	0.787869	0.759883	0.844069	0.853178	0.839499	0.85032	0.847447	0.878825	0.844009	0.823902	0.847397	0.801819	0.878771	0.85173	0.810034	0.834671	0.822512	0.853712	0.847846	0.812749	0.815341	0.851386	0.841958
cg13851368	0.616635	0.480412	0.542718	0.540818	0.668993	0.560753	0.591443	0.614064	0.600035	0.455077	0.496333	0.596902	0.557004	0.482355	0.583288	0.535729	0.607798	0.561907	0.548755	0.450352	0.577482	0.525644	0.443499	0.493541	0.452099	0.470379	0.546831	0.60464	0.556384	0.554317	0.517049	0.427529	0.456008	0.553561	0.38024	0.416786	0.608037	0.544856	0.603014	0.549438	0.559262	0.387907	0.565747	0.572348	0.519118	0.562588	0.500412	0.55423	0.63705	0.542137
cg14180491	0.457404	0.403625	0.37624	0.42309	0.497741	0.403871	0.420352	0.415015	0.35218	0.37549	0.335225	0.362096	0.310442	0.330816	0.428928	0.383652	0.298594	0.28612	0.422807	0.450184	0.308049	0.455552	0.468738	0.416003	0.311391	0.335995	0.481158	0.354013	0.288047	0.35596	0.361576	0.410896	0.274651	0.433718	0.353158	0.401395	0.440827	0.373451	0.504158	0.454361	0.266141	0.313966	0.432128	0.312515	0.32018	0.410795	0.341963	0.49589	0.385154	0.474277
cg14210405	0.792036	0.746593	0.790362	0.735374	0.734451	0.838001	0.749	0.768422	0.773229	0.753933	0.809481	0.811548	0.784809	0.744863	0.754738	0.825027	0.754424	0.774802	0.784946	0.750302	0.787769	0.781928	0.736717	0.750924	0.739233	0.731491	0.742531	0.761318	0.732671	0.775074	0.767291	0.697107	0.746409	0.726158	0.777657	0.724807	0.671843	0.726296	0.764635	0.70114	0.739251	0.737178	0.662816	0.745813	0.777155	0.710967	0.776309	0.801345	0.691765	0.725343
cg14466580	0.618672	0.491621	0.503639	0.600606	0.545181	0.672392	0.511561	0.559495	0.599395	0.611209	0.453128	0.576922	0.4954	0.494287	0.603747	0.54378	0.544663	0.536784	0.518428	0.612017	0.468022	0.598354	0.57289	0.528545	0.512231	0.416576	0.605005	0.513096	0.369836	0.579528	0.565391	0.443711	0.408462	0.531963	0.537726	0.586291	0.549041	0.575799	0.538957	0.603605	0.513342	0.552073	0.555825	0.50065	0.574913	0.431641	0.458167	0.612005	0.451768	0.578735
cg14741114	0.129038	0.109596	0.081165	0.151792	0.13184	0.10495	0.134949	0.071859	0.073774	0.081401	0.073503	0.051606	0.058225	0.04855	0.093255	0.093872	0.072432	0.068894	0.088431	0.122474	0.125637	0.078454	0.096764	0.067341	0.100921	0.072383	0.124725	0.07563	0.091957	0.071179	0.073983	0.057842	0.051844	0.083313	0.065885	0.060512	0.091205	0.083412	0.120053	0.111871	0.076547	0.059116	0.065988	0.078149	0.107612	0.08487	0.083169	0.078102	0.070784	0.111748
cg15027426	0.63445	0.643957	0.657791	0.651144	0.661429	0.652409	0.625023	0.61371	0.628982	0.615299	0.657324	0.658512	0.634094	0.613381	0.647759	0.64235	0.568814	0.628406	0.608264	0.602961	0.638522	0.612095	0.628314	0.634937	0.648025	0.495045	0.612358	0.64191	0.659163	0.599464	0.634956	0.560485	0.644294	0.630548	0.662311	0.665629	0.596083	0.649877	0.637755	0.564827	0.606462	0.67403	0.629785	0.62418	0.595801	0.579679	0.539583	0.599413	0.601108	0.591088
cg15295597	0.62244	0.594068	0.585737	0.586509	0.564989	0.70885	0.635429	0.567367	0.571502	0.54411	0.603581	0.559107	0.609161	0.569354	0.648049	0.586271	0.50073	0.581332	0.628269	0.552165	0.61829	0.584072	0.555019	0.530014	0.569515	0.618096	0.559156	0.564026	0.525726	0.598726	0.559496	0.545629	0.525887	0.526437	0.560707	0.507806	0.552092	0.552655	0.515179	0.567091	0.516992	0.435007	0.515322	0.568581	0.582067	0.57115	0.586087	0.515656	0.528395	0.49203
cg15329860	0.925725	0.932417	0.900565	0.945022	0.926193	0.957978	0.929621	0.91738	0.936591	0.911667	0.610306	0.924943	0.492514	0.944443	0.585816	0.920422	0.926653	0.938454	0.886276	0.905027	0.952818	0.916174	0.958936	0.563419	0.905746	0.918763	0.923794	0.91128	0.918568	0.931202	0.90548	0.56513	0.918086	0.922741	0.926024	0.917979	0.907793	0.941909	0.907574	0.892988	0.928352	0.536367	0.537446	0.919276	0.898205	0.906716	0.912129	0.921672	0.936944	0.935149
cg15345074	0.207169	0.252365	0.446579	0.276414	0.307784	0.206416	0.423503	0.258658	0.407325	0.494198	0.196673	0.169723	0.199891	0.261089	0.520385	0.298171	0.175878	0.202061	0.225647	0.314847	0.237011	0.409142	0.254182	0.285994	0.195791	0.232349	0.383806	0.245379	0.181942	0.229876	0.373488	0.336615	0.334969	0.259898	0.342614	0.364944	0.493028	0.293893	0.246527	0.23683	0.209722	0.407445	0.440635	0.229732	0.238895	0.319657	0.258036	0.439549	0.21675	0.319704
cg15422579	0.491057	0.368963	0.401932	0.347385	0.467555	0.359819	0.480342	0.407067	0.440041	0.322379	0.337899	0.396027	0.436566	0.377295	0.37021	0.361127	0.360918	0.414159	0.398878	0.420028	0.413905	0.448694	0.430716	0.359007	0.388776	0.332139	0.347146	0.360894	0.369699	0.344644	0.484384	0.404165	0.358162	0.366239	0.331812	0.352353	0.427503	0.403357	0.404433	0.450359	0.36656	0.475935	0.352312	0.338996	0.33337	0.356795	0.38515	0.35191	0.383167	0.477055
cg15429127	0.819155	0.870229	0.817249	0.819963	0.799507	0.871719	0.871561	0.840347	0.800912	0.874977	0.850009	0.90668	0.853477	0.9168	0.891019	0.824397	0.767907	0.84368	0.795279	0.890003	0.880819	0.883965	0.835743	0.828821	0.826967	0.873749	0.799543	0.873015	0.82166	0.853952	0.880155	0.916914	0.887206	0.868944	0.872703	0.792488	0.820086	0.807367	0.884148	0.886253	0.879712	0.873242	0.855524	0.815385	0.888715	0.863983	0.87416	0.886647	0.902295	0.866282
cg15563434	0.736409	0.814003	0.80879	0.762402	0.758107	0.802654	0.78274	0.786389	0.777089	0.774245	0.816519	0.855015	0.861207	0.864973	0.801647	0.788319	0.787013	0.792423	0.805799	0.692435	0.801564	0.728148	0.726484	0.75279	0.765909	0.778426	0.724807	0.787722	0.761157	0.773975	0.73696	0.783185	0.78926	0.796016	0.751817	0.784107	0.700202	0.729721	0.738867	0.747073	0.797441	0.760466	0.724242	0.761057	0.801005	0.713975	0.74036	0.692882	0.765179	0.723854
cg15682806	0.634404	0.673932	0.626718	0.558466	0.590393	0.827414	0.624793	0.650316	0.657525	0.613573	0.60645	0.730304	0.718339	0.543686	0.595003	0.534004	0.675882	0.675338	0.699677	0.565877	0.646454	0.595228	0.641786	0.554794	0.563503	0.536783	0.560612	0.630271	0.565168	0.616425	0.608582	0.533652	0.519615	0.513411	0.630265	0.550275	0.581824	0.428335	0.523685	0.349317	0.616367	0.53393	0.585901	0.595441	0.596742	0.720315	0.602392	0.520669	0.583056	0.660099
cg15682993	0.603769	0.704938	0.476974	0.581213	0.60837	0.622546	0.605905	0.551033	0.638734	0.668151	0.523661	0.674308	0.59697	0.584971	0.723132	0.537289	0.588304	0.652443	0.619849	0.584537	0.683999	0.597712	0.563856	0.648733	0.575765	0.532367	0.580506	0.706778	0.522774	0.516618	0.628546	0.618157	0.508494	0.548787	0.691463	0.521229	0.558851	0.537271	0.619726	0.675007	0.533384	0.659903	0.588385	0.531453	0.659424	0.65588	0.611347	0.651233	0.500685	0.700115
cg15746461	0.842545	0.832766	0.809565	0.835106	0.85111	0.859059	0.78489	0.816123	0.822043	0.841754	0.81249	0.83559	0.803021	0.842089	0.821643	0.850052	0.804744	0.786322	0.818985	0.789585	0.838387	0.835983	0.761665	0.821599	0.783731	0.795618	0.769944	0.825457	0.789375	0.795429	0.789663	0.756769	0.792419	0.780243	0.810646	0.80899	0.790499	0.796573	0.814414	0.767215	0.744371	0.790791	0.816076	0.792093	0.811107	0.787203	0.776878	0.83943	0.814392	0.792844
cg15810474	0.084374	0.06152	0.090131	0.114956	0.090894	0.067268	0.214486	0.022424	0.159931	0.145808	0.038993	0.130101	0.130878	0.099729	0.127759	0.126373	0.11779	0.002086	0.026444	0.036908	0.096404	0.048244	0.022115	0.104345	0.075577	0.207436	0.141747	0.079529	0.029394	0.140512	0.01928	0.028399	0.198355	0.112682	0.263203	0.056664	0.141325	0.17449	0.027282	0.016169	0.075458	0.041296	0.063067	0.0809	0.061418	0.006819	0.04109	0.039377	0.116302	0.007332
cg15935877	0.107513	0.281892	0.295535	0.188262	0.189342	0.187488	0.109531	0.18089	0.19583	0.123779	0.176288	0.156082	0.108007	0.250646	0.0952	0.127428	0.205248	0.124634	0.150792	0.117018	0.119035	0.131978	0.114888	0.201283	0.122878	0.202613	0.209428	0.147301	0.122287	0.242789	0.232665	0.225994	0.151976	0.129233	0.123108	0.071494	0.120765	0.125033	0.208312	0.208631	0.11087	0.089011	0.230475	0.168583	0.197069	0.115518	0.090331	0.141628	0.129127	0.14443
cg17834650	0.604081	0.547617	0.556556	0.594741	0.615677	0.610896	0.693453	0.612164	0.543858	0.583318	0.571703	0.538085	0.587107	0.529962	0.559675	0.566918	0.546633	0.557505	0.498215	0.548224	0.613592	0.578901	0.57299	0.562537	0.55163	0.55118	0.512647	0.550287	0.541359	0.610418	0.586989	0.593698	0.596511	0.648242	0.587245	0.60841	0.569629	0.505461	0.612383	0.580063	0.56781	0.558225	0.548055	0.599044	0.614419	0.611968	0.576949	0.575312	0.554627	0.607344
cg17837162	0.949678	0.936581	0.939033	0.933297	0.947504	0.955657	0.97252	0.93096	0.956036	0.915195	0.939302	0.956308	0.950522	0.928551	0.963362	0.923739	0.943358	0.936599	0.974518	0.917243	0.925127	0.895574	0.953731	0.95495	0.972541	0.946307	0.901843	0.952615	0.950794	0.960558	0.938625	0.956149	0.947297	0.970932	0.966656	0.916451	0.955811	0.936825	0.923973	0.954646	0.962966	0.946523	0.944756	0.9535	0.914626	0.935611	0.941825	0.965531	0.95104	0.972543
cg18032798	0.33008	0.642648	0.439812	0.414514	0.443897	0.338829	0.101116	0.625626	0.251659	0.212323	0.413297	0.253161	0.376644	0.340835	0.340792	0.281842	0.169302	0.303366	0.340084	0.166003	0.166386	0.719111	0.379701	0.204334	0.36457	0.17655	0.272764	0.442931	0.246171	0.415448	0.370681	0.590305	0.447486	0.162767	0.169576	0.178474	0.291982	0.236578	0.269969	0.62222	0.260012	0.408606	0.156891	0.379769	0.423038	0.343224	0.714513	0.632781	0.417333	0.346074
cg18077436	0.231997	0.64219	0.394612	0.38079	0.357948	0.161857	0.045827	0.634784	0.19638	0.234952	0.358024	0.236289	0.312636	0.254572	0.299817	0.217074	0.154546	0.326851	0.351837	0.198216	0.115958	0.72545	0.255088	0.133369	0.264201	0.164281	0.276879	0.345697	0.224997	0.412714	0.252478	0.507915	0.372751	0.120489	0.103315	0.135243	0.370291	0.122155	0.197287	0.524096	0.202079	0.415884	0.121131	0.270281	0.415765	0.2173	0.658026	0.699754	0.369742	0.34773
cg18188392	0.237472	0.477465	0.340021	0.361692	0.284534	0.189294	0.070759	0.515998	0.187563	0.199206	0.374841	0.185208	0.266939	0.232357	0.281971	0.209627	0.175415	0.219364	0.236672	0.093924	0.147381	0.583419	0.191908	0.116571	0.306776	0.127187	0.284406	0.268963	0.140211	0.369175	0.285346	0.354794	0.358792	0.103669	0.170125	0.135418	0.33555	0.119103	0.194433	0.444488	0.166386	0.318413	0.11634	0.200558	0.271255	0.14736	0.432538	0.43743	0.28768	0.351303
cg25032547	0.234829	0.579494	0.332003	0.322478	0.354909	0.144484	0.010297	0.598113	0.184995	0.159656	0.36994	0.134025	0.232	0.248926	0.299702	0.245731	0.096256	0.266952	0.221131	0.087006	0.066248	0.694028	0.186378	0.071268	0.311448	0.082801	0.224961	0.336242	0.073761	0.348793	0.219411	0.433453	0.335071	0.062897	0.078621	0.038046	0.291892	0.076756	0.202567	0.581443	0.213023	0.321614	0.050646	0.222395	0.308289	0.224811	0.687419	0.615098	0.33586	0.296306
cg25071634	0.990604	0.93982	0.952932	0.937288	0.960755	0.973191	0.985687	0.956532	0.959971	0.962975	0.960275	0.972303	0.953289	0.938691	0.963908	0.968505	0.951539	0.968346	0.986585	0.98788	0.94145	0.962547	0.947044	0.959077	0.973533	0.962323	0.925246	0.967411	0.965096	0.992405	0.965369	0.945094	0.952324	0.986269	0.98024	0.952329	0.962888	0.95292	0.960982	0.967997	0.966277	0.976085	0.942118	0.973843	0.95827	0.960895	0.981938	0.973232	0.9613	0.987615
cg25427172	0.35367	0.560204	0.419395	0.430349	0.371265	0.225023	0.022462	0.532919	0.201025	0.244771	0.50398	0.215207	0.338033	0.320797	0.395889	0.342356	0.146658	0.260071	0.371315	0.165622	0.13144	0.619446	0.26805	0.184297	0.416714	0.16794	0.361255	0.351079	0.193849	0.38359	0.37611	0.456644	0.402788	0.141199	0.101665	0.126183	0.312728	0.175685	0.314919	0.530546	0.28377	0.381652	0.131499	0.360972	0.384267	0.382808	0.550207	0.611642	0.379564	0.462295
cg25518695	0.125161	0.073195	0.06784	0.10572	0.071789	0.0624	0.075547	0.051008	0.085017	0.120292	0.06044	0.098346	0.058849	0.051739	0.098122	0.089973	0.038051	0.043434	0.03868	0.101751	0.106693	0.041251	0.045884	0.065527	0.067992	0.188583	0.100403	0.104051	0.040123	0.102923	0.046046	0.070876	0.12827	0.090529	0.115123	0.063545	0.123573	0.122162	0.053996	0.043306	0.082052	0.076089	0.073795	0.058009	0.047642	0.042978	0.048673	0.061282	0.110905	0.03732
cg25705492	0.328365	0.560838	0.375118	0.390762	0.323244	0.169152	0.032077	0.58966	0.149157	0.221779	0.53181	0.203148	0.287566	0.264149	0.369516	0.241289	0.211098	0.217456	0.280499	0.124486	0.085372	0.651431	0.175667	0.098325	0.393557	0.074753	0.321242	0.247873	0.090558	0.416414	0.299893	0.375879	0.350927	0.089491	0.077912	0.055873	0.366885	0.061962	0.253226	0.506135	0.212048	0.411409	0.080966	0.215618	0.302463	0.233204	0.535727	0.589512	0.337039	0.530652
cg25756647	0.341623	0.517332	0.371645	0.375679	0.295416	0.167603	0.01021	0.520567	0.158772	0.23717	0.530702	0.210762	0.301258	0.264868	0.320439	0.267711	0.220527	0.209552	0.282959	0.119047	0.069414	0.649062	0.147684	0.095477	0.345679	0.103453	0.334197	0.226591	0.110449	0.409496	0.260953	0.347843	0.332096	0.091656	0.081937	0.079454	0.381719	0.073257	0.249369	0.457994	0.216476	0.39665	0.09855	0.191011	0.282295	0.194452	0.50062	0.500287	0.301536	0.517018
cg26058907	0.691593	0.780249	0.700822	0.781053	0.708089	0.758415	0.749907	0.71363	0.787281	0.742178	0.711342	0.717277	0.719922	0.660505	0.736878	0.713566	0.731442	0.66918	0.785296	0.77071	0.624138	0.76831	0.754706	0.699117	0.644163	0.723023	0.764979	0.595264	0.756236	0.7565	0.707785	0.774909	0.756482	0.746579	0.775488	0.696336	0.487412	0.749668	0.748372	0.757914	0.696197	0.704183	0.639605	0.7075	0.714029	0.429866	0.691958	0.828719	0.75141	0.827791
cg26517491	0.994894	0.995442	0.985251	0.992285	0.98677	0.981422	0.99638	0.979299	0.987145	0.989349	0.989898	0.992553	0.990129	0.989575	0.982785	0.988109	0.988877	0.985524	0.990725	0.997415	0.990198	0.990172	0.983124	0.990426	0.987516	0.989395	0.991311	0.995119	0.994537	0.994705	0.990109	0.989757	0.995856	0.979781	0.987655	0.992119	0.986992	0.989948	0.98892	0.990656	0.996098	0.995428	0.990764	0.995879	0.988849	0.996169	0.988686	0.996417	0.987859	0.993152
cg26520468	0.008233	0.010817	0.022522	0.026814	0.014079	0.022442	0.010265	0.016305	0.022046	0.012679	0.019655	0.028807	0.029479	0.023051	0.024691	0.009289	0.017211	0.017609	0.011635	0.024084	0.020845	0.016532	0.023845	0.019362	0.016571	0.017774	0.021301	0.029671	0.011297	0.006634	0.029638	0.013786	0.014097	0.009827	0.025653	0.021816	0.019437	0.019849	0.01552	0.007455	0.016849	0.020201	0.021741	0.030116	0.010408	0.020959	0.015092	0.011738	0.0222	0.020186
cg26983430	0.938619	0.911567	0.929483	0.964947	0.943293	0.926194	0.943496	0.940968	0.910272	0.936011	0.940681	0.93198	0.905517	0.964181	0.922027	0.94813	0.915757	0.948587	0.980288	0.939	0.934477	0.955531	0.95049	0.947188	0.918141	0.945239	0.939522	0.967844	0.96707	0.948719	0.924005	0.904211	0.942188	0.967528	0.953165	0.948943	0.938772	0.897917	0.938836	0.994996	0.944685	0.957636	0.892196	0.928988	0.959559	0.953668	0.975966	0.96959	0.941718	0.930108
cg26983535	0.036967	0.048197	0.062862	0.056835	0.081753	0.046965	0.08243	0.067603	0.043693	0.096248	0.056297	0.070691	0.092565	0.031292	0.029133	0.054821	0.05351	0.030116	0.036211	0.043561	0.05324	0.050516	0.080451	0.067716	0.050358	0.024688	0.05468	0.037447	0.036192	0.081238	0.070934	0.060133	0.068806	0.050835	0.072517	0.05098	0.056921	0.076643	0.033198	0.050544	0.057266	0.034124	0.051972	0.06367	0.067051	0.018007	0.029763	0.014216	0.059384	0.037549
cg27049643	0.365872	0.338541	0.310348	0.411596	0.404921	0.428692	0.15938	0.371348	0.278105	0.384684	0.406522	0.393776	0.122972	0.359198	0.307045	0.385456	0.419435	0.322083	0.198182	0.44618	0.349329	0.374343	0.306314	0.312066	0.129128	0.336407	0.354972	0.455422	0.31707	0.41538	0.418966	0.394826	0.341112	0.366511	0.267868	0.363675	0.417416	0.179161	0.36527	0.343509	0.172312	0.301631	0.359181	0.417432	0.168283	0.266505	0.373209	0.373986	0.43027	0.347804
cg27433982	0.941855	0.953793	0.949276	0.956235	0.945816	0.933023	0.804412	0.937469	0.645872	0.897764	0.872413	0.96171	0.908136	0.942998	0.915235	0.922233	0.932517	0.893398	0.978496	0.921422	0.933076	0.913708	0.929988	0.870289	0.905249	0.933289	0.881092	0.882604	0.889185	0.976643	0.910037	0.929666	0.947347	0.941353	0.933455	0.970799	0.937547	0.936047	0.952227	0.928877	0.94026	0.90846	0.950335	0.932757	0.925991	0.926542	0.934949	0.966948	0.922559	0.917627
cg27539833	0.00931	0	0.009469	0	0.010918	0	0.022426	0.013086	0.01979	0.013239	0.033371	0.020687	0.033328	0.011218	0.016113	0	0.003061	0.00128	0	0.008625	0	0.013587	0.00942	0.003856	0.002737	0.01164	0	0	0	0	0.004282	0.003346	0	0.00977	0	0.00211	0	0.023572	0.011012	0.006103	0.011517	0.004855	0	0.004151	0.002033	0.00749	0.004777	0.000944	0.019732	0
cg00008945	0.011607	0.000711	0.023126	0.007325	0.007449	0.007498	0.003681	0.00748	0.010648	0.007304	0.012586	0.011181	0.004862	0.011899	0.016477	0.003588	0.006411	0.003647	0.001627	0.000448	0.012765	0.004678	0.012003	0.009643	0.009742	0.014251	0.012288	0.007979	0.022361	0.003382	0.016843	0.007418	0.01167	0.008036	0.007945	0.007937	0.007695	0.012255	0.008807	0.007715	0.007899	0.008924	0.004814	0.006214	0.015237	0.014124	0.007835	0	0.009585	0.007245
cg00011200	0.025103	0.025635	0.029872	0.035629	0.026807	0.020548	0.006506	0.026981	0.028931	0.038484	0.031406	0.02313	0.027447	0.02656	0.023187	0.027102	0.033611	0.026319	0.007306	0.02919	0.023583	0.021837	0.021403	0.043007	0.03426	0.030205	0.032117	0.025578	0.024163	0.020849	0.029206	0.016763	0.026428	0.011233	0.02356	0.024592	0.020909	0.024532	0.02378	0.017348	0.015242	0.022974	0.02732	0.027723	0.013164	0.013797	0.020721	0	0.030938	0.023677
cg00011891	0.382786	0.66299	0.503525	0.493741	0.490257	0.317748	0.066855	0.679736	0.315587	0.29464	0.542228	0.293137	0.396063	0.400684	0.420863	0.38808	0.231208	0.413638	0.497081	0.264225	0.167907	0.718481	0.355372	0.213207	0.458456	0.236041	0.356023	0.466478	0.245859	0.545534	0.391347	0.626556	0.520349	0.202935	0.178446	0.146479	0.429086	0.236538	0.390179	0.694157	0.406339	0.504314	0.177156	0.408528	0.534203	0.464885	0.731186	0.742973	0.501118	0.484074
cg00014152	0.634353	0.48896	0.784426	0.541068	0.621566	0.479285	0.610593	0.760979	0.770591	0.58721	0.769335	0.589067	0.643976	0.475426	0.624282	0.455971	0.759756	0.447651	0.644349	0.524666	0.518937	0.771094	0.583487	0.567125	0.562166	0.549686	0.488322	0.631878	0.590259	0.599725	0.621503	0.602094	0.618736	0.594275	0.476448	0.797686	0.66969	0.531563	0.631001	0.673452	0.674154	0.587539	0.532528	0.560463	0.654977	0.783188	0.642101	0.52612	0.796736	0.497568
cg00016522	0.685533	0.508417	0.504684	0.663544	0.573954	0.566094	0.610843	0.475916	0.549276	0.57468	0.502302	0.660032	0.584821	0.569484	0.681311	0.536057	0.571532	0.480374	0.60397	0.471955	0.515321	0.543686	0.484246	0.582089	0.584194	0.7134	0.563198	0.497972	0.453146	0.709161	0.470016	0.447088	0.688419	0.586207	0.674678	0.5318	0.720406	0.637477	0.456633	0.498163	0.594379	0.586699	0.565617	0.586363	0.534354	0.46572	0.543558	0.571663	0.711708	0.415924
