Marker1	Marker2	sampleSize	variableSize	F	coefficient.0	tvalue.0	pvalue.0	coefficient.1	tvalue.1	pvalue.1
cg04689676	LINC00431	50	2	7.761978	5.597532	26.405689	3.071245e-30	13.340993	2.786032	0.007618
cg04689676	LINC00433	50	2	0.389256	6.723317	17.172127	3.951135e-22	-5.517983	-0.623904	0.535644
cg04689676	LINC00437	50	2	0.58575	7.099383	19.054226	5.021744e-24	-6.441518	-0.765343	0.447814
cg04689676	LINC00440	50	2	0.239976	7.109408	12.59629	7.891623e-17	-6.245655	-0.489874	0.626455
cg04689676	LINC00442	50	2	0.078232	6.418743	17.741179	1.018103e-22	2.285934	0.279701	0.780909
cg04689676	LINC00443	50	2	7.282343	5.361689	10.754043	2.222023e-14	30.392632	2.698581	0.009584
cg04689676	LINC00445	50	2	0.788387	8.522653	11.805988	8.408748e-16	-14.479216	-0.887912	0.379016
cg04689676	LINC00446	50	2	0.535836	7.349936	8.004828	2.165428e-10	-15.182741	-0.732008	0.467723
cg04689676	LINC00448	50	2	0.797923	7.673162	11.114892	7.111999e-15	-13.93004	-0.893265	0.376172
cg04689676	LINC00449	50	2	1.622825	6.641267	18.657482	1.225599e-23	10.243223	1.273901	0.208832
cg04689676	LINC00454	50	2	0.052423	6.402568	29.453318	2.189202e-32	-1.124306	-0.228961	0.819872
cg04689676	LINC00456	50	2	0.734119	7.671465	14.615237	2.675605e-19	-10.159175	-0.856807	0.395809
cg04689676	LINC00457	50	2	0.33392	7.294902	17.23786	3.372636e-22	-5.524086	-0.577858	0.566061
cg04689676	LINC00458	50	2	0.837783	8.471211	10.205087	1.297589e-13	-17.163164	-0.915304	0.364607
cg04689676	LINC00459	50	2	0.62023	7.545143	14.133644	9.926606e-19	-9.497137	-0.787547	0.434834
cg04792227	LINC00269	50	2	2.485074	5.891299	13.920972	1.786917e-18	2.421195	1.576412	0.1215
cg04792227	LINC00271	50	2	4.795365	5.598396	13.896947	1.910275e-18	3.201648	2.189832	0.033429
cg04792227	LINC00272	50	2	6.913339	5.521562	26.192568	4.420817e-30	2.011622	2.629323	0.01146
cg04792227	LINC00273	50	2	2.203233	5.948645	5.9939	2.561685e-07	5.346349	1.484329	0.144259
cg04792227	LINC00276	50	2	0.668467	5.983685	13.200332	1.365136e-17	1.345063	0.817598	0.417627
cg04792227	LINC00278	50	2	0.058233	5.895413	82.630257	2.063534e-53	-0.062485	-0.241315	0.810339
cg04792227	LINC00280	50	2	1.681062	5.896325	14.34334	5.589829e-19	1.934379	1.296558	0.200982
cg04792227	LINC00290	50	2	3.479035	5.37793	6.86094	1.201469e-08	5.30615	1.865217	0.06827
cg04792227	LINC00293	50	2	5.379917	5.071376	7.088189	5.386853e-09	6.02278	2.319465	0.024671
cg04792227	LINC00294	50	2	0.227292	8.980464	5.957373	2.912576e-07	-2.608286	-0.476752	0.635702
cg04792227	LINC00297	50	2	0.536449	6.518976	9.358635	2.118806e-12	1.851611	0.732427	0.46747
cg04792227	LINC00298	50	2	0.427314	5.941908	19.919954	7.525525e-25	0.707668	0.653692	0.516429
cg04792227	LINC00299	50	2	2.519127	7.93361	10.332755	8.579114e-14	-4.422811	-1.587176	0.119039
cg04792227	LINC00301	50	2	0.030082	6.311254	18.278652	2.912457e-23	-0.217343	-0.173443	0.863033
cg04792227	LINC00303	50	2	0.35727	5.819948	64.481621	2.745845e-48	0.195794	0.597721	0.552836
cg04792227	LINC00304	50	2	0.307798	5.936111	29.300714	2.773208e-32	0.40792	0.554795	0.581611
cg04792227	LINC00305	50	2	4.295165	5.587596	27.746571	3.288443e-31	1.514692	2.072478	0.043615
cg04792227	LINC00308	50	2	0.008608	6.180217	16.747803	1.109631e-21	0.124253	0.092777	0.926467
cg04792227	LINC00309	50	2	6.70724	5.444475	19.690483	1.236687e-24	2.598903	2.589834	0.012676
cg04792227	LINC00310	50	2	3.308991	5.197187	3.06631	0.003554	11.189707	1.819063	0.075143
cg04792227	LINC00311	50	2	0.296606	6.013411	20.635817	1.644267e-25	0.575981	0.544616	0.588539
cg04792227	LINC00313	50	2	4.209403	5.510348	6.50001	4.300593e-08	6.312391	2.051683	0.045678
cg04792227	LINC00314	50	2	5.541194	4.056096	2.625185	0.011583	13.199841	2.353974	0.022715
cg04792227	LINC00315	50	2	2.013836	5.958961	10.354731	7.990982e-14	2.963892	1.419097	0.162332
cg04792227	LINC00319	50	2	5.834998	4.058283	2.792965	0.007479	12.738428	2.415574	0.019566
cg04792227	LINC00320	50	2	0.823482	6.156938	5.308755	2.795508e-06	3.819599	0.907459	0.368697
cg04792227	LINC00322	50	2	4.55572	5.034237	3.836674	0.000364	10.164264	2.134413	0.037944
cg04792227	LINC00324	50	2	1.11079	6.219837	9.77097	5.378048e-13	2.434871	1.05394	0.297187
cg04792227	LINC00326	50	2	3.794932	5.267722	4.349457	7.1e-05	8.562654	1.948058	0.057268
cg04792227	LINC00327	50	2	5.975916	4.98647	4.889339	1.2e-05	9.048236	2.444569	0.018225
cg04792227	LINC00330	50	2	2.819463	5.51756	5.302403	2.857477e-06	6.341268	1.679126	0.099627
cg04792227	LINC00331	50	2	2.023198	5.84331	21.021095	7.379222e-26	1.434965	1.422391	0.161379
cg04792227	LINC00332	50	2	0.762615	6.107414	13.490197	5.978732e-18	1.434862	0.873278	0.38686
cg04792227	LINC00334	50	2	1.348919	6.236796	8.498818	3.922788e-11	3.093247	1.16143	0.25121
cg04792227	LINC00337	50	2	0.017576	7.231724	8.476584	4.234412e-11	-0.410484	-0.132574	0.895085
cg04792227	LINC00339	50	2	0.023253	7.444903	8.463792	4.424896e-11	-0.4868	-0.152489	0.879441
cg04792227	LINC00342	50	2	2.210897	5.936038	5.774512	5.531178e-07	5.547333	1.486908	0.143579
cg04792227	LINC00343	50	2	2.67714	5.688063	8.417607	5.187381e-11	4.012637	1.636197	0.10834
cg04792227	LINC00345	50	2	5.08994	3.778822	2.006434	0.050462	15.420785	2.256089	0.028658
cg04792227	LINC00346	50	2	0.560465	6.190067	11.236931	4.856294e-15	1.49672	0.748642	0.457726
cg04792227	LINC00347	50	2	6.520914	5.199657	9.202053	3.58433e-12	5.236762	2.553608	0.013893
cg04792227	LINC00348	50	2	4.682834	4.872696	4.26026	9.5e-05	8.982687	2.163986	0.035472
cg04792227	LINC00350	50	2	1.871141	7.535478	17.696852	1.130221e-22	-2.113911	-1.367897	0.177715
cg04792227	LINC00351	50	2	5.796098	5.585523	20.863792	1.022003e-25	2.339144	2.407509	0.019955
cg04792227	LINC00353	50	2	4.448207	4.779275	4.185104	0.000121	8.741116	2.109077	0.04018
cg04792227	LINC00354	50	2	3.41724	5.778351	7.093158	5.293254e-09	5.465383	1.848578	0.070684
cg04792227	LINC00355	50	2	1.261696	6.896228	6.105938	1.727123e-07	4.604211	1.123253	0.266917
cg04792227	LINC00358	50	2	7.231856	4.504557	5.413783	1.943939e-06	8.120723	2.689211	0.00982
cg04792227	LINC00362	50	2	0.027697	7.288528	8.9857	7.443578e-12	-0.489921	-0.166425	0.868521
cg04792227	LINC00363	50	2	3.182401	5.460378	11.798716	8.597058e-16	2.996291	1.783929	0.080757
cg04792227	LINC00364	50	2	5.013896	4.920593	5.648114	8.60406e-07	7.079788	2.239173	0.029815
cg04792227	LINC00365	50	2	5.795071	4.905687	5.427166	1.855824e-06	7.897228	2.407295	0.019965
cg04792227	LINC00366	50	2	1.957119	8.116845	12.084565	3.618536e-16	-3.410228	-1.398971	0.168251
cg04792227	LINC00368	50	2	1.676346	5.715798	7.686063	6.585928e-10	3.494406	1.294738	0.201604
cg04792227	LINC00370	50	2	1.934077	5.889419	10.369486	7.619141e-14	2.866623	1.390711	0.170727
cg04792227	LINC00374	50	2	5.17731	5.562678	15.30291	4.314972e-20	3.001792	2.27537	0.027388
cg04792227	LINC00375	50	2	2.657297	5.746001	13.499683	5.820382e-18	2.518145	1.630122	0.109621
cg04792227	LINC00376	50	2	6.272221	5.472199	18.232323	3.240677e-23	2.72803	2.50444	0.015715
cg04792227	LINC00377	50	2	4.080744	5.634416	13.202252	1.357641e-17	3.128882	2.020085	0.048975
cg04792227	LINC00379	50	2	4.321117	5.675181	11.222126	5.085814e-15	3.815234	2.078729	0.04301
cg04792227	LINC00380	50	2	4.810233	5.170496	7.618591	8.341285e-10	5.402057	2.193224	0.033168
cg04792227	LINC00381	50	2	0.888324	5.823113	41.598022	2.593391e-39	0.478836	0.94251	0.350651
cg04792227	LINC00382	50	2	0.651913	5.797029	32.190327	3.762602e-34	0.527708	0.807412	0.423412
cg04792227	LINC00383	50	2	0.343887	5.853942	25.883396	7.533372e-30	0.481342	0.586419	0.560342
cg04792227	LINC00384	50	2	0.048205	6.541185	6.726355	1.932877e-08	0.774893	0.219557	0.827148
cg04792227	LINC00385	50	2	3.810236	5.505857	6.27665	9.462413e-08	6.214291	1.951983	0.056787
cg04792227	LINC00388	50	2	0.01174	6.480327	11.080974	7.910223e-15	0.229973	0.108352	0.914168
cg04792227	LINC00390	50	2	1.987821	5.543676	6.008368	2.434633e-07	4.721158	1.409901	0.165016
cg04792227	LINC00391	50	2	3.670572	5.691636	14.549878	3.191463e-19	2.719964	1.915874	0.061348
cg04792227	LINC00392	50	2	0.52108	7.482161	10.329749	8.6629e-14	-1.897615	-0.721859	0.473883
cg04792227	LINC00393	50	2	0.273137	6.530919	7.87327	3.424119e-10	1.573358	0.522625	0.603639
cg04792227	LINC00397	50	2	0.09124	6.236595	11.394789	2.973195e-15	0.600002	0.30206	0.763912
cg04792227	LINC00398	50	2	0.031681	6.976902	6.600956	3.010491e-08	0.682769	0.177991	0.859479
cg04792227	LINC00399	50	2	2.113155	5.615563	11.127819	6.829703e-15	2.662365	1.453669	0.152545
cg04792227	LINC00400	50	2	1.589147	5.942596	16.374371	2.796527e-21	1.660398	1.260614	0.213542
cg04792227	LINC00402	50	2	0.871887	6.745585	14.064336	1.201545e-18	-1.625358	-0.933749	0.355107
cg04792227	LINC00404	50	2	4.290207	5.122802	4.615436	2.9e-05	8.343583	2.071282	0.043731
cg04792227	LINC00408	50	2	4.326985	5.193257	6.203149	1.226235e-07	6.320317	2.08014	0.042875
cg04792227	LINC00411	50	2	3.431749	5.689578	9.688237	7.069942e-13	3.948314	1.852498	0.070109
cg04792227	LINC00412	50	2	5.531978	4.523907	3.75096	0.000474	10.295087	2.352016	0.022822
cg04792227	LINC00421	50	2	2.402376	5.887159	6.40262	6.066096e-08	5.172341	1.54996	0.12772
cg04792227	LINC00423	50	2	2.02866	6.043039	7.159131	4.194656e-09	4.363331	1.42431	0.160826
cg04792227	LINC00424	50	2	6.18141	5.601845	22.709053	2.524613e-27	2.225843	2.486244	0.016442
cg04792227	LINC00426	50	2	2.818054	7.748192	12.679745	6.175751e-17	-3.722915	-1.678706	0.099709
cg04792227	LINC00430	50	2	1.04736	6.34623	9.354442	2.148771e-12	2.519791	1.023406	0.311246
cg04792227	LINC00431	50	2	0.452772	6.371329	17.298462	2.915765e-22	-0.899458	-0.672883	0.504248
cg04792227	LINC00433	50	2	1.806942	5.691419	9.105793	4.958449e-12	3.049253	1.344225	0.185195
cg04792227	LINC00437	50	2	1.207822	6.20532	10.348651	8.149487e-14	2.391666	1.09901	0.277246
cg04792227	LINC00440	50	2	2.160111	5.5877	6.233102	1.103337e-07	4.781734	1.469731	0.148159
cg04792227	LINC00442	50	2	4.222467	5.395468	9.596267	9.591328e-13	4.193035	2.054864	0.045357
cg04792227	LINC00443	50	2	0.98567	7.401515	8.628163	2.516864e-11	-3.090912	-0.992809	0.325782
cg04792227	LINC00445	50	2	4.491197	5.637232	5.001091	8.031776e-06	8.669635	2.119244	0.039269
cg04792227	LINC00446	50	2	0.096727	6.293144	4.212586	0.000111	1.686205	0.311009	0.75714
cg04792227	LINC00448	50	2	4.677754	4.868922	4.524421	4e-05	8.44709	2.162811	0.035567
cg04792227	LINC00449	50	2	0.586851	6.621062	11.364088	3.270053e-15	1.619852	0.766062	0.447391
cg04792227	LINC00454	50	2	6.30086	5.555264	16.77323	1.042503e-21	3.017217	2.510152	0.015493
cg04792227	LINC00456	50	2	2.513436	5.986859	7.169679	4.041563e-09	4.80454	1.585382	0.119446
cg04792227	LINC00457	50	2	2.327567	6.084643	9.058623	5.815224e-12	3.719141	1.525637	0.133663
cg04792227	LINC00458	50	2	1.653367	6.128958	4.596639	3.1e-05	6.22228	1.285833	0.20467
cg04792227	LINC00459	50	2	0.060368	7.370733	8.475565	4.249284e-11	-0.775465	-0.245698	0.806964
cg04840163	LINC00269	50	2	0.278539	6.429449	27.94422	2.384933e-31	0.677874	0.527768	0.600092
cg04840163	LINC00271	50	2	0.005103	6.463636	28.776817	6.2984e-32	-0.089568	-0.071432	0.943351
cg04840163	LINC00272	50	2	0.028557	6.074047	50.683819	2.43229e-43	-0.113055	-0.168989	0.866516
cg04840163	LINC00273	50	2	0.311627	7.631357	14.187879	8.552165e-19	-1.676202	-0.558235	0.579278
cg04840163	LINC00276	50	2	0.159023	6.425358	26.521175	2.523835e-30	-0.539335	-0.398777	0.691826
cg04840163	LINC00278	50	2	0.638483	5.905005	156.608627	1.090745e-66	-0.168192	-0.799052	0.428196
cg04840163	LINC00280	50	2	0.020391	6.383043	28.712986	6.966758e-32	0.177214	0.142799	0.887047
cg04840163	LINC00290	50	2	0.273876	6.592881	15.319649	4.130327e-20	1.257269	0.523332	0.603151
cg04840163	LINC00293	50	2	0.074733	6.577461	16.409729	2.560547e-21	0.611701	0.273374	0.785739
cg04840163	LINC00294	50	2	1.289928	7.503777	9.465266	1.483505e-12	5.026371	1.13575	0.2617
cg04840163	LINC00297	50	2	0.228972	7.165933	19.288128	2.987517e-24	-0.992428	-0.478511	0.634459
cg04840163	LINC00298	50	2	0.153584	6.075857	38.203514	1.372001e-37	0.347938	0.391898	0.696868
cg04840163	LINC00299	50	2	1.059624	7.128532	17.208534	3.619249e-22	-2.380438	-1.029381	0.30846
cg04840163	LINC00301	50	2	0.002664	6.261709	34.100571	2.649194e-35	-0.05291	-0.051616	0.959049
cg04840163	LINC00303	50	2	0.748167	5.907965	123.613861	9.069564e-62	-0.230778	-0.864965	0.39136
cg04840163	LINC00304	50	2	0.173604	6.005483	55.678078	2.87777e-45	0.250881	0.416658	0.678786
cg04840163	LINC00305	50	2	0.003618	5.984491	53.552784	1.810343e-44	0.037523	0.060149	0.952287
cg04840163	LINC00308	50	2	0.152758	6.146657	31.37678	1.217243e-33	0.427422	0.390842	0.697643
cg04840163	LINC00309	50	2	0.032971	6.160275	39.265572	3.829238e-38	-0.159029	-0.181578	0.856678
cg04840163	LINC00310	50	2	0.035537	8.019702	8.611022	2.669086e-11	0.980103	0.188514	0.851269
cg04840163	LINC00311	50	2	1.5e-05	6.166032	39.676491	2.357468e-38	0.003377	0.003893	0.99691
cg04840163	LINC00313	50	2	0.338808	6.951593	14.840793	1.461727e-19	1.52205	0.582072	0.563242
cg04840163	LINC00314	50	2	0.141379	7.282469	8.406393	5.391701e-11	1.818387	0.376004	0.708571
cg04840163	LINC00315	50	2	0.020167	6.785599	21.731386	1.737141e-26	-0.24754	-0.142011	0.887666
cg04840163	LINC00319	50	2	0.016665	7.353447	8.989635	7.344975e-12	0.589497	0.129095	0.897822
cg04840163	LINC00320	50	2	0.070976	7.316529	11.774008	9.269351e-16	-0.924189	-0.266413	0.791062
cg04840163	LINC00322	50	2	0.142617	7.497383	10.286081	9.977799e-14	1.536635	0.377647	0.707357
cg04840163	LINC00324	50	2	0.398755	6.679991	19.594194	1.525345e-24	1.201783	0.63147	0.530729
cg04840163	LINC00326	50	2	0.144292	7.323772	10.965793	1.136434e-14	1.416251	0.379857	0.705727
cg04840163	LINC00327	50	2	0.019234	7.461649	12.979668	2.577579e-17	-0.445068	-0.138685	0.890279
cg04840163	LINC00330	50	2	0.113762	7.03683	12.37618	1.513045e-16	1.070565	0.337286	0.737372
cg04840163	LINC00331	50	2	0.117504	6.179924	41.011875	5.032233e-39	0.288353	0.342789	0.733254
cg04840163	LINC00332	50	2	0.2762	6.378345	26.366724	3.282107e-30	0.709722	0.525547	0.601623
cg04840163	LINC00334	50	2	0.173263	6.916285	17.514523	1.740519e-22	0.917597	0.416249	0.679083
cg04840163	LINC00337	50	2	0.107432	6.993385	15.432514	3.078065e-20	0.829166	0.327767	0.744513
cg04840163	LINC00339	50	2	0.57873	7.00779	15.071222	7.930566e-20	1.974674	0.760743	0.450532
cg04840163	LINC00342	50	2	0.018963	7.477956	13.380527	8.160871e-18	-0.429618	-0.137705	0.89105
cg04840163	LINC00343	50	2	1.220281	7.105251	19.49099	1.911658e-24	-2.248021	-1.104664	0.274812
cg04840163	LINC00345	50	2	0.072217	7.633082	7.253933	3.003548e-09	1.578601	0.268733	0.789287
cg04840163	LINC00346	50	2	0.935015	6.342642	21.739782	1.708089e-26	1.574885	0.966962	0.33841
cg04840163	LINC00347	50	2	0.091597	6.507852	20.345337	3.032356e-25	0.540429	0.30265	0.763464
cg04840163	LINC00348	50	2	0.205799	7.010256	11.027574	9.35513e-15	1.609904	0.45365	0.652125
cg04840163	LINC00350	50	2	0.019563	7.001479	30.347551	5.596784e-33	-0.180138	-0.139867	0.88935
cg04840163	LINC00351	50	2	0.077905	6.170925	40.986534	5.179584e-39	0.234593	0.279114	0.781356
cg04840163	LINC00353	50	2	0.168498	6.877243	10.855231	1.61169e-14	1.45177	0.410486	0.683276
cg04840163	LINC00354	50	2	0.400009	6.985959	15.649281	1.756959e-20	1.576127	0.632463	0.530086
cg04840163	LINC00355	50	2	1.446495	7.49344	12.502568	1.040405e-16	4.024067	1.202703	0.23499
cg04840163	LINC00358	50	2	0.015199	6.714651	14.15243	9.426799e-19	-0.326536	-0.123286	0.902395
cg04840163	LINC00362	50	2	1.727092	7.642723	18.033293	5.13902e-23	-3.109249	-1.314189	0.195029
cg04840163	LINC00363	50	2	0.007094	6.275673	24.701822	6.086074e-29	-0.119457	-0.084228	0.933226
cg04840163	LINC00364	50	2	0.309036	6.568418	13.537245	5.234076e-18	1.505773	0.55591	0.580855
cg04840163	LINC00365	50	2	0.109899	6.858943	13.497108	5.862954e-18	0.940453	0.331509	0.741703
cg04840163	LINC00366	50	2	0.391683	7.012586	19.327375	2.739512e-24	1.267645	0.625846	0.534381
cg04840163	LINC00368	50	2	0.453033	6.410547	16.012978	6.93899e-21	1.504224	0.673077	0.504126
cg04840163	LINC00370	50	2	1.367998	6.96058	22.920218	1.679637e-27	-1.98287	-1.169615	0.247931
cg04840163	LINC00374	50	2	0.043821	6.323802	31.101982	1.82107e-33	0.237606	0.209335	0.835073
cg04840163	LINC00375	50	2	0.226328	6.511524	28.075388	1.929171e-31	-0.615958	-0.47574	0.636418
cg04840163	LINC00376	50	2	0.005824	6.208816	36.594116	1.012457e-36	-0.07228	-0.076312	0.939488
cg04840163	LINC00377	50	2	0.006255	6.450094	27.292276	6.934644e-31	0.104347	0.079091	0.937289
cg04840163	LINC00379	50	2	0.286265	6.819863	24.367367	1.116724e-28	-0.835942	-0.535038	0.595094
cg04840163	LINC00380	50	2	0.270193	6.436208	17.053644	5.26176e-22	1.095152	0.519801	0.605592
cg04840163	LINC00381	50	2	0.191323	5.978951	79.760612	1.112293e-52	-0.183039	-0.437404	0.66378
cg04840163	LINC00382	50	2	0.066793	5.915688	61.413219	2.773951e-47	0.138974	0.258443	0.79717
cg04840163	LINC00383	50	2	0.645893	6.065721	50.602486	2.623564e-43	-0.537794	-0.803675	0.425547
cg04840163	LINC00384	50	2	1.683848	7.321102	14.399025	4.803469e-19	-3.683151	-1.297632	0.200616
cg04840163	LINC00385	50	2	0.094139	7.028989	14.521059	3.450015e-19	0.829096	0.306821	0.760306
cg04840163	LINC00388	50	2	0.00505	6.522253	20.975515	8.107863e-26	0.12336	0.071067	0.94364
cg04840163	LINC00390	50	2	1.314568	7.291521	14.763746	1.795805e-19	-3.161096	-1.146546	0.257253
cg04840163	LINC00391	50	2	0.066331	6.463152	29.972969	9.865664e-33	-0.310026	-0.257548	0.797857
cg04840163	LINC00392	50	2	0.149532	7.107633	18.385811	2.276837e-23	-0.834516	-0.386694	0.700692
cg04840163	LINC00393	50	2	0.000475	6.957641	15.731753	1.421387e-20	-0.053798	-0.02179	0.982706
cg04840163	LINC00397	50	2	1.023255	6.649717	23.072477	1.254435e-27	-1.627517	-1.011561	0.31682
cg04840163	LINC00398	50	2	0.88426	7.614048	13.66925	3.609017e-18	-2.924056	-0.940351	0.351746
cg04840163	LINC00399	50	2	1.15488	6.576683	24.277016	1.317311e-28	-1.625193	-1.074654	0.287902
cg04840163	LINC00400	50	2	0.028835	6.355121	32.414116	2.737101e-34	0.185853	0.169807	0.865875
cg04840163	LINC00402	50	2	0.261825	6.199212	24.158648	1.636903e-28	0.732983	0.511688	0.611215
cg04840163	LINC00404	50	2	0.04618	7.456345	12.111964	3.332352e-16	-0.738522	-0.214896	0.830759
cg04840163	LINC00408	50	2	0.162412	6.711131	14.465174	4.01373e-19	1.043772	0.403004	0.688735
cg04840163	LINC00411	50	2	0.633155	6.517163	20.297291	3.357662e-25	1.426265	0.79571	0.430118
cg04840163	LINC00412	50	2	0.06228	7.114366	10.512954	4.800745e-14	0.94278	0.24956	0.803993
cg04840163	LINC00421	50	2	0.321187	7.508551	15.038885	8.63794e-20	-1.579589	-0.566734	0.573536
cg04840163	LINC00423	50	2	0.222345	7.015722	15.348159	3.834124e-20	1.203247	0.471535	0.639395
cg04840163	LINC00424	50	2	0.003897	6.20124	44.506542	1.096298e-40	-0.048555	-0.062424	0.950484
cg04840163	LINC00426	50	2	0.331942	6.925254	20.78826	1.195844e-25	-1.071453	-0.576144	0.56721
cg04840163	LINC00430	50	2	0.211775	7.161839	19.686096	1.248542e-24	-0.934603	-0.46019	0.647457
cg04840163	LINC00431	50	2	0.018011	6.155134	31.291178	1.379513e-33	-0.147369	-0.134204	0.893802
cg04840163	LINC00433	50	2	0.226832	6.362284	18.839697	8.120909e-24	0.897875	0.476269	0.636044
cg04840163	LINC00437	50	2	1.238419	6.532749	20.498152	2.195681e-25	1.979884	1.112843	0.271318
cg04840163	LINC00440	50	2	0.233801	6.654695	13.691785	3.387829e-18	1.311947	0.48353	0.630918
cg04840163	LINC00442	50	2	0.06071	6.443571	20.679043	1.502014e-25	0.4286	0.246395	0.806427
cg04840163	LINC00443	50	2	0.000963	6.567236	14.253943	7.135775e-19	0.079827	0.031037	0.975369
cg04840163	LINC00445	50	2	1.023701	7.396651	11.927734	5.809741e-16	3.502583	1.011781	0.316716
cg04840163	LINC00446	50	2	1.716179	7.631656	9.769117	5.411049e-13	-5.713068	-1.31003	0.196421
cg04840163	LINC00448	50	2	0.176756	6.896132	11.526702	1.978032e-15	1.404148	0.420424	0.676052
cg04840163	LINC00449	50	2	0.515149	7.245292	23.372562	7.090011e-28	-1.242054	-0.717739	0.476397
cg04840163	LINC00454	50	2	0.174578	6.289569	33.643616	4.934878e-35	0.436052	0.417825	0.677938
cg04840163	LINC00456	50	2	0.839809	7.624225	16.886675	7.897999e-22	-2.309758	-0.916411	0.364033
cg04840163	LINC00457	50	2	0.519249	7.30149	20.075058	5.393031e-25	-1.463078	-0.72059	0.474657
cg04840163	LINC00458	50	2	0.001206	7.805178	10.825614	1.770289e-14	-0.139785	-0.03473	0.972439
cg04840163	LINC00459	50	2	0.993019	6.767619	14.778543	1.726106e-19	2.547463	0.996504	0.324003
cg04964672	LINC00269	50	2	0.522052	7.005097	10.608814	3.531026e-14	-0.656369	-0.722531	0.473474
cg04964672	LINC00271	50	2	0.097697	6.648489	10.297911	9.602834e-14	-0.277625	-0.312566	0.755965
cg04964672	LINC00272	50	2	0.001349	6.043952	17.523912	1.702107e-22	0.017428	0.036729	0.970854
cg04964672	LINC00273	50	2	1.207258	9.030046	5.888929	3.703816e-07	-2.317918	-1.098753	0.277357
cg04964672	LINC00276	50	2	0.095022	6.129496	8.787661	1.459325e-11	0.295806	0.308256	0.759222
cg04964672	LINC00278	50	2	0.014232	5.891632	53.959473	1.266413e-44	-0.01792	-0.119299	0.905536
cg04964672	LINC00280	50	2	0.001038	6.390353	9.989177	2.624285e-13	0.028352	0.032214	0.974435
cg04964672	LINC00290	50	2	0.427431	5.992535	4.847476	1.4e-05	1.111916	0.653782	0.516372
cg04964672	LINC00293	50	2	0.002285	6.618415	5.734712	6.357729e-07	0.075905	0.047806	0.962069
cg04964672	LINC00294	50	2	1.148356	10.698445	4.68372	2.3e-05	-3.367536	-1.071613	0.289252
cg04964672	LINC00297	50	2	0.198638	7.480791	6.996329	7.449006e-09	-0.655621	-0.445688	0.657826
cg04964672	LINC00298	50	2	0.852738	5.716776	12.584009	8.182143e-17	0.577144	0.923438	0.360398
cg04964672	LINC00299	50	2	0.416448	7.520375	6.26844	9.740462e-08	-1.065135	-0.645328	0.521788
cg04964672	LINC00301	50	2	0	6.25319	11.835872	7.677861e-16	0.000383	0.000526	0.999582
cg04964672	LINC00303	50	2	1.229204	6.021468	44.005409	1.864011e-40	-0.208715	-1.108696	0.273086
cg04964672	LINC00304	50	2	0.859889	6.326081	20.529799	2.054173e-25	-0.393111	-0.927302	0.358409
cg04964672	LINC00305	50	2	0.377606	6.184227	19.30934	2.850767e-24	-0.270758	-0.614496	0.54179
cg04964672	LINC00308	50	2	0.694774	5.753	10.264463	1.070175e-13	0.642723	0.833531	0.408674
cg04964672	LINC00309	50	2	0.089546	6.002502	13.305821	1.009615e-17	0.18572	0.299243	0.766047
cg04964672	LINC00310	50	2	0.012926	8.472614	3.161212	0.002721	-0.419215	-0.113692	0.909956
cg04964672	LINC00311	50	2	0.839561	6.566697	14.814311	1.568763e-19	-0.558774	-0.916275	0.364103
cg04964672	LINC00313	50	2	0.107168	6.753056	4.998871	8.092716e-06	0.608422	0.327365	0.744815
cg04964672	LINC00314	50	2	0.010175	7.317771	2.931968	0.005147	0.346356	0.100869	0.920074
cg04964672	LINC00315	50	2	0.268596	7.204546	8.040226	1.914665e-10	-0.638899	-0.518263	0.606656
cg04964672	LINC00319	50	2	0.010059	7.677861	3.262146	0.002039	-0.324762	-0.100296	0.920527
cg04964672	LINC00320	50	2	0.133475	6.529435	3.654423	0.000638	0.89805	0.365342	0.716461
cg04964672	LINC00322	50	2	0.078989	8.317851	3.96375	0.000244	-0.811396	-0.28105	0.77988
cg04964672	LINC00324	50	2	0.090688	7.15918	7.275622	2.782707e-09	-0.407674	-0.301145	0.764605
cg04964672	LINC00326	50	2	0.006436	7.392354	3.841556	0.000358	0.212383	0.080223	0.936393
cg04964672	LINC00327	50	2	0.111886	6.847779	4.144184	0.000138	0.7604	0.334493	0.739465
cg04964672	LINC00330	50	2	0.094805	6.707309	4.099343	0.000159	0.693098	0.307905	0.759487
cg04964672	LINC00331	50	2	0.072212	6.110021	14.086615	1.129931e-18	0.160356	0.268723	0.789294
cg04964672	LINC00332	50	2	0.186302	6.785167	9.739708	5.963087e-13	-0.413683	-0.431627	0.667945
cg04964672	LINC00334	50	2	0.263246	7.633014	6.724634	1.944666e-08	-0.801221	-0.513075	0.610252
cg04964672	LINC00337	50	2	0.026833	7.333164	5.619768	9.498408e-07	-0.29407	-0.163807	0.870571
cg04964672	LINC00339	50	2	1.724009	9.025952	6.825939	1.359582e-08	-2.388607	-1.313015	0.195421
cg04964672	LINC00342	50	2	0.452992	8.472413	5.292894	2.952802e-06	-1.482188	-0.673046	0.504145
cg04964672	LINC00343	50	2	0.03153	6.569246	6.187326	1.296573e-07	0.259371	0.177568	0.85981
cg04964672	LINC00345	50	2	0.002882	7.718813	2.547725	0.0141	0.223761	0.053684	0.95741
cg04964672	LINC00346	50	2	0.318985	7.058061	8.355288	6.430516e-11	-0.656377	-0.564787	0.574849
