Marker1	Marker2	group1_spearman	group1_lower	group1_upper	group1_t	group1_n	group1_se	group2_spearman	group2_lower	group2_upper	group2_t	group2_n	group2_se	z_test	z_pvalue
AACSP1	ABHD15	-0.057692	-0.442737	0.345317	-0.277144	25	0.213201	0.520769	0.158182	0.759600	2.925535	25	0.213201	-2.106558	0.035156
AACSP1	ABHD16A	-0.203846	-0.554334	0.208049	-0.998579	25	0.213201	0.308906	-0.098221	0.627456	1.557639	25	0.213201	-1.744801	0.081019
AACSP1	ABHD16B	-0.063077	-0.447071	0.340548	-0.303110	25	0.213201	0.799231	0.590612	0.907708	6.377407	25	0.213201	-3.846091	0.000120
AACSP1	ABHD17A	0.021538	-0.376806	0.413160	0.103319	25	0.213201	0.746154	0.497778	0.881419	5.374843	25	0.213201	-3.126514	0.001769
AACSP1	ABHD17B	0.258462	-0.152222	0.593034	1.283137	25	0.213201	0.504615	0.136744	0.750174	2.803112	25	0.213201	-0.965204	0.334443
AACSP1	ABHD17C	-0.083077	-0.463015	0.322652	-0.399805	25	0.213201	-0.036154	-0.425217	0.364186	-0.173501	25	0.213201	-0.156211	0.875867
AADAC	AADACL2	-0.078462	-0.459357	0.326808	-0.377452	25	0.213201	0.050779	-0.351409	0.437145	0.243842	25	0.213201	-0.429323	0.667688
AADAC	AADACP1	-0.072308	-0.454460	0.332325	-0.347686	25	0.213201	-0.211964	-0.560183	0.199918	-1.040178	25	0.213201	0.473589	0.635793
AADAC	AADAT	-0.046154	-0.433387	0.355466	-0.221582	25	0.213201	-0.007311	-0.401289	0.388950	-0.035061	25	0.213201	-0.128937	0.897407
AADAC	AAED1	0.038462	-0.362180	0.427108	0.184592	25	0.213201	0.634737	0.319812	0.823367	3.939413	25	0.213201	-2.357556	0.018396
AADAC	AAGAB	-0.106923	-0.481709	0.300928	-0.515742	25	0.213201	0.539334	0.183250	0.770310	3.071587	25	0.213201	-2.356628	0.018442
AADAC	AAK1	0.352308	-0.049756	0.656108	1.805361	25	0.213201	-0.301981	-0.622803	0.105778	-1.519175	25	0.213201	2.254556	0.024161
AADAC	AAMDC	-0.091538	-0.469687	0.314992	-0.440854	25	0.213201	0.594345	0.260351	0.801299	3.544321	25	0.213201	-2.574209	0.010047
AADAC	AAMP	0.495385	0.124646	0.744742	2.734952	25	0.213201	0.445855	0.061563	0.715024	2.388820	25	0.213201	0.211124	0.832791
AADAC	AANAT	-0.012308	-0.405473	0.384701	-0.059030	25	0.213201	0.684109	0.396024	0.849588	4.498169	25	0.213201	-2.816166	0.004860
AADAC	AAR2	-0.032308	-0.422057	0.367521	-0.155023	25	0.213201	0.033879	-0.366160	0.423349	0.162570	25	0.213201	-0.219596	0.826186
AADAC	AARS	0.198462	-0.213411	0.550434	0.971105	25	0.213201	0.120408	-0.288454	0.492131	0.581688	25	0.213201	0.265780	0.790409
AADAC	AARS2	0.295385	-0.112934	0.618350	1.482779	25	0.213201	0.428159	0.039746	0.704165	2.272184	25	0.213201	-0.508057	0.611413
AADAC	AARSD1	0.373077	-0.025875	0.669516	1.928447	25	0.213201	0.212197	-0.199683	0.560351	1.041376	25	0.213201	0.585457	0.558240
AADAC	AASDH	-0.053077	-0.439007	0.349388	-0.254907	25	0.213201	0.357638	-0.043671	0.659567	1.836644	25	0.213201	-1.417198	0.156425
AADAC	AASDHPPT	0.265385	-0.144953	0.597831	1.320074	25	0.213201	-0.205039	-0.555196	0.206857	-1.004680	25	0.213201	1.591581	0.111479
AADAC	AASS	-0.067692	-0.450773	0.336444	-0.325387	25	0.213201	0.408155	0.015521	0.691732	2.144176	25	0.213201	-1.662266	0.096460
AADAC	AATF	0.334615	-0.069743	0.644533	1.702924	25	0.213201	0.288851	-0.119981	0.613918	1.446956	25	0.213201	0.168169	0.866450
AADAC	AATK	0.008462	-0.387973	0.402254	0.040582	25	0.213201	0.639738	0.327350	0.826060	3.991812	25	0.213201	-2.485044	0.012954
AADAC	AB074162	0.197692	-0.214176	0.549876	0.967187	25	0.213201	0.274284	-0.135544	0.603963	1.367877	25	0.213201	-0.269178	0.787793
AADAC	AB488780	0.422308	0.032612	0.700545	2.234333	25	0.213201	0.598115	0.265795	0.803383	3.579261	25	0.213201	-0.795026	0.426599
AADAC	ABAT	-0.069231	-0.452003	0.335073	-0.332818	25	0.213201	0.769527	0.537969	0.893100	5.778948	25	0.213201	-3.610173	0.000306
AADAC	ABCA1	-0.216923	-0.563740	0.194922	-1.065702	25	0.213201	0.295057	-0.113289	0.618128	1.480976	25	0.213201	-1.739640	0.081922
AADAC	ABCA11P	0.176154	-0.235366	0.534114	0.858225	25	0.213201	0.442563	0.057477	0.713013	2.366867	25	0.213201	-0.986374	0.323949
AADAC	ABCA12	-0.102308	-0.478117	0.305166	-0.493239	25	0.213201	0.157723	-0.253194	0.520426	0.765999	25	0.213201	-0.868018	0.385385
AADAC	ABCA13	-0.089231	-0.467872	0.317087	-0.429650	25	0.213201	-0.293903	-0.617346	0.114536	-1.474635	25	0.213201	0.707648	0.479164
AADAC	ABCA17P	0.087692	-0.318481	0.466660	0.422184	25	0.213201	0.626274	0.307144	0.818790	3.852611	25	0.213201	-2.146998	0.031793
AADAC	ABCA2	0.023846	-0.374823	0.415073	0.114395	25	0.213201	0.447373	0.063453	0.715950	2.398988	25	0.213201	-1.517558	0.129126
AADAC	ABCA3	0.347692	-0.055002	0.653102	1.778433	25	0.213201	-0.173562	-0.532200	0.237890	-0.845200	25	0.213201	1.784851	0.074285
AADAC	ABCA4	-0.030000	-0.420157	0.369518	-0.143940	25	0.213201	0.151568	-0.259086	0.515813	0.735389	25	0.213201	-0.606125	0.544432
AADAC	ABCA5	0.244615	-0.166628	0.583367	1.209890	25	0.213201	0.647817	0.339612	0.830393	4.078284	25	0.213201	-1.730781	0.083491
AADAC	ABCA6	0.057692	-0.345317	0.442737	0.277144	25	0.213201	0.566647	0.220991	0.785834	3.298151	25	0.213201	-1.939610	0.052427
AADAC	ABCA7	-0.105385	-0.480513	0.302343	-0.508237	25	0.213201	0.614467	0.289658	0.812364	3.735229	25	0.213201	-2.725749	0.006416
AADAC	ABCA8	0.022308	-0.376145	0.413798	0.107011	25	0.213201	0.344297	-0.058846	0.650885	1.758717	25	0.213201	-1.116535	0.264193
AADAC	ABCA9	0.136154	-0.273709	0.504167	0.659109	25	0.213201	0.799384	0.590889	0.907783	6.380804	25	0.213201	-3.183629	0.001454
AADAC	ABCB1	0.392308	-0.003349	0.681762	2.045414	25	0.213201	0.011156	-0.385682	0.404510	0.053506	25	0.213201	1.337821	0.180955
AADAC	ABCB10	-0.131538	-0.500654	0.278051	-0.636366	25	0.213201	0.134641	-0.275134	0.503017	0.651651	25	0.213201	-0.888089	0.374493
AADAC	ABCB11	-0.350000	-0.654607	0.052382	-1.791878	25	0.213201	-0.492402	-0.742981	-0.120761	-2.713197	25	0.213201	0.576373	0.564363
AADAC	ABCB4	-0.263077	-0.596235	0.147381	-1.307738	25	0.213201	-0.643970	-0.828333	-0.333760	-4.036819	25	0.213201	1.643441	0.100292
AADAC	ABCB5	-0.024615	-0.415709	0.374161	-0.118087	25	0.213201	-0.686033	-0.850594	-0.399076	-4.522036	25	0.213201	2.705711	0.006816
AADAC	ABCB6	0.155385	-0.255436	0.518676	0.754361	25	0.213201	0.043855	-0.357477	0.431514	0.210522	25	0.213201	0.374019	0.708390
AADAC	ABCB7	-0.296923	-0.619390	0.111269	-1.491246	25	0.213201	0.105020	-0.302678	0.480229	0.506460	25	0.213201	-1.364959	0.172266
AADAC	ABCB8	0.036154	-0.364186	0.425217	0.173501	25	0.213201	0.690133	0.405602	0.852732	4.573496	25	0.213201	-2.693230	0.007076
AADAC	ABCB9	-0.079231	-0.459968	0.326116	-0.381176	25	0.213201	-0.617042	-0.813769	-0.293453	-3.760470	25	0.213201	2.125349	0.033558
AADAC	ABCC1	0.090000	-0.316389	0.468477	0.433384	25	0.213201	-0.154127	-0.517734	0.256640	-0.748108	25	0.213201	0.814595	0.415304
AADAC	ABCC10	0.157692	-0.253223	0.520403	0.765848	25	0.213201	0.194268	-0.217571	0.547387	0.949772	25	0.213201	-0.125201	0.900364
AADAC	ABCC11	-0.033077	-0.422690	0.366855	-0.158718	25	0.213201	0.295883	-0.112395	0.618687	1.485521	25	0.213201	-1.121320	0.262152
AADAC	ABCC12	0.246154	-0.165036	0.584445	1.217989	25	0.213201	0.582339	0.243152	0.794629	3.435409	25	0.213201	-1.375341	0.169026
AADAC	ABCC13	-0.143077	-0.509414	0.267165	-0.693306	25	0.213201	0.008848	-0.387645	0.402578	0.042434	25	0.213201	-0.507156	0.612045
AADAC	ABCC2	0.325385	-0.080044	0.638437	1.650296	25	0.213201	0.360069	-0.040885	0.661142	1.850985	25	0.213201	-0.130370	0.896274
AADAC	ABCC3	-0.146923	-0.512318	0.263512	-0.712349	25	0.213201	0.176957	-0.234583	0.534707	0.862264	25	0.213201	-1.083985	0.278371
AADAC	ABCC4	-0.034615	-0.423954	0.365522	-0.166109	25	0.213201	0.191960	-0.219853	0.545705	0.938053	25	0.213201	-0.759509	0.447548
AADAC	ABCC5	-0.140769	-0.507668	0.269350	-0.681895	25	0.213201	0.416619	0.025714	0.697013	2.197859	25	0.213201	-1.941233	0.052230
AADAC	ABCC6	0.069231	-0.335073	0.452003	0.332818	25	0.213201	0.330833	-0.073975	0.642040	1.681293	25	0.213201	-0.910153	0.362742
AADAC	ABCC6P1	0.193077	-0.218749	0.546519	0.943722	25	0.213201	0.487401	0.114272	0.740018	2.676997	25	0.213201	-1.118084	0.263531
AADAC	ABCC6P2	-0.152308	-0.516369	0.258380	-0.739065	25	0.213201	0.653203	0.347846	0.833269	4.137241	25	0.213201	-3.098943	0.001942
AADAC	ABCC8	-0.063077	-0.447071	0.340548	-0.303110	25	0.213201	-0.652433	-0.832859	-0.346667	-4.128752	25	0.213201	2.375906	0.017506
AADAC	ABCC9	-0.373846	-0.670009	0.024981	-1.933069	25	0.213201	-0.235430	-0.576900	0.176089	-1.161737	25	0.213201	-0.507299	0.611945
AADAC	ABCD1	-0.126923	-0.497128	0.282376	-0.613665	25	0.213201	0.630891	0.314040	0.821290	3.899671	25	0.213201	-2.887140	0.003888
AADAC	ABCD1P2	-0.456154	-0.721284	-0.074432	-2.458293	25	0.213201	0.069629	-0.334718	0.452321	0.334740	25	0.213201	-1.864558	0.062243
AADAC	ABCD2	0.182308	-0.229351	0.538643	0.889219	25	0.213201	-0.080623	-0.461072	0.324863	-0.387919	25	0.213201	0.879461	0.379151
AADAC	ABCD3	0.496154	0.125650	0.745196	2.740584	25	0.213201	0.235045	-0.176483	0.576628	1.159728	25	0.213201	1.010469	0.312270
AADAC	ABCD4	0.408462	0.015889	0.691924	2.146106	25	0.213201	0.166955	-0.244299	0.527306	0.812087	25	0.213201	0.879670	0.379038
AADAC	ABCE1	-0.152308	-0.516369	0.258380	-0.739065	25	0.213201	0.107926	-0.300005	0.482488	0.520637	25	0.213201	-0.868459	0.385143
AADAC	ABCF1	0.243846	-0.167423	0.582827	1.205845	25	0.213201	0.140412	-0.269689	0.507398	0.680128	25	0.213201	0.356583	0.721404
AADAC	ABCF2	0.386154	-0.010601	0.677861	2.007654	25	0.213201	-0.726678	-0.871558	-0.465084	-5.072981	25	0.213201	4.407543	0.000010
AADAC	ABCF3	0.310000	-0.097022	0.628189	1.563743	25	0.213201	0.161570	-0.249496	0.523298	0.785176	25	0.213201	0.522526	0.601304
AADAC	ABCG1	0.039231	-0.361511	0.427738	0.188289	25	0.213201	0.426703	0.037967	0.703265	2.262729	25	0.213201	-1.381730	0.167054
AADAC	ABCG2	-0.210000	-0.558771	0.201890	-1.030094	25	0.213201	0.737065	0.482432	0.876832	5.230429	25	0.213201	-3.837977	0.000124
AADAC	ABCG4	0.261538	-0.148997	0.595169	1.299527	25	0.213201	0.536257	0.179062	0.768544	3.046957	25	0.213201	-1.098226	0.272106
AADAC	ABCG5	-0.406154	-0.690479	-0.013123	-2.131577	25	0.213201	-0.263128	-0.596270	0.147328	-1.308008	25	0.213201	-0.535738	0.592140
AADAC	ABCG8	-0.166923	-0.527282	0.244330	-0.811926	25	0.213201	-0.523562	-0.761219	-0.161923	-2.947129	25	0.213201	1.368887	0.171035
AADAC	ABHD1	0.159231	-0.251746	0.521553	0.773513	25	0.213201	0.485956	0.112402	0.739160	2.666600	25	0.213201	-1.227666	0.219572
AADAC	ABHD10	-0.140769	-0.507668	0.269350	-0.681895	25	0.213201	-0.162339	-0.523872	0.248755	-0.789016	25	0.213201	0.073224	0.941628
AADAC	ABHD11	-0.096923	-0.473911	0.310090	-0.467026	25	0.213201	0.046941	-0.354777	0.434028	0.225370	25	0.213201	-0.478271	0.632458
AADAC	ABHD12	0.023077	-0.375484	0.414435	0.110703	25	0.213201	0.132384	-0.277257	0.501299	0.640529	25	0.213201	-0.365110	0.715030
AADAC	ABHD12B	0.111538	-0.296674	0.485288	0.538278	25	0.213201	0.201962	-0.209928	0.552971	0.988954	25	0.213201	-0.307692	0.758317
AADAC	ABHD13	-0.116154	-0.488854	0.292404	-0.560851	25	0.213201	0.271206	-0.138806	0.601847	1.351303	25	0.213201	-1.309555	0.190346
AADAC	ABHD14A	0.260000	-0.150610	0.594102	1.291327	25	0.213201	0.161793	-0.249281	0.523465	0.786292	25	0.213201	0.341218	0.732940
AADAC	ABHD14A-ACY1	0.191538	-0.220270	0.545398	0.935915	25	0.213201	0.109080	-0.298942	0.483383	0.526272	25	0.213201	0.279981	0.779492
AADAC	ABHD14B	0.279231	-0.130281	0.607356	1.394616	25	0.213201	0.066167	-0.337803	0.449550	0.318021	25	0.213201	0.731595	0.464416
AADAC	ABHD15	0.080769	-0.324732	0.461188	0.388625	25	0.213201	0.278900	-0.130634	0.607129	1.392823	25	0.213201	-0.681710	0.495423
AADAC	ABHD16A	-0.032308	-0.422057	0.367521	-0.155023	25	0.213201	0.207387	-0.204509	0.556890	1.016700	25	0.213201	-0.805140	0.420739
AADAC	ABHD16B	-0.186154	-0.541463	0.225576	-0.908645	25	0.213201	-0.023081	-0.414439	0.375481	-0.110724	25	0.213201	-0.548121	0.583609
AADAC	ABHD17A	0.419231	0.028877	0.698636	2.214567	25	0.213201	0.013079	-0.384043	0.406118	0.062732	25	0.213201	1.438348	0.150335
AADAC	ABHD17B	0.033077	-0.366855	0.422690	0.158718	25	0.213201	0.207732	-0.204163	0.557138	1.018466	25	0.213201	-0.589401	0.555592
AADAC	ABHD17C	0.013077	-0.384045	0.406116	0.062720	25	0.213201	-0.730140	-0.873320	-0.470844	-5.124609	25	0.213201	3.124611	0.001780
AADACL2	AADACP1	0.058462	-0.344637	0.443357	0.280852	25	0.213201	0.620769	0.298965	0.815800	3.797359	25	0.213201	-2.214601	0.026787
AADACL2	AADAT	-0.172308	-0.531273	0.239110	-0.838906	25	0.213201	0.270052	-0.140027	0.601052	1.345100	25	0.213201	-1.495678	0.134738
AADACL2	AAED1	-0.061538	-0.445835	0.341913	-0.295689	25	0.213201	0.217692	-0.194145	0.564290	1.069669	25	0.213201	-0.938103	0.348192
AADACL2	AAGAB	-0.102308	-0.478117	0.305166	-0.493239	25	0.213201	0.140769	-0.269350	0.507668	0.681895	25	0.213201	-0.810507	0.417649
AADACL2	AAK1	0.016154	-0.381418	0.408683	0.077481	25	0.213201	-0.104615	-0.479914	0.303049	-0.504486	25	0.213201	0.401825	0.687813
AADACL2	AAMDC	-0.141538	-0.508251	0.268622	-0.685698	25	0.213201	0.265385	-0.144953	0.597831	1.320074	25	0.213201	-1.374367	0.169328
AADACL2	AAMP	0.089231	-0.317087	0.467872	0.429650	25	0.213201	0.523846	0.162304	0.761384	2.949331	25	0.213201	-1.632300	0.102616
AADACL2	AANAT	-0.229231	-0.572511	0.182431	-1.129426	25	0.213201	0.193883	-0.217951	0.547107	0.947818	25	0.213201	-1.425308	0.154068
AADACL2	AAR2	-0.485385	-0.738821	-0.111664	-2.662497	25	0.213201	0.735951	0.480562	0.876268	5.213169	25	0.213201	-4.880720	1.056994e-06
AADACL2	AARS	0.023077	-0.375484	0.414435	0.110703	25	0.213201	0.723846	0.460388	0.870115	5.031360	25	0.213201	-2.960408	0.003072
AADACL2	AARS2	-0.166923	-0.527282	0.244330	-0.811926	25	0.213201	0.572308	0.228944	0.789017	3.347026	25	0.213201	-2.717800	0.006572
AADACL2	AARSD1	-0.136154	-0.504167	0.273709	-0.659109	25	0.213201	0.708598	0.435358	0.862297	4.816121	25	0.213201	-3.387490	0.000705
AADACL2	AASDH	0.110000	-0.298094	0.484096	0.530762	25	0.213201	0.548567	0.195891	0.775588	3.146531	25	0.213201	-1.677822	0.093382
AADACL2	AASDHPPT	-0.171538	-0.530704	0.239857	-0.835047	25	0.213201	0.606154	0.277476	0.807810	3.655021	25	0.213201	-2.905596	0.003666
AADACL2	AASS	-0.012308	-0.405473	0.384701	-0.059030	25	0.213201	0.561538	0.213851	0.782951	3.254628	25	0.213201	-2.147135	0.031783
AADACL2	AATF	0.097692	-0.309388	0.474513	0.470768	25	0.213201	0.598768	0.266741	0.803743	3.585356	25	0.213201	-1.967488	0.049127
AADACL2	AATK	-0.162308	-0.523849	0.248785	-0.788860	25	0.213201	0.345385	-0.057616	0.651596	1.765024	25	0.213201	-1.737744	0.082256
AADACL2	AB074162	-0.030000	-0.420157	0.369518	-0.143940	25	0.213201	0.360000	-0.040965	0.661097	1.850576	25	0.213201	-1.349518	0.177171
AADACL2	AB488780	0.005385	-0.390584	0.399672	0.025824	25	0.213201	0.427390	0.038806	0.703690	2.267187	25	0.213201	-1.496840	0.134435
AADACL2	ABAT	0.138462	-0.271532	0.505919	0.670497	25	0.213201	0.346605	-0.056234	0.652393	1.772111	25	0.213201	-0.737032	0.461103
AADACL2	ABCA1	-0.141538	-0.508251	0.268622	-0.685698	25	0.213201	0.743846	0.493867	0.880257	5.337557	25	0.213201	-3.653363	0.000259
AADACL2	ABCA11P	-0.169231	-0.528995	0.242095	-0.823480	25	0.213201	0.539438	0.183391	0.770370	3.072421	25	0.213201	-2.567856	0.010233
AADACL2	ABCA12	0.047692	-0.354118	0.434639	0.228985	25	0.213201	0.096923	-0.310090	0.473911	0.467026	25	0.213201	-0.164172	0.869596
AADACL2	ABCA13	0.155385	-0.255436	0.518676	0.754361	25	0.213201	-0.050769	-0.437137	0.351418	-0.243795	25	0.213201	0.688089	0.491397
AADACL2	ABCA17P	0.254615	-0.156241	0.590358	1.262708	25	0.213201	0.300769	-0.107096	0.621987	1.512471	25	0.213201	-0.165908	0.868230
AADACL2	ABCA2	-0.010000	-0.403543	0.386665	-0.047961	25	0.213201	0.502116	0.133457	0.748707	2.784533	25	0.213201	-1.864381	0.062268
AADACL2	ABCA3	0.036923	-0.363518	0.425847	0.177198	25	0.213201	0.505194	0.137506	0.750513	2.807429	25	0.213201	-1.722377	0.085001
AADACL2	ABCA4	0.128462	-0.280936	0.498305	0.621227	25	0.213201	0.736923	0.482194	0.876760	5.228227	25	0.213201	-2.701513	0.006902
AADACL2	ABCA5	-0.039231	-0.427738	0.361511	-0.188289	25	0.213201	0.093846	-0.312894	0.471499	0.452065	25	0.213201	-0.442352	0.658235
AADACL2	ABCA6	-0.376923	-0.671978	0.021402	-1.951601	25	0.213201	0.639231	0.326583	0.825787	3.986455	25	0.213201	-3.825197	0.000131
AADACL2	ABCA7	-0.398462	-0.685646	-0.003945	-2.083499	25	0.213201	0.304674	-0.102845	0.624615	1.534101	25	0.213201	-2.442636	0.014580
AADACL2	ABCA8	-0.247692	-0.585523	0.163442	-1.226097	25	0.213201	0.443846	0.059068	0.713798	2.375410	25	0.213201	-2.421014	0.015477
AADACL2	ABCA9	0.033077	-0.366855	0.422690	0.158718	25	0.213201	0.098462	-0.308686	0.475114	0.474511	25	0.213201	-0.217878	0.827524
AADACL2	ABCB1	0.242308	-0.169012	0.581746	1.197761	25	0.213201	0.487692	0.114648	0.740191	2.679093	25	0.213201	-0.947904	0.343178
AADACL2	ABCB10	-0.006923	-0.400964	0.389279	-0.033203	25	0.213201	0.744615	0.495169	0.880645	5.349937	25	0.213201	-3.209440	0.001330
AADACL2	ABCB11	0.006923	-0.389279	0.400964	0.033203	25	0.213201	0.343077	-0.060225	0.650087	1.751652	25	0.213201	-1.162983	0.244836
AADACL2	ABCB4	0.073077	-0.331637	0.455074	0.351404	25	0.213201	-0.220769	-0.566489	0.191033	-1.085557	25	0.213201	0.987266	0.323512
AADACL2	ABCB5	-0.326923	-0.639456	0.078333	-1.659030	25	0.213201	0.249279	-0.161795	0.586633	1.234469	25	0.213201	-1.970151	0.048821
AADACL2	ABCB6	-0.071538	-0.453847	0.333012	-0.343968	25	0.213201	0.777692	0.552263	0.897142	5.932889	25	0.213201	-3.685319	0.000228
AADACL2	ABCB7	0.227692	-0.183999	0.571419	1.121431	25	0.213201	0.555385	0.205301	0.779466	3.202924	25	0.213201	-1.308011	0.190870
AADACL2	ABCB8	0.424615	0.035421	0.701975	2.249219	25	0.213201	0.082308	-0.323346	0.462406	0.396078	25	0.213201	1.229854	0.218752
AADACL2	ABCB9	0.106154	-0.301636	0.481111	0.511989	25	0.213201	-0.078462	-0.459357	0.326808	-0.377452	25	0.213201	0.614167	0.539105
AADACL2	ABCC1	0.145385	-0.264975	0.511158	0.704728	25	0.213201	0.545210	0.191280	0.773673	3.119092	25	0.213201	-1.542619	0.122923
AADACL2	ABCC10	-0.209231	-0.558218	0.202662	-1.026148	25	0.213201	0.465385	0.086076	0.726859	2.521618	25	0.213201	-2.376459	0.017480
AADACL2	ABCC11	0.037692	-0.362849	0.426478	0.180895	25	0.213201	0.273514	-0.136360	0.603435	1.363730	25	0.213201	-0.805767	0.420377
AADACL2	ABCC12	0.064615	-0.339182	0.448307	0.310533	25	0.213201	0.501250	0.132321	0.748198	2.778118	25	0.213201	-1.612772	0.106794
AADACL2	ABCC13	-0.311538	-0.629219	0.095335	-1.572336	25	0.213201	0.120769	-0.288117	0.492409	0.583459	25	0.213201	-1.471288	0.141213
AADACL2	ABCC2	0.211538	-0.200345	0.559877	1.037993	25	0.213201	0.586923	0.249693	0.797182	3.476576	25	0.213201	-1.519604	0.128610
AADACL2	ABCC3	0.070000	-0.334386	0.452618	0.336534	25	0.213201	0.554615	0.204236	0.779029	3.196515	25	0.213201	-1.840421	0.065706
AADACL2	ABCC4	-0.347692	-0.653102	0.055002	-1.778433	25	0.213201	0.377692	-0.020505	0.672470	1.956246	25	0.213201	-2.521237	0.011694
AADACL2	ABCC5	-0.156923	-0.519828	0.253961	-0.762017	25	0.213201	0.484615	0.110670	0.738364	2.656981	25	0.213201	-2.279282	0.022650
AADACL2	ABCC6	0.221538	-0.190253	0.567038	1.089534	25	0.213201	0.580000	0.239826	0.793324	3.414591	25	0.213201	-1.449993	0.147061
AADACL2	ABCC6P1	0.192308	-0.219510	0.545959	0.939817	25	0.213201	0.395385	0.000293	0.683706	2.064415	25	0.213201	-0.741047	0.458665
AADACL2	ABCC6P2	0.086154	-0.319873	0.465446	0.414721	25	0.213201	0.241538	-0.169805	0.581205	1.193722	25	0.213201	-0.530790	0.595564
AADACL2	ABCC8	0.196154	-0.215702	0.548758	0.959358	25	0.213201	-0.532308	-0.766272	-0.173707	-3.015599	25	0.213201	2.627063	0.008613
AADACL2	ABCC9	0.090769	-0.315691	0.469082	0.437118	25	0.213201	0.657692	0.354746	0.835660	4.187226	25	0.213201	-2.314063	0.020664
AADACL2	ABCD1	0.261538	-0.148997	0.595169	1.299527	25	0.213201	0.181538	-0.230105	0.538078	0.885339	25	0.213201	0.279214	0.780081
AADACL2	ABCD1P2	0.033077	-0.366855	0.422690	0.158718	25	0.213201	0.676923	0.384679	0.845822	4.410560	25	0.213201	-2.621207	0.008762
AADACL2	ABCD2	-0.208462	-0.557664	0.203433	-1.022204	25	0.213201	0.086957	-0.319147	0.466080	0.418615	25	0.213201	-0.990806	0.321781
AADACL2	ABCD3	-0.140769	-0.507668	0.269350	-0.681895	25	0.213201	0.431538	0.043884	0.706248	2.294201	25	0.213201	-2.001570	0.045331
AADACL2	ABCD4	-0.183846	-0.539772	0.227843	-0.896984	25	0.213201	0.642308	0.331239	0.827441	4.019064	25	0.213201	-3.144335	0.001665
AADACL2	ABCE1	-0.088462	-0.467266	0.317784	-0.425916	25	0.213201	0.220042	-0.191769	0.565970	1.081800	25	0.213201	-1.036094	0.300158
AADACL2	ABCF1	-0.136923	-0.504752	0.272984	-0.662903	25	0.213201	0.630000	0.312707	0.820808	3.890539	25	0.213201	-2.915992	0.003546
AADACL2	ABCF2	0.027692	-0.371510	0.418253	0.132859	25	0.213201	-0.060769	-0.445216	0.342595	-0.291979	25	0.213201	0.293666	0.769013
AADACL2	ABCF3	-0.061538	-0.445835	0.341913	-0.295689	25	0.213201	0.600000	0.268525	0.804423	3.596874	25	0.213201	-2.503268	0.012305
AADACL2	ABCG1	-0.310000	-0.628189	0.097022	-1.563743	25	0.213201	0.557800	0.208650	0.780835	3.223122	25	0.213201	-3.151386	0.001625
AADACL2	ABCG2	0.150000	-0.260582	0.514635	0.727607	25	0.213201	0.090000	-0.316389	0.468477	0.433384	25	0.213201	0.201970	0.839940
AADACL2	ABCG4	-0.123846	-0.494771	0.285250	-0.598553	25	0.213201	0.036154	-0.364186	0.425217	0.173501	25	0.213201	-0.532832	0.594150
AADACL2	ABCG5	0.086923	-0.319177	0.466053	0.418452	25	0.213201	-0.140000	-0.507086	0.270078	-0.678095	25	0.213201	0.756418	0.449399
AADACL2	ABCG8	0.253846	-0.157043	0.589822	1.258630	25	0.213201	-0.440000	-0.711445	-0.054304	-2.349856	25	0.213201	2.426942	0.015227
AADACL2	ABHD1	-0.136154	-0.504167	0.273709	-0.659109	25	0.213201	0.218119	-0.193714	0.564596	1.071870	25	0.213201	-1.189623	0.234195
AADACL2	ABHD10	0.179231	-0.232363	0.536381	0.873708	25	0.213201	0.577692	0.236552	0.792034	3.394180	25	0.213201	-1.584698	0.113035
AADACL2	ABHD11	0.185385	-0.226332	0.540900	0.904756	25	0.213201	0.515868	0.151641	0.756751	2.887955	25	0.213201	-1.270732	0.203824
AADACL2	ABHD12	0.104615	-0.303049	0.479914	0.504486	25	0.213201	0.548673	0.196036	0.775649	3.147397	25	0.213201	-1.696390	0.089812
AADACL2	ABHD12B	-0.003077	-0.397731	0.392538	-0.014756	25	0.213201	0.470000	0.091937	0.729634	2.553673	25	0.213201	-1.701917	0.088771
AADACL2	ABHD13	-0.110000	-0.484096	0.298094	-0.530762	25	0.213201	0.743846	0.493867	0.880257	5.337557	25	0.213201	-3.547071	0.000390
AADACL2	ABHD14A	0.150769	-0.259849	0.515213	0.731425	25	0.213201	0.442777	0.057743	0.713145	2.368293	25	0.213201	-1.073767	0.282927
AADACL2	ABHD14A-ACY1	0.276154	-0.133557	0.605247	1.377972	25	0.213201	0.537411	0.180631	0.769206	3.056173	25	0.213201	-1.051352	0.293097
AADACL2	ABHD14B	0.110000	-0.298094	0.484096	0.530762	25	0.213201	0.230769	-0.180860	0.573602	1.137431	25	0.213201	-0.413102	0.679532
AADACL2	ABHD15	0.110000	-0.298094	0.484096	0.530762	25	0.213201	0.400769	0.006692	0.687098	2.097867	25	0.213201	-1.041812	0.297499
AADACL2	ABHD16A	-0.025385	-0.416346	0.373499	-0.121780	25	0.213201	0.484709	0.110791	0.738419	2.657649	25	0.213201	-1.839104	0.065900
AADACL2	ABHD16B	0.084615	-0.321263	0.464231	0.407262	25	0.213201	-0.323077	-0.636907	0.082606	-1.637222	25	0.213201	1.392641	0.163728
AADACL2	ABHD17A	0.087692	-0.318481	0.466660	0.422184	25	0.213201	-0.473077	-0.731479	-0.095858	-2.575190	25	0.213201	1.996426	0.045888
