Marker1	Marker2	Correlation	Lower	Upper	t-statistic
cg02011394	cg18032798	-0.347452	-0.570618	-0.076498	-2.567161
cg02011394	cg18077436	-0.711020	-0.825913	-0.539428	-7.005538
cg02011394	cg18188392	0.196735	-0.086346	0.450421	1.390187
cg02011394	cg25032547	-0.552173	-0.719881	-0.323549	-4.588497
cg02011394	cg25071634	0.847107	0.744242	0.910717	11.043804
cg02011394	cg25427172	0.704611	0.530258	0.821786	6.879552
cg02011394	cg25518695	-0.570132	-0.732274	-0.346819	-4.807956
cg02011394	cg25705492	0.804439	0.677874	0.884693	9.382115
cg02011394	cg25756647	-0.518559	-0.696393	-0.280728	-4.201766
cg02011394	cg26058907	0.704778	0.530496	0.821894	6.882791
cg02011394	cg26517491	-0.419478	-0.624869	-0.159782	-3.201523
cg02011394	cg26520468	-0.092629	-0.361657	0.190639	-0.644524
cg02011394	cg26983430	0.802833	0.675416	0.883704	9.329345
cg02011394	cg26983535	-0.779784	-0.869424	-0.640442	-8.629520
cg02011394	cg27049643	-0.595735	-0.749760	-0.380475	-5.138790
cg02011394	cg27433982	-0.699976	-0.818795	-0.523652	-6.790540
cg02011394	cg27539833	0.652053	0.456568	0.787478	5.958470
cg02011394	cg00008945	-0.785835	-0.873187	-0.649569	-8.803540
cg02011394	cg00011200	-0.735773	-0.841735	-0.575230	-7.527129
cg02011394	cg00011891	-0.734262	-0.840774	-0.573026	-7.493541
cg02011394	cg00014152	-0.451679	-0.648499	-0.198252	-3.507506
cg02011394	cg00016522	-0.730804	-0.838573	-0.567994	-7.417605
cg02050847	cg02233190	-0.646833	-0.784024	-0.449392	-5.876215
cg02050847	cg02494853	-0.171685	-0.429512	0.112021	-1.207397
cg02050847	cg02839557	-0.700620	-0.819210	-0.524568	-6.802797
cg02050847	cg02842889	-0.635659	-0.776601	-0.434118	-5.704846
cg02050847	cg03052502	0.772962	0.630201	0.865168	8.440723
cg02050847	cg03155755	0.781011	0.642291	0.870188	8.664309
cg02050847	cg03244189	-0.462806	-0.656576	-0.211728	-3.617097
cg02050847	cg03443143	0.762186	0.614124	0.858419	8.157124
cg02050847	cg03683899	-0.246621	-0.491250	0.034071	-1.763098
cg02050847	cg03695421	0.704942	0.530730	0.822000	6.885969
cg02050847	cg03706273	-0.095327	-0.364021	0.188014	-0.663468
cg02050847	cg03750315	-0.066166	-0.338288	0.216168	-0.459421
cg02050847	cg03767353	0.717908	0.549329	0.830334	7.144867
cg02050847	cg04016144	0.692744	0.513386	0.814113	6.654985
cg02050847	cg04023335	0.759016	0.609418	0.856428	8.076872
cg02050847	cg04042030	-0.550942	-0.719028	-0.321965	-4.573809
cg02050847	cg04303809	-0.633866	-0.775407	-0.431678	-5.677933
cg02050847	cg04448376	-0.610157	-0.759515	-0.399687	-5.335604
cg02050847	cg04462340	0.475100	0.226731	0.665450	3.740729
cg02050847	cg04689676	-0.514767	-0.693719	-0.275956	-4.159907
cg02050847	cg04792227	0.692455	0.512978	0.813926	6.649666
cg02050847	cg04840163	-0.303684	-0.536671	-0.027670	-2.208273
cg02050847	cg04964672	0.728569	0.564747	0.837149	7.369172
cg02050847	cg05213048	0.600442	0.386724	0.752950	5.202135
cg02050847	cg05230942	0.786390	0.650408	0.873532	8.819821
cg02050847	cg05480730	-0.747875	-0.849405	-0.592961	-7.805244
cg02050847	cg05544622	0.772175	0.629023	0.864677	8.419424
cg02050847	cg05621349	-0.281679	-0.519314	-0.003610	-2.033886
cg02050847	cg05865243	0.694280	0.515563	0.815109	6.683457
cg02050847	cg05890011	-0.591125	-0.746627	-0.374372	-5.077532
cg02050847	cg06322277	0.666523	0.476591	0.797008	6.194364
cg02050847	cg06479204	-0.387129	-0.600746	-0.121914	-2.908933
cg02050847	cg07731488	0.046178	-0.235198	0.320412	0.320272
cg02050847	cg07747963	0.713490	0.542973	0.827500	7.055011
cg02050847	cg07939587	0.709072	0.536636	0.824660	6.966869
cg02050847	cg08242338	0.720213	0.552653	0.831810	7.192452
cg02050847	cg08265308	0.739039	0.580000	0.843809	7.600549
cg02050847	cg08921682	0.436019	0.179445	0.637054	3.356707
cg02050847	cg09350919	0.762186	0.614124	0.858419	8.157124
cg02050847	cg09460641	0.702829	0.527715	0.820637	6.845119
cg02050847	cg09856092	-0.470597	-0.662206	-0.221222	-3.695127
cg02050847	cg10076560	0.459060	0.207181	0.653862	3.579963
cg02050847	cg10213302	-0.726264	-0.835678	-0.561404	-7.319744
cg02050847	cg10252249	0.782548	0.644607	0.871144	8.708221
cg02050847	cg10267609	0.738558	0.579298	0.843504	7.589679
cg02050847	cg10363397	0.653556	0.458639	0.788471	5.982430
cg02050847	cg10698069	-0.669788	-0.799150	-0.481138	-6.249297
cg02050847	cg10841270	0.681890	0.498075	0.807058	6.458738
cg02050847	cg11131351	0.774576	0.632620	0.866177	8.484720
cg02050847	cg13268984	-0.461952	-0.655958	-0.210692	-3.608616
cg02050847	cg13851368	0.707151	0.533887	0.823423	6.929065
cg02050847	cg14180491	-0.738943	-0.843748	-0.579859	-7.598372
cg02050847	cg14210405	0.674014	0.487036	0.801916	6.321365
cg02050847	cg14466580	0.821447	0.704085	0.895127	9.979505
cg02050847	cg14741114	-0.592947	-0.747865	-0.376781	-5.101643
cg02050847	cg15027426	0.706574	0.533063	0.823052	6.917783
cg02050847	cg15295597	-0.338712	-0.563899	-0.066643	-2.494091
cg02050847	cg15329860	-0.716275	-0.829287	-0.546977	-7.111455
cg02050847	cg15345074	-0.664602	-0.795746	-0.473921	-6.162350
cg02050847	cg15422579	-0.670557	-0.799653	-0.482209	-6.262317
cg02050847	cg15429127	-0.753734	-0.853102	-0.601599	-7.946108
cg02050847	cg15563434	0.720191	0.552620	0.831796	7.191982
cg02050847	cg15682806	0.695817	0.517742	0.816105	6.712106
cg02050847	cg15682993	0.384514	0.118886	0.598779	2.885857
cg02050847	cg15746461	-0.591413	-0.746823	-0.374753	-5.081338
cg02050847	cg15810474	0.818086	0.698879	0.893071	9.855507
cg02050847	cg15935877	0.810114	0.686584	0.888183	9.573418
cg02050847	cg17834650	0.816453	0.696355	0.892072	9.796389
cg02050847	cg17837162	0.759864	0.610676	0.856961	8.098203
cg02050847	cg18032798	-0.362375	-0.582020	-0.093448	-2.693687
cg02050847	cg18077436	-0.678625	-0.804929	-0.493491	-6.401283
cg02050847	cg18188392	0.273592	-0.005153	0.512886	1.970689
cg02050847	cg25032547	-0.550977	-0.719052	-0.322010	-4.574224
cg02050847	cg25071634	0.775153	0.633484	0.866536	8.500527
cg02050847	cg25427172	0.753338	0.601015	0.852853	7.936466
cg02050847	cg25518695	-0.569803	-0.732048	-0.346390	-4.803842
cg02050847	cg25705492	0.824391	0.708654	0.896925	10.090687
cg02050847	cg25756647	-0.573260	-0.734422	-0.350900	-4.847198
cg02050847	cg26058907	0.626279	0.421384	0.770341	5.565661
cg02050847	cg26517491	-0.316059	-0.546346	-0.041343	-2.308028
cg02050847	cg26520468	-0.180137	-0.436598	0.103400	-1.268784
cg02050847	cg26983430	0.723863	0.557927	0.834145	7.268811
cg02050847	cg26983535	-0.692648	-0.814051	-0.513250	-6.653211
cg02050847	cg27049643	-0.545843	-0.715487	-0.315414	-4.513389
cg02050847	cg27433982	-0.715411	-0.828733	-0.545734	-7.093864
cg02050847	cg27539833	0.586899	0.368795	0.743749	5.022054
cg02050847	cg00008945	-0.736860	-0.842426	-0.576817	-7.551448
cg02050847	cg00011200	-0.656885	-0.790667	-0.463232	-6.035923
cg02050847	cg00011891	-0.716756	-0.829595	-0.547669	-7.121258
cg02050847	cg00014152	-0.540089	-0.711481	-0.308047	-4.446066
cg02050847	cg00016522	-0.730106	-0.838128	-0.566979	-7.402420
cg02233190	cg02494853	-0.030972	-0.306681	0.249531	-0.214686
cg02233190	cg02839557	0.773926	0.631644	0.865770	8.466937
cg02233190	cg02842889	0.664794	0.474188	0.795873	6.165544
cg02233190	cg03052502	-0.699801	-0.818681	-0.523402	-6.787208
cg02233190	cg03155755	-0.733205	-0.840102	-0.571487	-7.470205
cg02233190	cg03244189	0.554478	0.326521	0.721477	4.616128
cg02233190	cg03443143	-0.705066	-0.822080	-0.530908	-6.888384
cg02233190	cg03683899	0.252351	-0.027966	0.495872	1.806816
cg02233190	cg03695421	-0.752221	-0.852148	-0.599365	-7.909321
cg02233190	cg03706273	0.106170	-0.177426	0.373485	0.739752
cg02233190	cg03750315	0.010682	-0.268469	0.288178	0.074010
cg02233190	cg03767353	-0.726675	-0.835940	-0.561999	-7.328506
cg02233190	cg04016144	-0.758944	-0.856382	-0.609310	-8.075042
cg02233190	cg04023335	-0.748283	-0.849663	-0.593562	-7.814925
cg02233190	cg04042030	0.553195	0.324866	0.720589	4.600726
cg02233190	cg04303809	0.712365	0.541357	0.826777	7.032408
cg02233190	cg04448376	0.622440	0.416197	0.767770	5.509862
cg02233190	cg04462340	-0.277791	-0.516227	0.000608	-2.003446
cg02233190	cg04689676	0.675198	0.488692	0.802691	6.341754
cg02233190	cg04792227	-0.551405	-0.719348	-0.322560	-4.579320
cg02233190	cg04840163	0.193776	-0.089398	0.447966	1.368458
cg02233190	cg04964672	-0.726002	-0.835511	-0.561024	-7.314162
cg02233190	cg05213048	-0.645522	-0.783155	-0.447595	-5.855789
cg02233190	cg05230942	-0.716687	-0.829551	-0.547570	-7.119851
cg02233190	cg05480730	0.774310	0.632220	0.866010	8.477428
cg02233190	cg05544622	-0.745402	-0.847841	-0.589326	-7.747046
cg02233190	cg05621349	0.328146	0.054799	0.555737	2.406730
cg02233190	cg05865243	-0.804370	-0.884650	-0.677768	-9.379843
cg02233190	cg05890011	0.706891	0.533515	0.823256	6.923972
cg02233190	cg06322277	-0.750012	-0.850754	-0.596107	-7.856131
cg02233190	cg06479204	0.304065	0.028090	0.536970	2.211327
cg02233190	cg07731488	-0.141191	-0.403678	0.142773	-0.988097
cg02233190	cg07747963	-0.802833	-0.883704	-0.675416	-9.329345
cg02233190	cg07939587	-0.700360	-0.819043	-0.524198	-6.797853
cg02233190	cg08242338	-0.713998	-0.827826	-0.543702	-7.065248
cg02233190	cg08265308	-0.736279	-0.842056	-0.575968	-7.538419
cg02233190	cg08921682	-0.262335	-0.503893	0.017279	-1.883477
cg02233190	cg09350919	-0.747899	-0.849420	-0.592996	-7.805816
cg02233190	cg09460641	-0.841152	-0.907116	-0.734857	-10.776067
cg02233190	cg09856092	0.664458	0.473722	0.795652	6.159961
cg02233190	cg10076560	-0.437119	-0.637861	-0.180760	-3.367173
cg02233190	cg10213302	0.811765	0.689125	0.889197	9.630511
cg02233190	cg10252249	-0.749820	-0.850633	-0.595824	-7.851535
cg02233190	cg10267609	-0.765378	-0.860422	-0.618874	-8.239362
cg02233190	cg10363397	-0.557167	-0.723338	-0.329992	-4.648559
cg02233190	cg10698069	0.673565	0.486409	0.801623	6.313657
cg02233190	cg10841270	-0.816567	-0.892141	-0.696531	-9.800483
cg02233190	cg11131351	-0.735030	-0.841262	-0.574146	-7.510586
cg02233190	cg13268984	0.527023	0.291422	0.702343	4.296431
cg02233190	cg13851368	-0.753277	-0.852815	-0.600925	-7.934977
cg02233190	cg14180491	0.682017	0.498253	0.807141	6.460980
cg02233190	cg14210405	-0.768067	-0.862107	-0.622883	-8.309778
cg02233190	cg14466580	-0.689124	-0.811764	-0.508266	-6.588600
cg02233190	cg14741114	0.601153	0.387670	0.753432	5.211781
cg02233190	cg15027426	-0.709772	-0.825110	-0.537639	-6.980727
cg02233190	cg15295597	0.515486	0.276859	0.694226	4.167816
cg02233190	cg15329860	0.762017	0.613872	0.858313	8.152805
cg02233190	cg15345074	0.739256	0.580317	0.843946	7.605473
cg02233190	cg15422579	0.775270	0.633660	0.866610	8.503760
cg02233190	cg15429127	0.742521	0.585098	0.846017	7.680145
cg02233190	cg15563434	-0.701223	-0.819600	-0.525427	-6.814318
cg02233190	cg15682806	-0.764514	-0.859880	-0.617586	-8.216950
cg02233190	cg15682993	-0.336129	-0.561908	-0.063740	-2.472637
cg02233190	cg15746461	0.605762	0.393813	0.756549	5.274765
cg02233190	cg15810474	-0.697575	-0.817242	-0.520238	-6.745098
cg02233190	cg15935877	-0.733493	-0.840285	-0.571907	-7.476559
cg02233190	cg17834650	-0.657623	-0.791154	-0.464252	-6.047871
cg02233190	cg17837162	-0.733497	-0.840287	-0.571912	-7.476636
cg02233190	cg18032798	0.259665	-0.020144	0.501752	1.862911
cg02233190	cg18077436	0.738199	0.578773	0.843276	7.581569
cg02233190	cg18188392	-0.092629	-0.361657	0.190639	-0.644524
cg02233190	cg25032547	0.591068	0.374297	0.746588	5.076783
cg02233190	cg25071634	-0.743577	-0.846686	-0.586647	-7.704564
cg02233190	cg25427172	-0.767819	-0.861952	-0.622513	-8.303244
cg02233190	cg25518695	0.650420	0.454321	0.786398	5.932588
cg02233190	cg25705492	-0.683751	-0.808270	-0.500692	-6.491799
cg02233190	cg25756647	0.557743	0.330737	0.723736	4.655535
cg02233190	cg26058907	-0.755390	-0.854146	-0.604048	-7.986714
cg02233190	cg26517491	0.430689	0.173087	0.633139	3.306264
cg02233190	cg26520468	0.040480	-0.240583	0.315280	0.280685
cg02233190	cg26983430	-0.757023	-0.855174	-0.606464	-8.027090
cg02233190	cg26983535	0.848932	0.747127	0.911819	11.128739
cg02233190	cg27049643	0.624550	0.419046	0.769184	5.540449
cg02233190	cg27433982	0.609124	0.398304	0.758818	5.321226
cg02233190	cg27539833	-0.487251	-0.674168	-0.241676	-3.865705
cg02233190	cg00008945	0.671203	0.483111	0.800077	6.273302
cg02233190	cg00011200	0.780339	0.641278	0.869770	8.645223
cg02233190	cg00011891	0.765378	0.618874	0.860422	8.239362
cg02233190	cg00014152	0.496386	0.252990	0.680688	3.961594
cg02233190	cg00016522	0.707083	0.533790	0.823379	6.927733
cg02494853	cg02839557	0.149292	-0.134657	0.410582	1.046046
cg02494853	cg02842889	0.027756	-0.252548	0.303761	0.192372
cg02494853	cg03052502	0.019304	-0.260448	0.296066	0.133768
cg02494853	cg03155755	-0.054598	-0.327966	0.227208	-0.378830
cg02494853	cg03244189	0.109724	-0.173941	0.376575	0.764807
cg02494853	cg03443143	0.025786	-0.254392	0.301971	0.178712
cg02494853	cg03683899	0.015715	-0.263792	0.292786	0.108887
cg02494853	cg03695421	0.007251	-0.271650	0.285028	0.050237
cg02494853	cg03706273	0.686723	0.504878	0.810204	6.545091
cg02494853	cg03750315	-0.001010	-0.279284	0.277420	-0.007001
cg02494853	cg03767353	-0.090900	-0.360141	0.192318	-0.632394
cg02494853	cg04016144	-0.076014	-0.347024	0.206712	-0.528171
cg02494853	cg04023335	0.111645	-0.172055	0.378243	0.778363
cg02494853	cg04042030	0.264064	-0.015422	0.505277	1.896816
cg02494853	cg04303809	-0.065930	-0.338079	0.216393	-0.457775
cg02494853	cg04448376	0.214075	-0.068351	0.464735	1.518353
cg02494853	cg04462340	-0.040864	-0.315627	0.240221	-0.283353
cg02494853	cg04689676	-0.082545	-0.352792	0.200412	-0.573847
cg02494853	cg04792227	-0.135270	-0.398614	0.148681	-0.945872
cg02494853	cg04840163	0.025789	-0.254390	0.301974	0.178729
cg02494853	cg04964672	0.026555	-0.253673	0.302670	0.184041
cg02494853	cg05213048	-0.036158	-0.311377	0.244657	-0.250677
cg02494853	cg05230942	0.069388	-0.213080	0.341151	0.481894
cg02494853	cg05480730	-0.128836	-0.393091	0.155078	-0.900100
cg02494853	cg05544622	0.107995	-0.175637	0.375073	0.752614
cg02494853	cg05621349	-0.063064	-0.335527	0.219135	-0.437794
cg02494853	cg05865243	-0.044418	-0.318828	0.236863	-0.308039
cg02494853	cg05890011	0.104154	-0.179400	0.371729	0.725544
cg02494853	cg06322277	0.050372	-0.231222	0.324179	0.349432
cg02494853	cg06479204	-0.015703	-0.292776	0.263803	-0.108805
cg02494853	cg07731488	0.196395	-0.086697	0.450140	1.387690
cg02494853	cg07747963	0.163986	-0.119837	0.423029	1.151717
cg02494853	cg07939587	-0.111645	-0.378243	0.172055	-0.778363
cg02494853	cg08242338	-0.059880	-0.332687	0.222176	-0.415606
cg02494853	cg08265308	0.001969	-0.276535	0.280168	0.013640
cg02494853	cg08921682	0.101419	-0.182074	0.369345	0.706293
cg02494853	cg09350919	0.098776	-0.184654	0.367037	0.687700
cg02494853	cg09460641	0.093685	-0.189612	0.362583	0.651939
cg02494853	cg09856092	-0.043795	-0.318267	0.237453	-0.303709
cg02494853	cg10076560	0.069388	-0.213080	0.341151	0.481894
cg02494853	cg10213302	-0.086675	-0.356428	0.196417	-0.602768
cg02494853	cg10252249	-0.017911	-0.294794	0.261746	-0.124112
cg02494853	cg10267609	0.058727	-0.223275	0.331658	0.407579
cg02494853	cg10363397	-0.068812	-0.340640	0.213633	-0.477873
cg02494853	cg10698069	-0.069484	-0.341236	0.212988	-0.482564
cg02494853	cg10841270	0.036831	-0.244024	0.311985	0.255344
cg02494853	cg11131351	0.079952	-0.202916	0.350504	0.555703
cg02494853	cg13268984	0.140700	-0.143264	0.403259	0.984590
cg02494853	cg13851368	0.165426	-0.118377	0.424244	1.162117
cg02494853	cg14180491	0.041921	-0.239223	0.316579	0.290691
cg02494853	cg14210405	0.091669	-0.191572	0.360815	0.637784
cg02494853	cg14466580	-0.079856	-0.350419	0.203009	-0.555031
cg02494853	cg14741114	-0.026663	-0.302769	0.253571	-0.184796
cg02494853	cg15027426	-0.010228	-0.287761	0.268890	-0.070866
cg02494853	cg15295597	0.408788	0.147182	0.616940	3.103299
cg02494853	cg15329860	-0.164274	-0.423272	0.119545	-1.153796
cg02494853	cg15345074	0.174454	-0.109202	0.431837	1.227474
cg02494853	cg15422579	-0.106267	-0.373569	0.177331	-0.740428
cg02494853	cg15429127	-0.115870	-0.381905	0.167897	-0.808217
cg02494853	cg15563434	-0.066723	-0.338784	0.215634	-0.463306
cg02494853	cg15682806	0.082641	-0.200320	0.352876	0.574519
cg02494853	cg15682993	-0.135913	-0.399164	0.148041	-0.950449
cg02494853	cg15746461	0.096567	-0.186807	0.365105	0.672175
cg02494853	cg15810474	-0.012053	-0.289434	0.267196	-0.083510
cg02494853	cg15935877	0.021657	-0.258253	0.298212	0.150077
cg02494853	cg17834650	-0.024250	-0.300573	0.255830	-0.168056
cg02494853	cg17837162	-0.017096	-0.294049	0.262506	-0.118463
cg02494853	cg18032798	0.073621	-0.209015	0.344905	0.511446
cg02494853	cg18077436	-0.064394	-0.336711	0.217864	-0.447061
cg02494853	cg18188392	-0.036927	-0.312072	0.243933	-0.256011
cg02494853	cg25032547	0.314766	0.039910	0.545338	2.297548
cg02494853	cg25071634	-0.092053	-0.361152	0.191199	-0.640480
cg02494853	cg25427172	0.031700	-0.248848	0.307341	0.219736
cg02494853	cg25518695	-0.071981	-0.343452	0.210591	-0.499995
cg02494853	cg25705492	0.021275	-0.258609	0.297864	0.147431
cg02494853	cg25756647	-0.025498	-0.301709	0.254662	-0.176714
cg02494853	cg26058907	0.129508	-0.154411	0.393669	0.904877
cg02494853	cg26517491	0.050715	-0.230897	0.324487	0.351814
cg02494853	cg26520468	0.157935	-0.125955	0.417915	1.108114
cg02494853	cg26983430	0.088980	-0.194182	0.358454	0.618924
cg02494853	cg26983535	-0.068043	-0.339957	0.214370	-0.472512
cg02494853	cg27049643	0.025020	-0.255109	0.301275	0.173401
cg02494853	cg27433982	-0.018679	-0.295496	0.261030	-0.129438
cg02494853	cg27539833	-0.044514	-0.318915	0.236772	-0.308707
cg02494853	cg00008945	0.096312	-0.187055	0.364883	0.670386
cg02494853	cg00011200	0.127215	-0.156686	0.391697	0.888592
cg02494853	cg00011891	0.067947	-0.214462	0.339872	0.471842
cg02494853	cg00014152	0.157987	-0.125902	0.417959	1.108487
cg02494853	cg00016522	0.000048	-0.278308	0.278397	0.000333
cg02839557	cg02842889	0.448558	0.194489	0.646225	3.477135
cg02839557	cg03052502	-0.673822	-0.801790	-0.486767	-6.318056
cg02839557	cg03155755	-0.696519	-0.816559	-0.518738	-6.725244
cg02839557	cg03244189	0.576375	0.354972	0.736557	4.886576
cg02839557	cg03443143	-0.704586	-0.821770	-0.530222	-6.879066
cg02839557	cg03683899	0.188913	-0.094404	0.443922	1.332825
cg02839557	cg03695421	-0.724082	-0.834284	-0.558243	-7.273425
cg02839557	cg03706273	0.206050	-0.076701	0.458127	1.458864
cg02839557	cg03750315	0.003464	-0.275153	0.281545	0.024002
cg02839557	cg03767353	-0.763457	-0.859217	-0.616014	-8.189704
cg02839557	cg04016144	-0.761825	-0.858193	-0.613587	-8.147905
cg02839557	cg04023335	-0.649460	-0.785763	-0.453000	-5.917429
cg02839557	cg04042030	0.614132	0.405015	0.762192	5.391305
cg02839557	cg04303809	0.679712	0.495016	0.805638	6.420334
cg02839557	cg04448376	0.555211	0.327467	0.721985	4.624954
cg02839557	cg04462340	-0.217863	-0.467844	0.064395	-1.546549
cg02839557	cg04689676	0.446531	0.192048	0.644746	3.457493
cg02839557	cg04792227	-0.503577	-0.685800	-0.261942	-4.038297
cg02839557	cg04840163	0.168420	-0.115340	0.426765	1.183754
cg02839557	cg04964672	-0.726483	-0.835818	-0.561720	-7.324403
cg02839557	cg05213048	-0.666651	-0.797092	-0.476769	-6.196505
cg02839557	cg05230942	-0.728499	-0.837104	-0.564645	-7.367664
cg02839557	cg05480730	0.680480	0.496095	0.806139	6.433843
cg02839557	cg05544622	-0.672797	-0.801120	-0.485336	-6.300493
cg02839557	cg05621349	0.317675	0.043137	0.547605	2.321156
cg02839557	cg05865243	-0.743577	-0.846686	-0.586647	-7.704564
cg02839557	cg05890011	0.726579	0.561859	0.835879	7.326455
cg02839557	cg06322277	-0.691140	-0.813073	-0.511117	-6.625469
cg02839557	cg06479204	0.216284	-0.066045	0.466549	1.534785
cg02839557	cg07731488	-0.140463	-0.403056	0.143501	-0.982897
cg02839557	cg07747963	-0.713421	-0.827456	-0.542874	-7.053630
cg02839557	cg07939587	-0.754910	-0.853843	-0.603337	-7.974905
cg02839557	cg08242338	-0.733205	-0.840102	-0.571487	-7.470205
cg02839557	cg08265308	-0.653782	-0.788620	-0.458949	-5.986033
cg02839557	cg08921682	-0.162741	-0.421978	0.121097	-1.142737
cg02839557	cg09350919	-0.706507	-0.823008	-0.532966	-6.916457
cg02839557	cg09460641	-0.665978	-0.796650	-0.475835	-6.185271
cg02839557	cg09856092	0.600879	0.387305	0.753246	5.208058
cg02839557	cg10076560	-0.508956	-0.689611	-0.268664	-4.096396
cg02839557	cg10213302	0.686243	0.504201	0.809892	6.536438
cg02839557	cg10252249	-0.655702	-0.789887	-0.461599	-6.016849
cg02839557	cg10267609	-0.694886	-0.815502	-0.516421	-6.694726
cg02839557	cg10363397	-0.452677	-0.649225	-0.199457	-3.517246
cg02839557	cg10698069	0.683265	0.500009	0.807954	6.483147
cg02839557	cg10841270	-0.746074	-0.848266	-0.590313	-7.762796
cg02839557	cg11131351	-0.690948	-0.812949	-0.510845	-6.621944
cg02839557	cg13268984	0.538933	0.306569	0.710674	4.432645
cg02839557	cg13851368	-0.681152	-0.806578	-0.497039	-6.445696
cg02839557	cg14180491	0.747035	0.591725	0.848873	7.785388
cg02839557	cg14210405	-0.684706	-0.808892	-0.502036	-6.508856
cg02839557	cg14466580	-0.721200	-0.832442	-0.554078	-7.212982
cg02839557	cg14741114	0.502570	0.260686	0.685085	4.027487
cg02839557	cg15027426	-0.630156	-0.772932	-0.426638	-5.622699
cg02839557	cg15295597	0.490036	0.245118	0.676159	3.894758
cg02839557	cg15329860	0.676447	0.490439	0.803506	6.363357
cg02839557	cg15345074	0.764226	0.617157	0.859699	8.209503
cg02839557	cg15422579	0.642833	0.443912	0.781372	5.814155
cg02839557	cg15429127	0.642929	0.444043	0.781435	5.815636
cg02839557	cg15563434	-0.749289	-0.850298	-0.595042	-7.838848
cg02839557	cg15682806	-0.654262	-0.788937	-0.459612	-5.993717
cg02839557	cg15682993	-0.332861	-0.559385	-0.060074	-2.445585
cg02839557	cg15746461	0.624778	0.419355	0.769336	5.543768
cg02839557	cg15810474	-0.700840	-0.819353	-0.524882	-6.807010
cg02839557	cg15935877	-0.754718	-0.853722	-0.603053	-7.970190
cg02839557	cg17834650	-0.636591	-0.777222	-0.435387	-5.718904
cg02839557	cg17837162	-0.663475	-0.795006	-0.472357	-6.143675
cg02839557	cg18032798	0.319599	0.045274	0.549102	2.336802
cg02839557	cg18077436	0.658391	0.465315	0.791660	6.060338
cg02839557	cg18188392	-0.076014	-0.347024	0.206712	-0.528171
cg02839557	cg25032547	0.667131	0.477437	0.797407	6.204545
cg02839557	cg25071634	-0.732437	-0.839613	-0.570369	-7.453308
cg02839557	cg25427172	-0.734006	-0.840611	-0.572653	-7.487877
cg02839557	cg25518695	0.535270	0.301899	0.708118	4.390368
cg02839557	cg25705492	-0.722191	-0.833076	-0.555509	-7.233676
cg02839557	cg25756647	0.647635	0.450493	0.784555	5.888763
cg02839557	cg26058907	-0.705546	-0.822389	-0.531594	-6.897723
cg02839557	cg26517491	0.339798	0.067864	0.564735	2.503127
cg02839557	cg26520468	-0.002929	-0.281053	0.275648	-0.020294
cg02839557	cg26983430	-0.696615	-0.816621	-0.518874	-6.727045
cg02839557	cg26983535	0.716783	0.547708	0.829612	7.121812
cg02839557	cg27049643	0.706478	0.532926	0.822990	6.915906
cg02839557	cg27433982	0.626507	0.421693	0.770493	5.568996
cg02839557	cg27539833	-0.638319	-0.778372	-0.437744	-5.745088
cg02839557	cg00008945	0.703323	0.528421	0.820956	6.854650
cg02839557	cg00011200	0.758248	0.608279	0.855945	8.057623
cg02839557	cg00011891	0.741273	0.583269	0.845225	7.651452
cg02839557	cg00014152	0.538020	0.305405	0.710038	4.422080
cg02839557	cg00016522	0.734070	0.572746	0.840652	7.489290
cg02842889	cg03052502	-0.611050	-0.760116	-0.400882	-5.348053
cg02842889	cg03155755	-0.648515	-0.785138	-0.451702	-5.902565
cg02842889	cg03244189	0.490144	0.245252	0.676236	3.895886
cg02842889	cg03443143	-0.586809	-0.743688	-0.368676	-5.020875
cg02842889	cg03683899	0.352546	0.082266	0.574520	2.610090
cg02842889	cg03695421	-0.581815	-0.740279	-0.362105	-4.956135
cg02842889	cg03706273	0.116305	-0.167469	0.382282	0.811293
cg02842889	cg03750315	-0.049729	-0.323603	0.231832	-0.344962
cg02842889	cg03767353	-0.591563	-0.746925	-0.374951	-5.083314
cg02842889	cg04016144	-0.508007	-0.688940	-0.267478	-4.086106
cg02842889	cg04023335	-0.700089	-0.818867	-0.523812	-6.792688
cg02842889	cg04042030	0.567734	0.343696	0.730626	4.778089
cg02842889	cg04303809	0.589498	0.372223	0.745519	5.056095
cg02842889	cg04448376	0.571312	0.348357	0.733085	4.822720
cg02842889	cg04462340	-0.423155	-0.627587	-0.164136	-3.235675
cg02842889	cg04689676	0.747533	0.592458	0.849188	7.797150
cg02842889	cg04792227	-0.482845	-0.671012	-0.236244	-3.820057
cg02842889	cg04840163	0.122224	-0.161628	0.387396	0.853186
cg02842889	cg04964672	-0.623016	-0.768156	-0.416975	-5.518196
cg02842889	cg05213048	-0.527167	-0.702444	-0.291605	-4.298058
cg02842889	cg05230942	-0.575812	-0.736172	-0.354236	-4.879442
cg02842889	cg05480730	0.654614	0.460097	0.789169	5.999356
cg02842889	cg05544622	-0.689140	-0.811775	-0.508290	-6.588902
cg02842889	cg05621349	0.331708	0.058783	0.558494	2.436067
cg02842889	cg05865243	-0.579222	-0.738506	-0.358702	-4.922855
cg02842889	cg05890011	0.639055	0.438748	0.778862	5.756275
cg02842889	cg06322277	-0.579894	-0.738966	-0.359583	-4.931462
cg02842889	cg06479204	0.176143	-0.107479	0.433253	1.239738
cg02842889	cg07731488	0.178144	-0.105437	0.434929	1.254278
