Marker1	Marker2	Correlation	Lower	Upper	t-statistic
ABI3BP	LTV1	-0.553675	-0.720921	-0.325485	-4.606484
ABI3BP	LUC7L	-0.157795	-0.417797	0.126096	-1.107105
ABI3BP	LUC7L2	-0.024875	-0.301142	0.255245	-0.172389
ABI3BP	LUC7L3	-0.457010	-0.652374	-0.204697	-3.559745
ABI3BP	LUM	0.022954	-0.257041	0.299393	0.159070
ABI3BP	LUZP1	0.386900	0.121648	0.600574	2.906907
ABI3BP	LUZP2	0.120291	-0.163537	0.385728	0.839496
ABI3BP	LUZP3P	0.067180	-0.215196	0.339190	0.466494
ABI3BP	LUZP4	-0.062523	-0.335044	0.219653	-0.434018
ABI3BP	LXN	-0.097962	-0.366325	0.185448	-0.681978
ABI3BP	PBX1	-0.132920	-0.396599	0.151020	-0.929144
ABI3BP	PBX2	-0.092151	-0.361238	0.191103	-0.641170
ABI3BP	PBX3	-0.055512	-0.328784	0.226338	-0.385189
ABI3BP	PBX4	-0.248649	-0.492888	0.031912	-1.778552
ABI3BP	PBXIP1	-0.040481	-0.315281	0.240582	-0.280692
ABI3BP	PC	-0.165190	-0.424045	0.118617	-1.160412
ABI3BP	PCA3	0.104444	-0.179116	0.371982	0.727591
ABI3BP	PCBD1	0.284329	0.006490	0.521415	2.054689
ABI3BP	PCBD2	-0.333886	-0.560176	-0.061223	-2.454057
ABI3BP	PCBP1	0.128839	-0.155075	0.393094	0.900122
ABI3BP	PCBP2	-0.093880	-0.362753	0.189423	-0.653304
ABI3BP	PCBP3	0.005042	-0.273695	0.282998	0.034933
ABI3BP	PCBP4	0.147615	-0.136340	0.409155	1.034032
ABI3BP	PCCA	-0.304065	-0.536970	-0.028090	-2.211327
ABI3BP	PCCB	-0.251723	-0.495366	0.028636	-1.802012
ABI3BP	PCDH1	-0.045187	-0.319521	0.236136	-0.313386
ABI3BP	PCDH10	-0.057336	-0.330416	0.224601	-0.397892
ABL1	ABL2	0.216423	-0.065900	0.466663	1.535819
ABL1	ABLIM1	0.121921	-0.161927	0.387135	0.851041
ABL1	ABLIM2	-0.205474	-0.457652	0.077299	-1.454604
ABL1	ABLIM3	-0.226315	-0.474760	0.055537	-1.609718
ABL1	ABO	-0.046723	-0.320902	0.234682	-0.324058
ABL1	LRRK2	-0.459496	-0.654178	-0.207710	-3.584274
ABL1	LRRN1	0.075342	-0.207359	0.346429	0.523473
ABL1	LRRN2	-0.400720	-0.610929	-0.137730	-3.030201
ABL1	LRRN3	-0.114622	-0.380824	0.169127	-0.799392
ABL1	LRRN4	-0.017047	-0.294004	0.262552	-0.118121
ABL1	LRRN4CL	-0.329364	-0.556680	-0.056160	-2.416746
ABL1	LRRTM1	-0.108956	-0.375908	0.174695	-0.759387
ABL1	LRRTM2	-0.071309	-0.342856	0.211237	-0.495301
ABL1	LRRTM4	-0.179256	-0.435860	0.104301	-1.262367
ABL1	LRSAM1	0.116158	-0.167614	0.382155	0.810254
ABL1	LRTM1	-0.129028	-0.393256	0.154888	-0.901465
ABL1	LRTM2	-0.228715	-0.476718	0.053012	-1.627733
ABL1	LRTOMT	0.146603	-0.137355	0.408294	1.026787
ABL1	LRWD1	0.025402	-0.254752	0.301622	0.176048
ABL1	LSAMP	-0.015894	-0.292951	0.263625	-0.110133
ABL1	LSG1	0.395918	0.132127	0.607339	2.987091
ABL1	LSM1	0.388331	0.123307	0.601650	2.919566
ABL1	LSM10	0.166291	-0.117501	0.424972	1.168362
ABL1	LSM11	-0.153613	-0.414253	0.130311	-1.077049
ABL1	LSM12	0.389004	0.124087	0.602155	2.925521
ABL1	LSM14A	-0.251381	-0.495090	0.029001	-1.799397
ABL1	LSM14B	0.234766	-0.046634	0.481644	1.673271
ABL1	LSM2	0.206531	-0.076203	0.458523	1.462415
ABL1	LSM3	0.245042	-0.035749	0.489974	1.751087
ABL1	LSM4	0.515390	0.276739	0.694159	4.166759
ABL1	LSM5	-0.200480	-0.453524	0.082475	-1.417751
ABL1	LSM6	-0.043169	-0.317704	0.238044	-0.299365
ABL1	LSM7	0.501176	0.258948	0.684095	4.012564
ABL1	LSMD1	0.280384	0.002204	0.518287	2.023735
ABL1	LSP1	0.266363	-0.012950	0.507116	1.914582
ABL1	LSR	-0.122593	-0.387715	0.161262	-0.855805
ABL1	LSS	0.014934	-0.264518	0.292072	0.103477
ABL1	LST1	0.485426	0.239425	0.672862	3.846754
ABL1	LTA	0.173205	-0.110473	0.430789	1.218417
ABL1	LTA4H	0.010516	-0.268623	0.288026	0.072862
ABL1	LTB	0.224778	-0.057150	0.473505	1.598205
ABL1	LTB4R	-0.122305	-0.387467	0.161547	-0.853763
ABL1	LTB4R2	0.021945	-0.257984	0.298474	0.152075
ABL1	LTBP1	0.057383	-0.224556	0.330457	0.398217
ABL1	LTBP2	0.061128	-0.220984	0.333801	0.424304
ABL1	LTBP3	-0.115294	-0.381406	0.168465	-0.804144
ABL1	LTBP4	-0.139496	-0.402230	0.144466	-0.975998
ABL1	LTBR	0.313902	0.038952	0.544664	2.290549
ABL1	LTC4S	-0.195774	-0.449625	0.087338	-1.383129
ABL1	LTF	0.027612	-0.252683	0.303631	0.191372
ABL1	LTK	0.105978	-0.177614	0.373318	0.738398
ABL1	LTV1	-0.085714	-0.355583	0.197347	-0.596040
ABL1	LUC7L	0.254742	-0.025413	0.497797	1.825116
ABL1	LUC7L2	-0.143241	-0.405429	0.140722	-1.002745
ABL1	LUC7L3	-0.152077	-0.412949	0.131857	-1.066018
ABL1	LUM	0.046339	-0.235046	0.320556	0.321388
ABL1	LUZP1	0.232077	-0.049472	0.479457	1.653007
ABL1	LUZP2	0.012149	-0.267107	0.289522	0.084176
ABL1	LUZP3P	-0.330228	-0.557349	-0.057127	-2.423863
ABL1	LUZP4	-0.296711	-0.531192	-0.020011	-2.152609
ABL1	LXN	0.007059	-0.271828	0.284852	0.048906
ABL1	PBX1	0.062377	-0.219792	0.334914	0.433003
ABL1	PBX2	0.053733	-0.228030	0.327192	0.372815
ABL1	PBX3	-0.119520	-0.385062	0.164299	-0.834036
ABL1	PBX4	0.053157	-0.228577	0.326676	0.368806
ABL1	PBXIP1	-0.214022	-0.464691	0.068406	-1.517958
ABL1	PC	0.059976	-0.222084	0.332773	0.416275
ABL1	PCA3	-0.009748	-0.287321	0.269335	-0.067539
ABL1	PCBD1	0.431260	0.173767	0.633559	3.311648
ABL1	PCBD2	-0.040192	-0.315020	0.240855	-0.278684
ABL1	PCBP1	0.179160	-0.104399	0.435780	1.261668
ABL1	PCBP2	0.062089	-0.220067	0.334658	0.430996
ABL1	PCBP3	-0.193085	-0.447392	0.090110	-1.363390
ABL1	PCBP4	0.348187	0.077329	0.571182	2.573339
ABL1	PCCA	-0.037791	-0.312853	0.243119	-0.262012
ABL1	PCCB	0.308523	0.033005	0.540462	2.247135
ABL1	PCDH1	0.132677	-0.151262	0.396391	0.927413
ABL1	PCDH10	-0.103866	-0.371478	0.179682	-0.723515
ABL2	ABLIM1	0.215174	-0.067204	0.465638	1.526527
ABL2	ABLIM2	-0.103001	-0.370725	0.180527	-0.717429
ABL2	ABLIM3	-0.332629	-0.559206	-0.059815	-2.443670
ABL2	ABO	0.147083	-0.136873	0.408703	1.030224
ABL2	LRRK2	-0.331188	-0.558092	-0.058201	-2.431779
ABL2	LRRN1	0.383529	0.117747	0.598038	2.877192
ABL2	LRRN2	-0.167059	-0.425620	0.116721	-1.173914
ABL2	LRRN3	-0.121441	-0.386721	0.162402	-0.847639
ABL2	LRRN4	0.008691	-0.270315	0.286351	0.060219
ABL2	LRRN4CL	-0.214790	-0.465322	0.067605	-1.523670
ABL2	LRRTM1	-0.012725	-0.290050	0.266572	-0.088169
ABL2	LRRTM2	0.456423	0.203986	0.651948	3.553967
ABL2	LRRTM4	-0.409748	-0.617654	-0.148311	-3.112059
ABL2	LRSAM1	-0.285570	-0.522398	-0.007841	-2.064457
ABL2	LRTM1	0.193661	-0.089517	0.447871	1.367617
ABL2	LRTM2	-0.015222	-0.292336	0.264250	-0.105474
ABL2	LRTOMT	0.089364	-0.193810	0.358791	0.621617
ABL2	LRWD1	-0.090324	-0.359635	0.192878	-0.628352
ABL2	LSAMP	-0.104730	-0.372231	0.178836	-0.729602
ABL2	LSG1	0.540168	0.308148	0.711536	4.446987
ABL2	LSM1	0.131429	-0.152503	0.395319	0.918532
ABL2	LSM10	-0.504538	-0.686481	-0.263141	-4.048625
ABL2	LSM11	-0.523745	-0.700042	-0.287273	-4.259564
ABL2	LSM12	0.556303	0.328876	0.722740	4.638112
ABL2	LSM14A	-0.256759	-0.499418	0.023256	-1.840581
ABL2	LSM14B	0.143241	-0.140722	0.405429	1.002745
ABL2	LSM2	-0.026555	-0.302670	0.253673	-0.184041
ABL2	LSM3	0.136230	-0.147724	0.399436	0.952715
ABL2	LSM4	0.075822	-0.206897	0.346854	0.526829
ABL2	LSM5	0.078896	-0.203936	0.349571	0.548314
ABL2	LSM6	0.201729	-0.081182	0.454557	1.426953
ABL2	LSM7	0.069100	-0.213357	0.340895	0.479883
ABL2	LSMD1	-0.117599	-0.383401	0.166194	-0.820443
ABL2	LSP1	0.146699	-0.137259	0.408376	1.027474
ABL2	LSR	0.109340	-0.174318	0.376241	0.762097
ABL2	LSS	-0.181849	-0.438029	0.101649	-1.281248
ABL2	LST1	-0.213637	-0.464375	0.068807	-1.515103
ABL2	LTA	0.070156	-0.212343	0.341833	0.487256
ABL2	LTA4H	-0.106939	-0.374154	0.176673	-0.745167
ABL2	LTB	-0.113950	-0.380242	0.169788	-0.794642
ABL2	LTB4R	-0.345114	-0.568824	-0.073856	-2.547539
ABL2	LTB4R2	0.325330	0.051655	0.553555	2.383621
ABL2	LTBP1	0.422713	0.163612	0.627260	3.231557
ABL2	LTBP2	0.089460	-0.193717	0.358876	0.622291
ABL2	LTBP3	-0.005138	-0.283086	0.273606	-0.035598
ABL2	LTBP4	0.115390	-0.168370	0.381490	0.804823
ABL2	LTBR	-0.191261	-0.445876	0.091989	-1.350014
ABL2	LTC4S	0.123265	-0.160598	0.388295	0.860570
ABL2	LTF	0.079570	-0.203285	0.350167	0.553029
ABL2	LTK	0.060840	-0.221259	0.333544	0.422296
ABL2	LTV1	-0.532389	-0.706103	-0.298232	-4.357353
ABL2	LUC7L	0.213926	-0.068506	0.464612	1.517244
ABL2	LUC7L2	0.097719	-0.185684	0.366113	0.680273
ABL2	LUC7L3	-0.091285	-0.360478	0.191945	-0.635089
ABL2	LUM	0.091477	-0.191759	0.360646	0.636437
ABL2	LUZP1	0.329364	0.056160	0.556680	2.416746
ABL2	LUZP2	-0.062761	-0.335257	0.219425	-0.435681
ABL2	LUZP3P	0.284418	0.006587	0.521485	2.055391
ABL2	LUZP4	-0.045570	-0.319865	0.235773	-0.316048
ABL2	LXN	-0.439232	-0.639409	-0.183288	-3.387328
ABL2	PBX1	0.242161	-0.038808	0.487643	1.729208
ABL2	PBX2	0.266651	-0.012640	0.507347	1.916811
ABL2	PBX3	-0.478511	-0.667903	-0.230916	-3.775532
ABL2	PBX4	0.167251	-0.116527	0.425781	1.175303
ABL2	PBXIP1	-0.554574	-0.721544	-0.326644	-4.617282
ABL2	PC	0.028571	-0.251784	0.304502	0.198030
ABL2	PCA3	-0.002929	-0.281053	0.275648	-0.020294
ABL2	PCBD1	0.015318	-0.264161	0.292424	0.106140
ABL2	PCBD2	-0.306507	-0.538883	-0.030780	-2.230917
ABL2	PCBP1	0.170036	-0.113698	0.428125	1.195452
ABL2	PCBP2	0.387083	0.121860	0.600711	2.908523
ABL2	PCBP3	0.159088	-0.124791	0.418891	1.116410
ABL2	PCBP4	0.229292	-0.052406	0.477188	1.632061
ABL2	PCCA	-0.323313	-0.551990	-0.049407	-2.367113
ABL2	PCCB	0.247827	-0.032787	0.492224	1.772284
ABL2	PCDH1	0.306315	0.030568	0.538733	2.229375
ABL2	PCDH10	-0.062569	-0.335086	0.219608	-0.434342
ABLIM1	ABLIM2	0.152845	-0.131084	0.413601	1.071533
ABLIM1	ABLIM3	0.085042	-0.197997	0.354991	0.591331
ABLIM1	ABO	0.213733	-0.068707	0.464454	1.515817
ABLIM1	LRRK2	-0.371621	-0.589042	-0.104029	-2.773272
ABLIM1	LRRN1	-0.020408	-0.297073	0.259418	-0.141421
ABLIM1	LRRN2	-0.066795	-0.338847	0.215566	-0.463803
ABLIM1	LRRN3	0.551212	0.322313	0.719215	4.577029
ABLIM1	LRRN4	-0.048932	-0.322886	0.232589	-0.339414
ABLIM1	LRRN4CL	-0.139592	-0.402312	0.144370	-0.976683
ABLIM1	LRRTM1	0.405522	0.143351	0.614510	3.073608
ABLIM1	LRRTM2	-0.119808	-0.385311	0.164014	-0.836076
ABLIM1	LRRTM4	-0.052197	-0.325816	0.229490	-0.362124
ABLIM1	LRSAM1	0.053733	-0.228030	0.327192	0.372815
ABLIM1	LRTM1	0.134886	-0.149063	0.398285	0.943136
ABLIM1	LRTM2	0.081393	-0.201526	0.351775	0.565781
ABLIM1	LRTOMT	0.097527	-0.185871	0.365945	0.678923
ABLIM1	LRWD1	0.221128	-0.060977	0.470520	1.570911
ABLIM1	LSAMP	0.015318	-0.264161	0.292424	0.106140
ABLIM1	LSG1	0.357311	0.087679	0.578161	2.650494
ABLIM1	LSM1	0.250420	-0.030025	0.494316	1.792062
ABLIM1	LSM10	-0.009076	-0.286704	0.269959	-0.062880
ABLIM1	LSM11	-0.245042	-0.489974	0.035749	-1.751087
ABLIM1	LSM12	0.047875	-0.233590	0.321938	0.332070
ABLIM1	LSM14A	-0.190300	-0.445077	0.092977	-1.342980
ABLIM1	LSM14B	0.051429	-0.230220	0.325127	0.356780
ABLIM1	LSM2	0.179352	-0.104203	0.435941	1.263066
ABLIM1	LSM3	0.214022	-0.068406	0.464691	1.517958
ABLIM1	LSM4	0.178679	-0.104890	0.435378	1.258175
ABLIM1	LSM5	-0.183866	-0.439714	0.099584	-1.295952
ABLIM1	LSM6	-0.021369	-0.297949	0.258522	-0.148079
ABLIM1	LSM7	0.197695	-0.085354	0.451218	1.397249
ABLIM1	LSMD1	0.232077	-0.049472	0.479457	1.653007
ABLIM1	LSP1	0.126243	-0.157650	0.390860	0.881688
ABLIM1	LSR	0.205378	-0.077399	0.457572	1.453895
ABLIM1	LSS	0.012245	-0.267018	0.289610	0.084842
ABLIM1	LST1	0.179352	-0.104203	0.435941	1.263066
ABLIM1	LTA	0.557071	0.329868	0.723271	4.647397
ABLIM1	LTA4H	0.130372	-0.153553	0.394412	0.911020
ABLIM1	LTB	0.597215	0.382437	0.750763	5.158612
ABLIM1	LTB4R	-0.040576	-0.315367	0.240493	-0.281352
ABLIM1	LTB4R2	0.369412	0.101496	0.587367	2.754174
ABLIM1	LTBP1	0.367299	0.099076	0.585764	2.735957
ABLIM1	LTBP2	0.340024	0.068119	0.564910	2.505012
ABLIM1	LTBP3	0.318511	0.044066	0.548256	2.327954
ABLIM1	LTBP4	0.262521	-0.017080	0.504042	1.884910
ABLIM1	LTBR	0.054022	-0.227756	0.327450	0.374820
ABLIM1	LTC4S	-0.007827	-0.285558	0.271116	-0.054230
ABLIM1	LTF	0.440635	0.184969	0.640437	3.400750
ABLIM1	LTK	0.439424	0.183518	0.639550	3.389163
ABLIM1	LTV1	-0.010036	-0.287585	0.269068	-0.069535
ABLIM1	LUC7L	0.183962	-0.099485	0.439794	1.296653
ABLIM1	LUC7L2	-0.009268	-0.286880	0.269781	-0.064211
ABLIM1	LUC7L3	-0.241585	-0.487177	0.039419	-1.724838
ABLIM1	LUM	0.223625	-0.058360	0.472563	1.589579
ABLIM1	LUZP1	-0.132293	-0.396061	0.151644	-0.924680
ABLIM1	LUZP2	-0.074286	-0.345494	0.208376	-0.516092
ABLIM1	LUZP3P	-0.046723	-0.320902	0.234682	-0.324058
ABLIM1	LUZP4	0.098679	-0.184748	0.366953	0.687025
ABLIM1	LXN	-0.066026	-0.338164	0.216301	-0.458445
ABLIM1	PBX1	0.336567	0.064232	0.562246	2.476268
ABLIM1	PBX2	-0.320912	-0.550124	-0.046734	-2.347508
ABLIM1	PBX3	-0.245138	-0.490052	0.035647	-1.751817
ABLIM1	PBX4	0.517311	0.279155	0.695513	4.187948
ABLIM1	PBXIP1	0.057383	-0.224556	0.330457	0.398217
ABLIM1	PC	0.093301	-0.189985	0.362246	0.649243
ABLIM1	PCA3	0.228523	-0.053214	0.476562	1.626291
ABLIM1	PCBD1	-0.033277	-0.308770	0.247367	-0.230680
ABLIM1	PCBD2	-0.333685	-0.560022	-0.060999	-2.452401
ABLIM1	PCBP1	0.062377	-0.219792	0.334914	0.433003
ABLIM1	PCBP2	-0.221513	-0.470834	0.060575	-1.573781
ABLIM1	PCBP3	0.227467	-0.054325	0.475700	1.618362
ABLIM1	PCBP4	0.669340	0.480513	0.798856	6.241713
ABLIM1	PCCA	-0.082545	-0.352792	0.200412	-0.573847
ABLIM1	PCCB	0.161969	-0.121879	0.421326	1.137168
ABLIM1	PCDH1	0.334934	0.062399	0.560986	2.462734
ABLIM1	PCDH10	0.205570	-0.077200	0.457731	1.455314
ABLIM2	ABLIM3	0.360480	0.091287	0.580577	2.677496
ABLIM2	ABO	0.322257	0.048231	0.551169	2.358481
ABLIM2	LRRK2	0.120480	-0.163350	0.385891	0.840836
ABLIM2	LRRN1	-0.143337	-0.405511	0.140626	-1.003432
ABLIM2	LRRN2	0.178199	-0.105380	0.434976	1.254683
ABLIM2	LRRN3	0.163121	-0.120712	0.422299	1.145480
ABLIM2	LRRN4	0.269052	-0.010054	0.509265	1.935411
ABLIM2	LRRN4CL	0.039808	-0.241217	0.314674	0.276016
ABLIM2	LRRTM1	-0.082065	-0.352368	0.200876	-0.570486
ABLIM2	LRRTM2	-0.138439	-0.401327	0.145521	-0.968461
ABLIM2	LRRTM4	-0.162353	-0.421651	0.121490	-1.139938
ABLIM2	LRSAM1	-0.017239	-0.294180	0.262373	-0.119452
ABLIM2	LRTM1	0.481200	0.234220	0.669833	3.803119
ABLIM2	LRTM2	0.209124	-0.073508	0.460661	1.481611
ABLIM2	LRTOMT	0.012917	-0.266393	0.290226	0.089500
ABLIM2	LRWD1	0.236879	-0.044401	0.483361	1.689221
ABLIM2	LSAMP	-0.013589	-0.290842	0.265768	-0.094159
ABLIM2	LSG1	-0.090228	-0.359550	0.192971	-0.627679
ABLIM2	LSM1	0.017239	-0.262373	0.294180	0.119452
ABLIM2	LSM10	-0.044226	-0.318655	0.237045	-0.306705
ABLIM2	LSM11	-0.028091	-0.304066	0.252234	-0.194699
ABLIM2	LSM12	-0.104250	-0.371813	0.179306	-0.726220
ABLIM2	LSM14A	0.068908	-0.213541	0.340725	0.478543
ABLIM2	LSM14B	-0.022905	-0.299349	0.257087	-0.158733
ABLIM2	LSM2	0.104250	-0.179306	0.371813	0.726220
ABLIM2	LSM3	0.149100	-0.134849	0.410419	1.044670
ABLIM2	LSM4	-0.008115	-0.285822	0.270849	-0.056226
ABLIM2	LSM5	0.021369	-0.258522	0.297949	0.148079
ABLIM2	LSM6	0.156206	-0.127698	0.416452	1.095680
ABLIM2	LSM7	0.001297	-0.277156	0.279548	0.008983
ABLIM2	LSMD1	0.134694	-0.149255	0.398120	0.941769
ABLIM2	LSP1	-0.102137	-0.369971	0.181372	-0.711345
ABLIM2	LSR	0.378824	0.112314	0.594489	2.835931
ABLIM2	LSS	0.091573	-0.191665	0.360730	0.637111
ABLIM2	LST1	-0.076495	-0.347449	0.206250	-0.531528
ABLIM2	LTA	0.161777	-0.122073	0.421164	1.135783
ABLIM2	LTA4H	-0.035006	-0.310335	0.245741	-0.242677
ABLIM2	LTB	0.185018	-0.098402	0.440676	1.304362
ABLIM2	LTB4R	0.016951	-0.262641	0.293917	0.117455
ABLIM2	LTB4R2	0.281056	0.002933	0.518820	2.029003
ABLIM2	LTBP1	0.237743	-0.043487	0.484062	1.695753
ABLIM2	LTBP2	0.308427	0.032899	0.540387	2.246362
ABLIM2	LTBP3	0.479664	0.232331	0.668730	3.787338
ABLIM2	LTBP4	0.386122	0.120748	0.599989	2.900040
ABLIM2	LTBR	-0.001104	-0.279371	0.277333	-0.007652
ABLIM2	LTC4S	-0.005714	-0.283616	0.273073	-0.039590
ABLIM2	LTF	0.298014	0.021440	0.532218	2.162987
ABLIM2	LTK	0.453445	0.200385	0.649784	3.524759
ABLIM2	LTV1	-0.039136	-0.314067	0.241852	-0.271348
ABLIM2	LUC7L	-0.053157	-0.326676	0.228577	-0.368806
ABLIM2	LUC7L2	-0.155534	-0.415882	0.128376	-1.090848
ABLIM2	LUC7L3	-0.167923	-0.426347	0.115844	-1.180164
ABLIM2	LUM	0.096086	-0.187275	0.364685	0.668801
ABLIM2	LUZP1	-0.298151	-0.532326	-0.021591	-2.164078
ABLIM2	LUZP2	0.082257	-0.200691	0.352538	0.571830
ABLIM2	LUZP3P	0.124130	-0.159742	0.389040	0.866698
ABLIM2	LUZP4	0.246098	-0.034626	0.490828	1.759122
ABLIM2	LXN	0.044322	-0.236954	0.318742	0.307372
ABLIM2	PBX1	0.423481	0.164522	0.627827	3.238712
ABLIM2	PBX2	-0.032509	-0.308074	0.248089	-0.225348
ABLIM2	PBX3	-0.094358	-0.363172	0.188958	-0.656659
ABLIM2	PBX4	0.292965	0.015910	0.528241	2.122867
ABLIM2	PBXIP1	0.262905	-0.016667	0.504349	1.887872
ABLIM2	PC	0.192413	-0.090803	0.446834	1.358460
ABLIM2	PCA3	0.121248	-0.162592	0.386555	0.846278
ABLIM2	PCBD1	-0.092533	-0.361573	0.190732	-0.643850
ABLIM2	PCBD2	-0.169268	-0.427479	0.114479	-1.189891
ABLIM2	PCBP1	-0.093685	-0.362583	0.189612	-0.651939
ABLIM2	PCBP2	-0.226315	-0.474760	0.055537	-1.609718
ABLIM2	PCBP3	0.335894	0.063477	0.561727	2.470692
ABLIM2	PCBP4	0.068908	-0.213541	0.340725	0.478543
ABLIM2	PCCA	-0.167731	-0.426186	0.116039	-1.178775
ABLIM2	PCCB	-0.075630	-0.346684	0.207082	-0.525487
ABLIM2	PCDH1	0.263577	-0.015945	0.504888	1.893060
ABLIM2	PCDH10	0.175126	-0.108516	0.432401	1.232354
ABLIM3	ABO	0.071981	-0.210591	0.343452	0.499995
ABLIM3	LRRK2	-0.075918	-0.346939	0.206804	-0.527500
ABLIM3	LRRN1	-0.053157	-0.326676	0.228577	-0.368806
ABLIM3	LRRN2	0.111453	-0.172244	0.378076	0.777007
ABLIM3	LRRN3	0.229484	-0.052203	0.477345	1.633505
ABLIM3	LRRN4	0.134118	-0.149828	0.397626	0.937666
ABLIM3	LRRN4CL	-0.059016	-0.331916	0.223000	-0.409586
ABLIM3	LRRTM1	0.099928	-0.183529	0.368043	0.695804
ABLIM3	LRRTM2	-0.328019	-0.555639	-0.054657	-2.405688
ABLIM3	LRRTM4	0.132869	-0.151071	0.396555	0.928779
ABLIM3	LRSAM1	-0.061705	-0.334315	0.220434	-0.428319
ABLIM3	LRTM1	0.067083	-0.215290	0.339103	0.465813
ABLIM3	LRTM2	0.139400	-0.144562	0.402148	0.975313
ABLIM3	LRTOMT	-0.005714	-0.283616	0.273073	-0.039590
ABLIM3	LRWD1	0.093205	-0.190079	0.362162	0.648568
ABLIM3	LSAMP	0.184730	-0.098698	0.440435	1.302259
ABLIM3	LSG1	-0.216327	-0.466584	0.066000	-1.535104
ABLIM3	LSM1	-0.111741	-0.378326	0.171960	-0.779041
ABLIM3	LSM10	0.148139	-0.135814	0.409602	1.037789
ABLIM3	LSM11	0.072077	-0.210499	0.343537	0.500665
ABLIM3	LSM12	-0.153709	-0.414335	0.130214	-1.077738
ABLIM3	LSM14A	0.088403	-0.194741	0.357948	0.614884
ABLIM3	LSM14B	-0.040864	-0.315627	0.240221	-0.283353
ABLIM3	LSM2	0.015318	-0.264161	0.292424	0.106140
ABLIM3	LSM3	0.066122	-0.216210	0.338249	0.459115
ABLIM3	LSM4	-0.136423	-0.399601	0.147532	-0.954083
ABLIM3	LSM5	-0.103193	-0.370892	0.180339	-0.718781
ABLIM3	LSM6	-0.128067	-0.392431	0.155841	-0.894643
ABLIM3	LSM7	-0.133926	-0.397461	0.150020	-0.936298
ABLIM3	LSMD1	0.133733	-0.150211	0.397297	0.934931
ABLIM3	LSP1	-0.280192	-0.518134	-0.001995	-2.022230
ABLIM3	LSR	0.215558	-0.066803	0.465953	1.529385
ABLIM3	LSS	0.065066	-0.217221	0.337309	0.451748
ABLIM3	LST1	-0.126339	-0.390943	0.157555	-0.882369
ABLIM3	LTA	0.029436	-0.250973	0.305287	0.204025
ABLIM3	LTA4H	0.020408	-0.259418	0.297073	0.141421
ABLIM3	LTB	0.003794	-0.274849	0.281848	0.026282
ABLIM3	LTB4R	0.134310	-0.149637	0.397791	0.939033
ABLIM3	LTB4R2	-0.020408	-0.297073	0.259418	-0.141421
ABLIM3	LTBP1	0.149484	-0.134464	0.410746	1.047423
ABLIM3	LTBP2	0.128836	-0.155078	0.393091	0.900100
ABLIM3	LTBP3	0.117503	-0.166288	0.383318	0.819764
ABLIM3	LTBP4	0.267515	-0.011709	0.508037	1.923503
ABLIM3	LTBR	0.201345	-0.081580	0.454239	1.424121
ABLIM3	LTC4S	0.087731	-0.195393	0.357357	0.610172
ABLIM3	LTF	0.178924	-0.104640	0.435583	1.259953
ABLIM3	LTK	0.051044	-0.230584	0.324782	0.354108
ABLIM3	LTV1	0.036927	-0.243933	0.312072	0.256011
ABLIM3	LUC7L	-0.316495	-0.546686	-0.041827	-2.311566
ABLIM3	LUC7L2	-0.019832	-0.296547	0.259956	-0.137427
ABLIM3	LUC7L3	0.031837	-0.248720	0.307465	0.220683
ABLIM3	LUM	-0.061609	-0.334230	0.220526	-0.427650
ABLIM3	LUZP1	-0.194622	-0.448668	0.088527	-1.374666
ABLIM3	LUZP2	0.086771	-0.196324	0.356512	0.603441
ABLIM3	LUZP3P	-0.059208	-0.332087	0.222817	-0.410924
ABLIM3	LUZP4	0.081008	-0.201897	0.351436	0.563093
ABLIM3	LXN	0.192221	-0.091001	0.446674	1.357052
ABLIM3	PBX1	0.067851	-0.214554	0.339786	0.471172
ABLIM3	PBX2	-0.156591	-0.416777	0.127311	-1.098443
ABLIM3	PBX3	0.115966	-0.167803	0.381989	0.808896
ABLIM3	PBX4	-0.056327	-0.329513	0.225563	-0.390862
ABLIM3	PBXIP1	0.490996	0.246307	0.676845	3.904813
ABLIM3	PC	0.081200	-0.201711	0.351606	0.564437
ABLIM3	PCA3	0.119040	-0.164773	0.384647	0.830637
ABLIM3	PCBD1	-0.140744	-0.403297	0.143219	-0.984909
ABLIM3	PCBD2	-0.164754	-0.423677	0.119059	-1.157263
ABLIM3	PCBP1	0.157359	-0.126536	0.417428	1.103969
ABLIM3	PCBP2	-0.174454	-0.431837	0.109202	-1.227474
ABLIM3	PCBP3	0.003601	-0.275027	0.281672	0.024952
ABLIM3	PCBP4	0.095030	-0.188303	0.363760	0.661380
ABLIM3	PCCA	-0.112989	-0.379409	0.170733	-0.787857
ABLIM3	PCCB	-0.233133	-0.480317	0.048357	-1.660963
ABLIM3	PCDH1	-0.184538	-0.440275	0.098895	-1.300857
ABLIM3	PCDH10	0.180792	-0.102730	0.437146	1.273552
ABO	LRRK2	0.123553	-0.160313	0.388543	0.862613
ABO	LRRN1	0.273758	-0.004974	0.513018	1.971980
ABO	LRRN2	0.458151	0.206079	0.653202	3.570995
ABO	LRRN3	-0.031837	-0.307465	0.248720	-0.220683
ABO	LRRN4	0.459592	0.207826	0.654247	3.585224
ABO	LRRN4CL	0.102425	-0.181091	0.370222	0.713373
ABO	LRRTM1	0.198751	-0.084263	0.452093	1.405021
ABO	LRRTM2	-0.142569	-0.404855	0.141395	-0.997941
