Marker1	Marker2	group1_spearman	group1_lower	group1_upper	group1_t	group1_n	group1_se	group2_spearman	group2_lower	group2_upper	group2_t	group2_n	group2_se	z_test	z_pvalue
cg01707559	cg25756647	0.552845	0.324416	0.720347	4.596540	50	0.145865	0.157455	-0.126439	0.417509	1.104659	50	0.145865	2.247838	0.024586
cg01707559	cg26058907	-0.750492	-0.851058	-0.596815	-7.867643	50	0.145865	-0.202497	-0.455192	0.080387	-1.432620	50	0.145865	-3.726635	0.000194
cg01707559	cg26517491	0.381899	0.115864	0.596810	2.862871	50	0.145865	-0.010708	-0.288202	0.268444	-0.074193	50	0.145865	2.002045	0.045280
cg01707559	cg26520468	-0.054022	-0.327450	0.227756	-0.374820	50	0.145865	-0.022713	-0.299174	0.257266	-0.157401	50	0.145865	-0.152010	0.879179
cg01707559	cg26983430	-0.751068	-0.851421	-0.597665	-7.881494	50	0.145865	0.048355	-0.233135	0.322369	0.335408	50	0.145865	-4.963029	6.940208e-07
cg01707559	cg26983535	0.770660	0.626757	0.863730	8.378695	50	0.145865	-0.323986	-0.552511	-0.050156	-2.372612	50	0.145865	6.583369	4.599050e-11
cg01707559	cg27049643	0.654709	0.460228	0.789232	6.000883	50	0.145865	0.153709	-0.130214	0.414335	1.077738	50	0.145865	3.047051	0.002311
cg01707559	cg27433982	0.667611	0.478105	0.797722	6.212601	50	0.145865	-0.026267	-0.302408	0.253943	-0.182042	50	0.145865	4.036631	0.000054
cg01707559	cg27539833	-0.542857	-0.713409	-0.311587	-4.478343	50	0.145865	-0.183955	-0.439788	0.099492	-1.296603	50	0.145865	-2.046326	0.040724
cg01707559	cg00008945	0.739098	0.580086	0.843846	7.601888	50	0.145865	0.096471	-0.186901	0.365021	0.671500	50	0.145865	4.128848	0.000036
cg01707559	cg00011200	0.768909	0.624140	0.862634	8.332049	50	0.145865	0.319952	0.045666	0.549377	2.339680	50	0.145865	3.325803	0.000882
cg01707559	cg00011891	0.689892	0.509352	0.812263	6.602611	50	0.145865	0.063049	-0.219149	0.335514	0.437689	50	0.145865	3.803570	0.000143
cg01707559	cg00014152	0.420274	0.160724	0.625458	3.208898	50	0.145865	0.084754	-0.198276	0.354738	0.589313	50	0.145865	1.760034	0.078402
cg01707559	cg00016522	0.785162	0.648552	0.872769	8.783865	50	0.145865	-0.310732	-0.542189	-0.035446	-2.264937	50	0.145865	6.690022	2.231371e-11
cg02004872	cg02011394	-0.815702	-0.891612	-0.695196	-9.769446	50	0.145865	0.943529	0.902098	0.967725	19.731922	50	0.145865	-14.121816	2.787165e-45
cg02004872	cg02050847	-0.777362	-0.867914	-0.636800	-8.561616	50	0.145865	0.148043	-0.135910	0.409520	1.037101	50	0.145865	-5.758110	8.506090e-09
cg02004872	cg02233190	0.715150	0.545359	0.828565	7.088570	50	0.145865	0.916639	0.856931	0.952071	15.887895	50	0.145865	-3.247583	0.001164
cg02004872	cg02494853	0.118944	-0.164867	0.384564	0.829957	50	0.145865	-0.032605	-0.308161	0.247998	-0.226015	50	0.145865	0.737458	0.460844
cg02004872	cg02839557	0.783625	0.646232	0.871814	8.739251	50	0.145865	0.909244	0.844669	0.947734	15.133238	50	0.145865	-2.270878	0.023154
cg02004872	cg02842889	0.542918	0.311665	0.713452	4.479057	50	0.145865	0.906555	0.840226	0.946153	14.880280	50	0.145865	-4.360750	0.000013
cg02004872	cg03052502	-0.809239	-0.887646	-0.685239	-9.543437	50	0.145865	0.061513	-0.220617	0.334144	0.426980	50	0.145865	-5.751339	8.853915e-09
cg02004872	cg03155755	-0.850468	-0.912746	-0.749559	-11.201366	50	0.145865	-0.155250	-0.415641	0.128663	-1.088804	50	0.145865	-5.338880	9.352248e-08
cg02004872	cg03244189	0.501080	0.258829	0.684027	4.011538	50	0.145865	0.185786	-0.097614	0.441317	1.309972	50	0.145865	1.758634	0.078640
cg02004872	cg03443143	-0.850180	-0.912573	-0.749102	-11.187673	50	0.145865	-0.165810	-0.424568	0.117988	-1.164892	50	0.145865	-5.281289	1.282784e-07
cg02004872	cg03683899	0.197955	-0.085086	0.451433	1.399158	50	0.145865	0.102233	-0.181278	0.370055	0.712021	50	0.145865	0.475129	0.634695
cg02004872	cg03695421	-0.817815	-0.892906	-0.698461	-9.845657	50	0.145865	0.212677	-0.069808	0.463586	1.507968	50	0.145865	-6.622696	3.527050e-11
cg02004872	cg03706273	0.057863	-0.224099	0.330886	0.401560	50	0.145865	0.136423	-0.147532	0.399601	0.954083	50	0.145865	-0.384667	0.700484
cg02004872	cg03750315	-0.042968	-0.317523	0.238234	-0.297965	50	0.145865	0.009872	-0.269220	0.287435	0.068401	50	0.145865	-0.256283	0.797732
cg02004872	cg03767353	-0.757023	-0.855174	-0.606464	-8.027090	50	0.145865	-0.045858	-0.320125	0.235500	-0.318051	50	0.145865	-4.572883	4.810585e-06
cg02004872	cg04016144	-0.777383	-0.867928	-0.636832	-8.562211	50	0.145865	-0.063049	-0.335514	0.219149	-0.437689	50	0.145865	-4.729344	2.252460e-06
cg02004872	cg04023335	-0.779496	-0.869244	-0.640009	-8.621392	50	0.145865	0.928643	0.876982	0.959083	17.343102	50	0.145865	-13.052504	6.149289e-39
cg02004872	cg04042030	0.573075	0.350658	0.734295	4.844864	50	0.145865	0.089172	-0.193996	0.358623	0.620270	50	0.145865	2.727695	0.006378
cg02004872	cg04303809	0.643505	0.444832	0.781818	5.824528	50	0.145865	-0.034046	-0.309465	0.246644	-0.236012	50	0.145865	3.869382	0.000109
cg02004872	cg04448376	0.635261	0.433577	0.776337	5.698868	50	0.145865	0.884562	0.804226	0.933153	13.139199	50	0.145865	-3.132422	0.001734
cg02004872	cg04462340	-0.518559	-0.696393	-0.280728	-4.201766	50	0.145865	0.136327	-0.147628	0.399519	0.953399	50	0.145865	-3.449357	0.000562
cg02004872	cg04689676	0.518463	0.280607	0.696325	4.200702	50	0.145865	0.033854	-0.246825	0.309292	0.234679	50	0.145865	2.619538	0.008805
cg02004872	cg04792227	-0.674526	-0.802251	-0.487751	-6.330164	50	0.145865	-0.337623	-0.563060	-0.065418	-2.485039	50	0.145865	-2.266745	0.023406
cg02004872	cg04840163	0.151995	-0.131939	0.412880	1.065434	50	0.145865	0.930372	0.879885	0.960089	17.581884	50	0.145865	-7.310154	2.668365e-13
cg02004872	cg04964672	-0.812053	-0.889374	-0.689568	-9.640546	50	0.145865	0.017335	-0.262283	0.294268	0.120118	50	0.145865	-5.576597	2.452689e-08
cg02004872	cg05213048	-0.719952	-0.831643	-0.552276	-7.187035	50	0.145865	0.632557	0.429898	0.774534	5.658367	50	0.145865	-8.014246	1.108147e-15
cg02004872	cg05230942	-0.736086	-0.841934	-0.575687	-7.534126	50	0.145865	0.899352	0.828371	0.941910	14.250965	50	0.145865	-11.686310	1.497530e-31
cg02004872	cg05480730	0.688067	0.506775	0.811078	6.569406	50	0.145865	0.107131	-0.176484	0.374321	0.746521	50	0.145865	3.571442	0.000355
cg02004872	cg05544622	-0.721777	-0.832811	-0.554910	-7.225008	50	0.145865	0.310252	0.034915	0.541814	2.261063	50	0.145865	-5.973158	2.327045e-09
cg02004872	cg05621349	0.337128	0.064862	0.562678	2.480926	50	0.145865	-0.189532	-0.444437	0.093768	-1.337355	50	0.145865	2.630836	0.008518
cg02004872	cg05865243	-0.781993	-0.870799	-0.643769	-8.692305	50	0.145865	0.050660	-0.230949	0.324438	0.351436	50	0.145865	-5.338185	9.388173e-08
cg02004872	cg05890011	0.665786	0.475567	0.796524	6.182067	50	0.145865	0.158896	-0.124985	0.418728	1.115027	50	0.145865	3.116489	0.001830
cg02004872	cg06322277	-0.670876	-0.799862	-0.482655	-6.267745	50	0.145865	0.142953	-0.141010	0.405183	1.000686	50	0.145865	-4.635710	3.557140e-06
cg02004872	cg06479204	0.272948	-0.005849	0.512372	1.965676	50	0.145865	0.184250	-0.099190	0.440034	1.298755	50	0.145865	0.454072	0.649777
cg02004872	cg07731488	-0.109292	-0.376200	0.174365	-0.761759	50	0.145865	-0.168307	-0.426671	0.115454	-1.182942	50	0.145865	0.291801	0.770439
cg02004872	cg07747963	-0.711212	-0.826036	-0.539704	-7.009367	50	0.145865	-0.075438	-0.346514	0.207267	-0.524145	50	0.145865	-3.946260	0.000079
cg02004872	cg07939587	-0.786603	-0.873664	-0.650729	-8.826073	50	0.145865	-0.093397	-0.362330	0.189892	-0.649917	50	0.145865	-4.696371	2.648249e-06
cg02004872	cg08242338	-0.812245	-0.889492	-0.689864	-9.647244	50	0.145865	-0.180696	-0.437066	0.102828	-1.272853	50	0.145865	-4.609607	4.034314e-06
cg02004872	cg08265308	-0.752893	-0.852572	-0.600357	-7.925631	50	0.145865	0.233517	-0.047952	0.480629	1.663857	50	0.145865	-5.902087	3.589313e-09
cg02004872	cg08921682	-0.157507	-0.417553	0.126387	-1.105032	50	0.145865	-0.190876	-0.445556	0.092385	-1.347200	50	0.145865	0.166845	0.867492
cg02004872	cg09350919	-0.763938	-0.859519	-0.616729	-8.202069	50	0.145865	-0.024538	-0.300836	0.255560	-0.170054	50	0.145865	-4.755870	1.975933e-06
cg02004872	cg09460641	-0.762305	-0.858494	-0.614300	-8.160160	50	0.145865	-0.257143	-0.499727	0.022845	-1.843530	50	0.145865	-3.580729	0.000343
cg02004872	cg09856092	0.618406	0.410760	0.765064	5.451926	50	0.145865	0.199520	-0.083468	0.452729	1.410677	50	0.145865	2.521704	0.011679
cg02004872	cg10076560	-0.530948	-0.705094	-0.296401	-4.340925	50	0.145865	0.065354	-0.216945	0.337566	0.453757	50	0.145865	-3.184501	0.001450
cg02004872	cg10213302	0.701513	0.525840	0.819787	6.819861	50	0.145865	-0.153709	-0.414335	0.130214	-1.077738	50	0.145865	4.969891	6.699069e-07
cg02004872	cg10252249	-0.785450	-0.872948	-0.648987	-8.792275	50	0.145865	0.017239	-0.262373	0.294180	0.119452	50	0.145865	-5.219412	1.794918e-07
cg02004872	cg10267609	-0.737335	-0.842727	-0.577510	-7.562100	50	0.145865	-0.010708	-0.288202	0.268444	-0.074193	50	0.145865	-4.527274	5.974954e-06
cg02004872	cg10363397	-0.535078	-0.707983	-0.301654	-4.388161	50	0.145865	0.033085	-0.247547	0.308596	0.229347	50	0.145865	-3.055642	0.002246
cg02004872	cg10698069	0.674238	0.487349	0.802063	6.325206	50	0.145865	0.168980	-0.114771	0.427237	1.187806	50	0.145865	3.140601	0.001686
cg02004872	cg10841270	-0.778727	-0.868766	-0.638853	-8.599786	50	0.145865	0.181945	-0.101551	0.438109	1.281948	50	0.145865	-5.943850	2.784051e-09
cg02004872	cg11131351	-0.749340	-0.850330	-0.595117	-7.840063	50	0.145865	-0.112701	-0.379159	0.171016	-0.785822	50	0.145865	-4.160598	0.000032
cg02004872	cg13268984	0.406108	0.144038	0.614946	3.078926	50	0.145865	-0.021849	-0.298387	0.258073	-0.151409	50	0.145865	2.195001	0.028163
cg02004872	cg13851368	-0.769028	-0.862708	-0.624317	-8.335184	50	0.145865	0.107803	-0.175826	0.374906	0.751260	50	0.145865	-5.459298	4.780205e-08
cg02004872	cg14180491	0.709484	0.537226	0.824925	6.975019	50	0.145865	0.124226	-0.159647	0.389123	0.867379	50	0.145865	3.690408	0.000224
cg02004872	cg14210405	-0.682209	-0.807266	-0.498523	-6.464385	50	0.145865	-0.166002	-0.424729	0.117793	-1.166280	50	0.145865	-3.227011	0.001251
cg02004872	cg14466580	-0.755006	-0.853904	-0.603479	-7.977265	50	0.145865	-0.071981	-0.343452	0.210591	-0.499995	50	0.145865	-4.422982	9.734776e-06
cg02004872	cg14741114	0.487677	0.242203	0.674473	3.870142	50	0.145865	0.011765	-0.267464	0.289170	0.081514	50	0.145865	2.526819	0.011510
cg02004872	cg15027426	-0.605186	-0.756160	-0.393044	-5.266846	50	0.145865	-0.050468	-0.324266	0.231131	-0.350100	50	0.145865	-3.154768	0.001606
cg02004872	cg15295597	0.488980	0.243812	0.675404	3.883719	50	0.145865	-0.168019	-0.426428	0.115747	-1.180859	50	0.145865	3.414444	0.000639
cg02004872	cg15329860	0.753854	0.601776	0.853178	7.949030	50	0.145865	0.006194	-0.272628	0.284057	0.042917	50	0.145865	4.729530	2.250404e-06
cg02004872	cg15345074	0.605762	0.393813	0.756549	5.274765	50	0.145865	-0.021080	-0.297686	0.258791	-0.146082	50	0.145865	3.506247	0.000454
cg02004872	cg15422579	0.709964	0.537914	0.825234	6.984535	50	0.145865	0.109052	-0.174601	0.375991	0.760065	50	0.145865	3.769673	0.000163
cg02004872	cg15429127	0.682209	0.498523	0.807266	6.464385	50	0.145865	-0.156110	-0.416370	0.127795	-1.094990	50	0.145865	4.802266	1.568800e-06
cg02004872	cg15563434	-0.794462	-0.878535	-0.662648	-9.063182	50	0.145865	-0.147371	-0.408948	0.136584	-1.032287	50	0.145865	-4.532402	5.831672e-06
cg02004872	cg15682806	-0.757695	-0.855597	-0.607460	-8.043818	50	0.145865	-0.081585	-0.351945	0.201340	-0.567125	50	0.145865	-4.406611	0.000011
cg02004872	cg15682993	-0.402836	-0.612508	-0.140204	-3.049286	50	0.145865	-0.180408	-0.436825	0.103123	-1.270755	50	0.145865	-1.185862	0.235677
cg02004872	cg15746461	0.607587	0.396250	0.757781	5.299931	50	0.145865	0.061321	-0.220801	0.333973	0.425642	50	0.145865	3.120402	0.001806
cg02004872	cg15810474	-0.780360	-0.869783	-0.641310	-8.645821	50	0.145865	-0.281056	-0.518820	-0.002933	-2.029003	50	0.145865	-3.671935	0.000241
cg02004872	cg15935877	-0.881681	-0.931441	-0.799553	-12.945867	50	0.145865	0.233806	-0.047648	0.480863	1.666029	50	0.145865	-7.860407	3.828862e-15
cg02004872	cg17834650	-0.772197	-0.864690	-0.629055	-8.420015	50	0.145865	-0.270972	-0.510798	0.007982	-1.950319	50	0.145865	-3.625259	0.000289
cg02004872	cg17837162	-0.768074	-0.862111	-0.622894	-8.309968	50	0.145865	-0.240336	-0.486165	0.040742	-1.715376	50	0.145865	-3.735061	0.000188
cg02004872	cg18032798	0.372233	0.104732	0.589505	2.778573	50	0.145865	0.067083	-0.215290	0.339103	0.465813	50	0.145865	1.569817	0.116458
cg02004872	cg18077436	0.639952	0.439973	0.779458	5.769953	50	0.145865	0.084082	-0.198927	0.354146	0.584605	50	0.145865	3.266424	0.001089
cg02004872	cg18188392	-0.192605	-0.446993	0.090605	-1.359869	50	0.145865	0.067467	-0.214922	0.339445	0.468492	50	0.145865	-1.273053	0.202999
cg02004872	cg25032547	0.624586	0.419095	0.769208	5.540973	50	0.145865	0.056999	-0.224922	0.330114	0.395542	50	0.145865	3.274261	0.001059
cg02004872	cg25071634	-0.749244	-0.850269	-0.594976	-7.837771	50	0.145865	-0.167155	-0.425700	0.116624	-1.174609	50	0.145865	-3.890216	0.000100
cg02004872	cg25427172	-0.697118	-0.816947	-0.519589	-6.736501	50	0.145865	0.036447	-0.244385	0.311638	0.252677	50	0.145865	-4.353870	0.000013
cg02004872	cg25518695	0.557935	0.330986	0.723869	4.657863	50	0.145865	-0.211333	-0.462480	0.071209	-1.497988	50	0.145865	4.093361	0.000043
cg02004872	cg25705492	-0.817107	-0.892472	-0.697366	-9.819980	50	0.145865	0.045762	-0.235591	0.320038	0.317383	50	0.145865	-5.787373	7.149568e-09
cg02004872	cg25756647	0.494742	0.250948	0.679516	3.944206	50	0.145865	0.080528	-0.202360	0.351013	0.559734	50	0.145865	2.237771	0.025236
cg02004872	cg26058907	-0.721200	-0.832442	-0.554078	-7.212982	50	0.145865	-0.195006	-0.448987	0.088130	-1.377486	50	0.145865	-3.454487	0.000551
cg02004872	cg26517491	0.458019	0.205920	0.653107	3.569695	50	0.145865	0.037407	-0.243481	0.312506	0.259345	50	0.145865	2.217221	0.026608
cg02004872	cg26520468	0.062089	-0.220067	0.334658	0.430996	50	0.145865	0.011861	-0.267375	0.289258	0.082179	50	0.145865	0.243875	0.807328
cg02004872	cg26983430	-0.725618	-0.835266	-0.560468	-7.305986	50	0.145865	0.080432	-0.202453	0.350928	0.559062	50	0.145865	-4.847760	1.248635e-06
cg02004872	cg26983535	0.713037	0.542323	0.827209	7.045902	50	0.145865	-0.361921	-0.581675	-0.092930	-2.689806	50	0.145865	6.168333	6.901387e-10
cg02004872	cg27049643	0.652692	0.457447	0.787900	5.968637	50	0.145865	0.109724	-0.173941	0.376575	0.764807	50	0.145865	3.247007	0.001166
cg02004872	cg27433982	0.709676	0.537501	0.825048	6.978823	50	0.145865	0.050756	-0.230858	0.324524	0.352104	50	0.145865	4.051354	0.000051
cg02004872	cg27539833	-0.706699	-0.823132	-0.533241	-6.920212	50	0.145865	-0.246165	-0.490882	0.034555	-1.759632	50	0.145865	-3.050310	0.002286
cg02004872	cg00008945	0.828053	0.714352	0.899158	10.232620	50	0.145865	0.056615	-0.225288	0.329770	0.392868	50	0.145865	5.454777	4.903428e-08
cg02004872	cg00011200	0.755655	0.604439	0.854313	7.993236	50	0.145865	0.218727	-0.063491	0.468553	1.552993	50	0.145865	3.702117	0.000214
cg02004872	cg00011891	0.712845	0.542047	0.827085	7.042043	50	0.145865	0.027995	-0.252324	0.303979	0.194032	50	0.145865	4.192963	0.000028
cg02004872	cg00014152	0.398665	0.135330	0.609394	3.011714	50	0.145865	0.022809	-0.257176	0.299262	0.158067	50	0.145865	1.935425	0.052938
cg02004872	cg00016522	0.786987	0.651310	0.873902	8.837391	50	0.145865	-0.277407	-0.515922	0.001025	-2.000444	50	0.145865	6.536304	6.305748e-11
cg02011394	cg02050847	0.748739	0.594233	0.849951	7.825760	50	0.145865	0.031357	-0.249171	0.307029	0.217351	50	0.145865	4.550580	5.349824e-06
cg02011394	cg02233190	-0.700552	-0.819167	-0.524472	-6.801514	50	0.145865	0.958511	0.927663	0.976366	23.296490	50	0.145865	-13.552392	7.668972e-42
cg02011394	cg02494853	0.017815	-0.261836	0.294706	0.123446	50	0.145865	-0.058055	-0.331058	0.223916	-0.402898	50	0.145865	0.368121	0.712783
cg02011394	cg02839557	-0.672221	-0.800743	-0.484531	-6.290645	50	0.145865	0.912605	0.850234	0.949707	15.464919	50	0.145865	-11.429259	2.986454e-30
cg02011394	cg02842889	-0.649715	-0.785932	-0.453352	-5.921461	50	0.145865	0.929892	0.879078	0.959810	17.514696	50	0.145865	-11.791482	4.318739e-32
cg02011394	cg03052502	0.848184	0.745944	0.911368	11.093757	50	0.145865	0.050084	-0.231496	0.323921	0.347428	50	0.145865	5.814877	6.067847e-09
cg02011394	cg03155755	0.827611	0.713663	0.898889	10.215279	50	0.145865	-0.160868	-0.420396	0.122992	-1.129235	50	0.145865	6.509385	7.545904e-11
cg02011394	cg03244189	-0.505018	-0.686822	-0.263740	-4.053796	50	0.145865	0.118175	-0.165625	0.383900	0.824520	50	0.145865	-3.270969	0.001072
cg02011394	cg03443143	0.869292	0.779572	0.924052	12.184174	50	0.145865	-0.129796	-0.393917	0.154125	-0.906924	50	0.145865	7.081034	1.430826e-12
cg02011394	cg03683899	-0.210816	-0.462055	0.071746	-1.494159	50	0.145865	0.074286	-0.208376	0.345494	0.516092	50	0.145865	-1.398305	0.162021
cg02011394	cg03695421	0.803505	0.676445	0.884118	9.351374	50	0.145865	0.195390	-0.087734	0.449306	1.380307	50	0.145865	4.413770	0.000010
cg02011394	cg03706273	0.076206	-0.206527	0.347194	0.529514	50	0.145865	0.221897	-0.060172	0.471149	1.576651	50	0.145865	-0.723738	0.469227
cg02011394	cg03750315	0.024491	-0.255604	0.300793	0.169731	50	0.145865	-0.062268	-0.334818	0.219895	-0.432248	50	0.145865	0.420998	0.673756
cg02011394	cg03767353	0.752221	0.599365	0.852148	7.909321	50	0.145865	-0.050180	-0.324007	0.231405	-0.348096	50	0.145865	4.984739	6.204556e-07
cg02011394	cg04016144	0.783625	0.646232	0.871814	8.739251	50	0.145865	-0.010900	-0.288378	0.268266	-0.075524	50	0.145865	5.165673	2.395756e-07
cg02011394	cg04023335	0.787755	0.652473	0.874379	8.860112	50	0.145865	0.955438	0.922395	0.974598	22.424345	50	0.145865	-4.000589	0.000063
cg02011394	cg04042030	-0.504790	-0.686660	-0.263456	-4.051341	50	0.145865	0.099640	-0.183811	0.367792	0.693778	50	0.145865	-3.178551	0.001480
cg02011394	cg04303809	-0.622473	-0.767793	-0.416241	-5.510339	50	0.145865	-0.092245	-0.361320	0.191012	-0.641828	50	0.145865	-3.085667	0.002031
cg02011394	cg04448376	-0.613844	-0.761998	-0.404629	-5.387245	50	0.145865	0.876495	0.791166	0.928353	12.614011	50	0.145865	-10.061382	8.184106e-24
cg02011394	cg04462340	0.481393	0.234456	0.669971	3.805095	50	0.145865	0.156495	-0.127408	0.416696	1.097752	50	0.145865	1.779118	0.075220
cg02011394	cg04689676	-0.652629	-0.787858	-0.457361	-5.967640	50	0.145865	0.066795	-0.215566	0.338847	0.463803	50	0.145865	-4.104817	0.000040
cg02011394	cg04792227	0.734070	0.572746	0.840652	7.489290	50	0.145865	-0.349820	-0.572433	-0.079177	-2.587083	50	0.145865	6.315240	2.697427e-10
cg02011394	cg04840163	-0.070643	-0.342265	0.211876	-0.490655	50	0.145865	0.941417	0.898516	0.966502	19.339962	50	0.145865	-8.828214	1.063607e-18
cg02011394	cg04964672	0.811861	0.689272	0.889256	9.633853	50	0.145865	0.031933	-0.248630	0.307552	0.221350	50	0.145865	5.334969	9.556111e-08
cg02011394	cg05213048	0.696423	0.518601	0.816496	6.723442	50	0.145865	0.628139	0.423904	0.771585	5.592946	50	0.145865	0.591336	0.554295
cg02011394	cg05230942	0.727443	0.563113	0.836430	7.344953	50	0.145865	0.934118	0.886186	0.962267	18.129938	50	0.145865	-3.715714	0.000203
cg02011394	cg05480730	-0.765378	-0.860422	-0.618874	-8.239362	50	0.145865	0.060360	-0.221718	0.333116	0.418951	50	0.145865	-5.184624	2.164509e-07
cg02011394	cg05544622	0.793325	0.660920	0.877831	9.028149	50	0.145865	0.304682	0.028769	0.537454	2.216272	50	0.145865	3.711713	0.000206
cg02011394	cg05621349	-0.414890	-0.621471	-0.154364	-3.159169	50	0.145865	-0.226411	-0.474838	0.055436	-1.610438	50	0.145865	-1.023346	0.306144
cg02011394	cg05865243	0.827419	0.713364	0.898772	10.207761	50	0.145865	0.067275	-0.215106	0.339274	0.467153	50	0.145865	5.393140	6.923684e-08
cg02011394	cg05890011	-0.686243	-0.809892	-0.504201	-6.536438	50	0.145865	0.152173	-0.131761	0.413030	1.066707	50	0.145865	-4.819480	1.439326e-06
cg02011394	cg06322277	0.729268	0.565761	0.837594	7.384251	50	0.145865	0.192413	-0.090803	0.446834	1.358460	50	0.145865	3.550052	0.000385
cg02011394	cg06479204	-0.245480	-0.490328	0.035283	-1.754418	50	0.145865	0.191837	-0.091396	0.446355	1.354236	50	0.145865	-2.156445	0.031049
cg02011394	cg07731488	0.057875	-0.224088	0.330897	0.401640	50	0.145865	-0.118655	-0.384315	0.165152	-0.827918	50	0.145865	0.858798	0.390452
cg02011394	cg07747963	0.803313	0.676151	0.884000	9.345068	50	0.145865	-0.060744	-0.333459	0.221351	-0.421627	50	0.145865	5.665501	1.465955e-08
cg02011394	cg07939587	0.782185	0.644059	0.870918	8.697805	50	0.145865	-0.134406	-0.397873	0.149541	-0.939717	50	0.145865	5.750310	8.907999e-09
cg02011394	cg08242338	0.850564	0.749711	0.912804	11.205942	50	0.145865	-0.174742	-0.432078	0.108908	-1.229565	50	0.145865	6.955177	3.521189e-12
cg02011394	cg08265308	0.752221	0.599365	0.852148	7.909321	50	0.145865	0.222665	-0.059367	0.471777	1.582395	50	0.145865	3.643479	0.000269
cg02011394	cg08921682	0.123076	-0.160785	0.388132	0.859229	50	0.145865	-0.139496	-0.402230	0.144466	-0.975998	50	0.145865	1.280343	0.200424
cg02011394	cg09350919	0.873325	0.786057	0.926462	12.420674	50	0.145865	0.081681	-0.201247	0.352029	0.567798	50	0.145865	6.132612	8.644794e-10
cg02011394	cg09460641	0.787563	0.652182	0.874260	8.854422	50	0.145865	-0.188571	-0.443638	0.094755	-1.330328	50	0.145865	6.087896	1.144039e-09
cg02011394	cg09856092	-0.631900	-0.774096	-0.429006	-5.648579	50	0.145865	0.198944	-0.084064	0.452252	1.406435	50	0.145865	-4.586900	4.498766e-06
cg02011394	cg10076560	0.465834	0.215414	0.658767	3.647301	50	0.145865	0.074190	-0.208468	0.345409	0.515422	50	0.145865	2.086493	0.036934
cg02011394	cg10213302	-0.709004	-0.824616	-0.536539	-6.965524	50	0.145865	-0.092725	-0.361741	0.190546	-0.645198	50	0.145865	-3.840261	0.000123
cg02011394	cg10252249	0.822617	0.705900	0.895842	10.023390	50	0.145865	-0.047683	-0.321765	0.233772	-0.330734	50	0.145865	5.878191	4.147754e-09
cg02011394	cg10267609	0.781705	0.643335	0.870620	8.684068	50	0.145865	-0.005330	-0.283262	0.273428	-0.036929	50	0.145865	5.114635	3.143474e-07
cg02011394	cg10363397	0.503673	0.262062	0.685868	4.039329	50	0.145865	-0.003794	-0.281848	0.274849	-0.026282	50	0.145865	2.705053	0.006829
cg02011394	cg10698069	-0.683169	-0.807892	-0.499874	-6.481438	50	0.145865	0.146026	-0.137933	0.407803	1.022663	50	0.145865	-4.760959	1.926751e-06
cg02011394	cg10841270	0.776038	0.634813	0.867089	8.524931	50	0.145865	0.156687	-0.127214	0.416858	1.099133	50	0.145865	4.253087	0.000021
cg02011394	cg11131351	0.730420	0.567435	0.838329	7.409244	50	0.145865	-0.072653	-0.344048	0.209945	-0.504689	50	0.145865	4.859357	1.177677e-06
cg02011394	cg13268984	-0.470888	-0.662416	-0.221578	-3.698062	50	0.145865	-0.021176	-0.297774	0.258701	-0.146748	50	0.145865	-2.375512	0.017525
cg02011394	cg13851368	0.789676	0.655382	0.875571	8.917391	50	0.145865	0.109532	-0.174130	0.376408	0.763452	50	0.145865	4.656667	3.213700e-06
cg02011394	cg14180491	-0.740792	-0.844921	-0.582566	-7.640464	50	0.145865	0.150924	-0.133016	0.411970	1.057751	50	0.145865	-5.353386	8.632324e-08
cg02011394	cg14210405	0.764226	0.617157	0.859699	8.209503	50	0.145865	-0.249364	-0.493464	0.031151	-1.783999	50	0.145865	6.113072	9.773130e-10
cg02011394	cg14466580	0.778439	0.638420	0.868586	8.591710	50	0.145865	-0.052389	-0.325988	0.229308	-0.363460	50	0.145865	5.302560	1.141897e-07
cg02011394	cg14741114	-0.532837	-0.706416	-0.298802	-4.362473	50	0.145865	0.024538	-0.255560	0.300836	0.170054	50	0.145865	-2.998976	0.002709
cg02011394	cg15027426	0.713709	0.543288	0.827641	7.059436	50	0.145865	-0.026651	-0.302757	0.253583	-0.184707	50	0.145865	4.466465	7.952284e-06
cg02011394	cg15295597	-0.442497	-0.641799	-0.187202	-3.418612	50	0.145865	-0.226122	-0.474603	0.055738	-1.608279	50	0.145865	-1.188808	0.234515
cg02011394	cg15329860	-0.832989	-0.902162	-0.722056	-10.430564	50	0.145865	0.037983	-0.242938	0.313026	0.263345	50	0.145865	-5.990879	2.087098e-09
cg02011394	cg15345074	-0.658199	-0.791534	-0.465049	-6.057217	50	0.145865	0.018391	-0.261299	0.295233	0.127441	50	0.145865	-3.917038	0.000090
cg02011394	cg15422579	-0.752413	-0.852270	-0.599648	-7.913976	50	0.145865	0.116255	-0.167519	0.382238	0.810933	50	0.145865	-5.309547	1.098978e-07
cg02011394	cg15429127	-0.668956	-0.798604	-0.479977	-6.235229	50	0.145865	-0.212965	-0.463823	0.069508	-1.510108	50	0.145865	-2.872614	0.004071
cg02011394	cg15563434	0.773683	0.631282	0.865619	8.460336	50	0.145865	-0.189244	-0.444197	0.094064	-1.335247	50	0.145865	5.918978	3.239479e-09
