Marker1	Marker2	Correlation	Lower	Upper	t-statistic
AADACL2	AAED1	0.068908	-0.213541	0.340725	0.478543
AADACL2	AAGAB	-0.134022	-0.397544	0.149924	-0.936982
AADACL2	AAK1	0.004754	-0.273961	0.282732	0.032936
AADACL2	AAMDC	0.092917	-0.190359	0.361909	0.646546
AADACL2	AAMP	0.076783	-0.205972	0.347704	0.533541
AADACL2	AANAT	0.045666	-0.235682	0.319952	0.316716
AADACL2	AAR2	-0.222857	-0.471934	0.059166	-1.583831
AADACL2	AARS	-0.135462	-0.398778	0.148489	-0.947241
AADACL2	AARS2	-0.166771	-0.425377	0.117014	-1.171832
AADACL2	AARSD1	-0.197407	-0.450979	0.085652	-1.395129
AADACL2	AASDH	0.113373	-0.170355	0.379742	0.790571
AADACL2	AASDHPPT	-0.084178	-0.354230	0.198834	-0.585277
AADACL2	AASS	-0.178199	-0.434976	0.105380	-1.254683
AADACL2	AATF	-0.043457	-0.317964	0.237771	-0.301366
AADACL2	AATK	0.087059	-0.196045	0.356766	0.605460
AADACL2	AB074162	-0.177911	-0.434735	0.105675	-1.252588
AADACL2	AB488780	-0.019256	-0.296022	0.260493	-0.133432
AADACL2	ABAT	-0.001489	-0.279725	0.276979	-0.010313
AADACL2	ABCA1	-0.159952	-0.419622	0.123918	-1.122634
AADACL2	ABCA11P	-0.015894	-0.292951	0.263625	-0.110133
AADACL2	ABCA12	0.150156	-0.133788	0.411317	1.052242
AADACL2	ABCA13	0.092149	-0.191106	0.361236	0.641154
AADACL2	ABCA17P	-0.037503	-0.312592	0.243390	-0.260011
AADACL2	ABCA2	0.001393	-0.277067	0.279637	0.009648
AADACL2	ABCA3	0.085618	-0.197440	0.355499	0.595367
AADACL2	ABCA4	0.186267	-0.097122	0.441717	1.313479
AADACL2	ABCA5	0.001200	-0.277245	0.279460	0.008317
AADACL2	ABCA6	-0.095606	-0.364265	0.187743	-0.665428
AADACL2	ABCA7	-0.130276	-0.394329	0.153648	-0.910338
AADACL2	ABCA8	-0.025786	-0.301971	0.254392	-0.178712
AADACL2	ABCA9	0.062569	-0.219608	0.335086	0.434342
AADACL2	ABCB1	0.086098	-0.196975	0.355921	0.598731
AADACL2	ABCB10	0.052773	-0.228942	0.326332	0.366133
AADACL2	ABCB11	0.031261	-0.249261	0.306942	0.216685
AADACL2	ABCB4	0.100600	-0.182873	0.368630	0.700533
AADACL2	ABCB5	0.026555	-0.253673	0.302670	0.184041
AADACL2	ABCB6	-0.013685	-0.290930	0.265679	-0.094825
AADACL2	ABCB7	0.067659	-0.214738	0.339616	0.469832
AADACL2	ABCB8	0.120384	-0.163445	0.385809	0.840156
AADACL2	ABCB9	0.041633	-0.239495	0.316320	0.288690
AADACL2	ABCC1	0.070924	-0.211606	0.342515	0.492619
AADACL2	ABCC10	-0.271357	-0.511104	0.007568	-1.953303
AADACL2	ABCC11	0.100984	-0.182498	0.368966	0.703235
AADACL2	ABCC12	0.063818	-0.218415	0.336198	0.443044
AADACL2	ABCC13	-0.097623	-0.366029	0.185778	-0.679598
AADACL2	ABCC2	0.136423	-0.147532	0.399601	0.954083
AADACL2	ABCC3	0.075726	-0.206989	0.346769	0.526158
AADACL2	ABCC4	-0.065642	-0.337822	0.216669	-0.455766
AADACL2	ABCC5	0.019736	-0.260045	0.296460	0.136761
AADACL2	ABCC6	0.173589	-0.110082	0.431111	1.221203
AADACL2	ABCC6P1	0.122497	-0.161357	0.387632	0.855124
AADACL2	ABCC6P2	-0.036927	-0.312072	0.243933	-0.256011
AADACL2	ABCC8	0.275006	-0.003624	0.514012	1.981707
AADACL2	ABCC9	0.051909	-0.229764	0.325557	0.360120
AADACL2	ABCD1	0.020408	-0.259418	0.297073	0.141421
AADACL2	ABCD1P2	0.006579	-0.272272	0.284410	0.045579
AADACL2	ABCD2	-0.114430	-0.380658	0.169316	-0.798035
AADACL2	ABCD3	-0.004658	-0.282644	0.274050	-0.032271
AADACL2	ABCD4	-0.032413	-0.307987	0.248179	-0.224682
AADACL2	ABCE1	0.038559	-0.242395	0.313547	0.267346
AADACL2	ABCF1	-0.150060	-0.411235	0.133885	-1.051553
AADACL2	ABCF2	-0.147659	-0.409193	0.136295	-1.034350
AADACL2	ABCF3	-0.048163	-0.322196	0.233317	-0.334073
AADACL2	ABCG1	-0.163025	-0.422218	0.120809	-1.144787
AADACL2	ABCG2	0.205666	-0.077100	0.457810	1.456024
AADACL2	ABCG4	-0.217575	-0.467608	0.064696	-1.544402
AADACL2	ABCG5	0.108187	-0.175449	0.375240	0.753969
AADACL2	ABCG8	0.088788	-0.194369	0.358285	0.617577
AADACL2	ABHD1	0.002161	-0.276358	0.280345	0.014971
AADACL2	ABHD10	0.122881	-0.160978	0.387964	0.857847
AADACL2	ABHD11	0.223241	-0.058763	0.472248	1.586704
AADACL2	ABHD12	-0.106267	-0.373569	0.177331	-0.740428
AADACL2	ABHD12B	0.138439	-0.145521	0.401327	0.968461
AADACL2	ABHD13	0.015126	-0.264339	0.292248	0.104808
AADACL2	ABHD14A	-0.138824	-0.401655	0.145137	-0.971202
AADACL2	ABHD14A-ACY1	0.151405	-0.132533	0.412378	1.061195
AADACL2	ABHD14B	-0.001008	-0.279283	0.277422	-0.006986
AADACL2	ABHD15	0.033469	-0.247186	0.308944	0.232013
AADACL2	ABHD16A	-0.074190	-0.345409	0.208468	-0.515422
AADACL2	ABHD16B	0.069484	-0.212988	0.341236	0.482564
AADACL2	ABHD17A	-0.077313	-0.348173	0.205461	-0.537247
AADACL2	ABHD17B	0.186651	-0.096727	0.442037	1.316286
AADACL2	ABHD17C	0.098199	-0.185216	0.366533	0.683649
AADACP1	AADAT	0.256045	-0.024020	0.498844	1.835102
AADACP1	AAED1	0.100600	-0.182873	0.368630	0.700533
AADACP1	AAGAB	-0.056615	-0.329770	0.225288	-0.392868
AADACP1	AAK1	0.004178	-0.274494	0.282202	0.028944
AADACP1	AAMDC	-0.012821	-0.290138	0.266482	-0.088835
AADACP1	AAMP	0.069100	-0.213357	0.340895	0.479883
AADACP1	AANAT	-0.176375	-0.433447	0.107243	-1.241420
AADACP1	AAR2	-0.160816	-0.420352	0.123044	-1.128861
AADACP1	AARS	0.030492	-0.249982	0.306245	0.211354
AADACP1	AARS2	-0.094934	-0.363676	0.188397	-0.660706
AADACP1	AARSD1	-0.038655	-0.313633	0.242304	-0.268013
AADACP1	AASDH	0.023577	-0.256458	0.299961	0.163395
AADACP1	AASDHPPT	-0.066603	-0.338676	0.215750	-0.462463
AADACP1	AASS	-0.105594	-0.372984	0.177990	-0.735691
AADACP1	AATF	-0.256086	-0.498878	0.023975	-1.835423
AADACP1	AATK	0.064778	-0.217496	0.337053	0.449739
AADACP1	AB074162	-0.272317	-0.511870	0.006531	-1.960769
AADACP1	AB488780	-0.024346	-0.300661	0.255740	-0.168722
AADACP1	ABAT	-0.109244	-0.376158	0.174412	-0.761420
AADACP1	ABCA1	-0.037791	-0.312853	0.243119	-0.262012
AADACP1	ABCA11P	0.060648	-0.221443	0.333373	0.420958
AADACP1	ABCA12	0.190492	-0.092780	0.445237	1.344386
AADACP1	ABCA13	0.155534	-0.128376	0.415882	1.090848
AADACP1	ABCA17P	0.160240	-0.123627	0.419865	1.124709
AADACP1	ABCA2	0.012437	-0.266839	0.289786	0.086173
AADACP1	ABCA3	0.160432	-0.123432	0.420028	1.126093
AADACP1	ABCA4	0.181176	-0.102337	0.437467	1.276350
AADACP1	ABCA5	0.134406	-0.149542	0.397873	0.939717
AADACP1	ABCA6	0.062089	-0.220067	0.334658	0.430996
AADACP1	ABCA7	-0.136999	-0.400094	0.146958	-0.958190
AADACP1	ABCA8	-0.141321	-0.403789	0.142643	-0.989023
AADACP1	ABCA9	-0.131429	-0.395319	0.152503	-0.918532
AADACP1	ABCB1	-0.082161	-0.352453	0.200784	-0.571158
AADACP1	ABCB10	0.108764	-0.174884	0.375741	0.758033
AADACP1	ABCB11	0.138439	-0.145521	0.401327	0.968461
AADACP1	ABCB4	0.011957	-0.267285	0.289346	0.082845
AADACP1	ABCB5	0.062953	-0.219241	0.335428	0.437019
AADACP1	ABCB6	0.212581	-0.069908	0.463507	1.507255
AADACP1	ABCB7	0.029052	-0.251333	0.304938	0.201361
AADACP1	ABCB8	-0.099736	-0.367876	0.183717	-0.694453
AADACP1	ABCB9	-0.096471	-0.365021	0.186901	-0.671500
AADACP1	ABCC1	0.102809	-0.180715	0.370557	0.716077
AADACP1	ABCC10	-0.136903	-0.400012	0.147054	-0.957506
AADACP1	ABCC11	0.107227	-0.176390	0.374405	0.747198
AADACP1	ABCC12	0.003986	-0.274672	0.282025	0.027613
AADACP1	ABCC13	0.079760	-0.203102	0.350335	0.554359
AADACP1	ABCC2	0.168307	-0.115454	0.426671	1.182942
AADACP1	ABCC3	-0.113469	-0.379825	0.170261	-0.791249
AADACP1	ABCC4	0.111837	-0.171866	0.378409	0.779719
AADACP1	ABCC5	0.016663	-0.262909	0.293653	0.115458
AADACP1	ABCC6	0.059208	-0.222817	0.332087	0.410924
AADACP1	ABCC6P1	-0.136519	-0.399683	0.147437	-0.954768
AADACP1	ABCC6P2	-0.211044	-0.462243	0.071509	-1.495850
AADACP1	ABCC8	0.071885	-0.210683	0.343367	0.499324
AADACP1	ABCC9	0.190012	-0.093274	0.444837	1.340870
AADACP1	ABCD1	0.070348	-0.212159	0.342004	0.488597
AADACP1	ABCD1P2	0.018487	-0.261209	0.295320	0.128106
AADACP1	ABCD2	-0.109244	-0.376158	0.174412	-0.761420
AADACP1	ABCD3	-0.050660	-0.324438	0.230949	-0.351436
AADACP1	ABCD4	-0.015510	-0.292600	0.263982	-0.107471
AADACP1	ABCE1	0.104442	-0.179118	0.371980	0.727573
AADACP1	ABCF1	-0.065354	-0.337566	0.216945	-0.453757
AADACP1	ABCF2	-0.317263	-0.547284	-0.042679	-2.317805
AADACP1	ABCF3	-0.037599	-0.312679	0.243300	-0.260678
AADACP1	ABCG1	-0.056903	-0.330028	0.225014	-0.394874
AADACP1	ABCG2	0.129508	-0.154411	0.393669	0.904877
AADACP1	ABCG4	-0.058439	-0.331401	0.223550	-0.405573
AADACP1	ABCG5	0.058151	-0.223824	0.331144	0.403567
AADACP1	ABCG8	0.112029	-0.171677	0.378576	0.781075
AADACP1	ABHD1	-0.046242	-0.320470	0.235137	-0.320721
AADACP1	ABHD10	0.057095	-0.224831	0.330200	0.396211
AADACP1	ABHD11	0.252341	-0.027977	0.495864	1.806738
AADACP1	ABHD12	-0.143914	-0.406002	0.140049	-1.007551
AADACP1	ABHD12B	0.402641	0.139977	0.612362	3.047528
AADACP1	ABHD13	0.031741	-0.248810	0.307378	0.220017
AADACP1	ABHD14A	-0.181849	-0.438029	0.101649	-1.281248
AADACP1	ABHD14A-ACY1	0.022233	-0.257715	0.298737	0.154072
AADACP1	ABHD14B	-0.204610	-0.456938	0.078196	-1.448218
AADACP1	ABHD15	-0.046627	-0.320815	0.234773	-0.323391
AADACP1	ABHD16A	0.062089	-0.220067	0.334658	0.430996
AADACP1	ABHD16B	0.122401	-0.161452	0.387549	0.854443
AADACP1	ABHD17A	-0.139259	-0.402028	0.144703	-0.974309
AADACP1	ABHD17B	0.037023	-0.243843	0.312158	0.256678
AADACP1	ABHD17C	0.013974	-0.265411	0.291194	0.096821
AADAT	AAED1	-0.016711	-0.293698	0.262864	-0.115794
AADAT	AAGAB	-0.072799	-0.344177	0.209805	-0.505707
AADAT	AAK1	-0.103676	-0.371313	0.179867	-0.722180
AADAT	AAMDC	-0.136042	-0.399275	0.147912	-0.951369
AADAT	AAMP	0.080482	-0.202405	0.350972	0.559411
AADAT	AANAT	0.077121	-0.205646	0.348003	0.535904
AADAT	AAR2	-0.237557	-0.483911	0.043684	-1.694344
AADAT	AARS	-0.009556	-0.287145	0.269513	-0.066209
AADAT	AARS2	-0.065932	-0.338080	0.216392	-0.457786
AADAT	AARSD1	-0.107614	-0.374741	0.176011	-0.749924
AADAT	AASDH	-0.301568	-0.535010	-0.025343	-2.191342
AADAT	AASDHPPT	0.286489	0.008842	0.523125	2.071696
AADAT	AASS	-0.134937	-0.398329	0.149012	-0.943502
AADAT	AATF	-0.108142	-0.375200	0.175493	-0.753649
AADAT	AATK	0.205431	-0.077344	0.457616	1.454286
AADAT	AB074162	0.026411	-0.253807	0.302540	0.183046
AADAT	AB488780	-0.064059	-0.336413	0.218184	-0.444728
AADAT	ABAT	-0.022185	-0.298693	0.257759	-0.153743
AADAT	ABCA1	0.025115	-0.255021	0.301360	0.174054
AADAT	ABCA11P	0.035823	-0.244972	0.311074	0.248350
AADAT	ABCA12	0.197844	-0.085201	0.451341	1.398343
AADAT	ABCA13	0.154001	-0.129921	0.414582	1.079834
AADAT	ABCA17P	-0.085140	-0.355078	0.197903	-0.592018
AADAT	ABCA2	-0.126198	-0.390822	0.157694	-0.881368
AADAT	ABCA3	-0.072463	-0.343879	0.210128	-0.503360
AADAT	ABCA4	-0.103388	-0.371062	0.180149	-0.720151
AADAT	ABCA5	0.026795	-0.253448	0.302889	0.185710
AADAT	ABCA6	0.409133	0.147589	0.617198	3.106453
AADAT	ABCA7	-0.085236	-0.355162	0.197810	-0.592690
AADAT	ABCA8	0.118946	-0.164865	0.384566	0.829977
AADAT	ABCA9	-0.007971	-0.285690	0.270982	-0.055229
AADAT	ABCB1	0.083940	-0.199064	0.354021	0.583610
AADAT	ABCB10	0.132920	-0.151020	0.396599	0.929144
AADAT	ABCB11	0.003938	-0.274716	0.281981	0.027281
AADAT	ABCB4	0.119139	-0.164675	0.384732	0.831337
AADAT	ABCB5	0.026795	-0.253448	0.302889	0.185710
AADAT	ABCB6	-0.187231	-0.442521	0.096131	-1.320530
AADAT	ABCB7	-0.017768	-0.294663	0.261880	-0.123117
AADAT	ABCB8	0.116161	-0.167611	0.382157	0.810274
AADAT	ABCB9	0.081010	-0.201895	0.351438	0.563107
AADAT	ABCC1	-0.064155	-0.336499	0.218092	-0.445398
AADAT	ABCC10	-0.188096	-0.443242	0.095243	-1.326849
AADAT	ABCC11	0.191841	-0.091391	0.446359	1.354270
AADAT	ABCC12	-0.219549	-0.469226	0.062631	-1.559121
AADAT	ABCC13	-0.082019	-0.352328	0.200921	-0.570164
AADAT	ABCC2	0.002545	-0.276003	0.280699	0.017633
AADAT	ABCC3	0.033038	-0.247591	0.308553	0.229019
AADAT	ABCC4	0.071070	-0.211466	0.342644	0.493637
AADAT	ABCC5	-0.113232	-0.379620	0.170494	-0.789572
AADAT	ABCC6	0.064539	-0.217725	0.336841	0.448076
AADAT	ABCC6P1	0.077889	-0.204906	0.348682	0.541275
AADAT	ABCC6P2	0.023098	-0.256907	0.299525	0.160069
AADAT	ABCC8	-0.047012	-0.321162	0.234408	-0.326069
AADAT	ABCC9	-0.020745	-0.297380	0.259104	-0.143755
AADAT	ABCD1	0.093928	-0.189376	0.362795	0.653641
AADAT	ABCD1P2	0.017527	-0.262104	0.294443	0.121452
AADAT	ABCD2	0.163749	-0.120076	0.422829	1.150012
AADAT	ABCD3	0.021369	-0.258521	0.297949	0.148083
AADAT	ABCD4	-0.111359	-0.377995	0.172335	-0.776348
AADAT	ABCE1	0.136618	-0.147338	0.399768	0.955475
AADAT	ABCF1	0.061370	-0.220754	0.334017	0.425987
AADAT	ABCF2	-0.095801	-0.364435	0.187553	-0.666793
AADAT	ABCF3	-0.027804	-0.303805	0.252503	-0.192705
AADAT	ABCG1	0.011909	-0.267330	0.289303	0.082514
AADAT	ABCG2	-0.031645	-0.307291	0.248900	-0.219356
AADAT	ABCG4	-0.005282	-0.283218	0.273472	-0.036597
AADAT	ABCG5	-0.133449	-0.397052	0.150494	-0.932903
AADAT	ABCG8	-0.173257	-0.430832	0.110420	-1.218795
AADAT	ABHD1	-0.099642	-0.367794	0.183808	-0.693794
AADAT	ABHD10	0.072895	-0.209713	0.344262	0.506378
AADAT	ABHD11	0.214075	-0.068351	0.464735	1.518353
AADAT	ABHD12	-0.096761	-0.365275	0.186618	-0.673541
AADAT	ABHD12B	0.294701	0.017809	0.529609	2.136637
AADAT	ABHD13	-0.014886	-0.292029	0.264563	-0.103147
AADAT	ABHD14A	-0.078129	-0.348894	0.204675	-0.542954
AADAT	ABHD14A-ACY1	-0.107277	-0.374449	0.176341	-0.747554
AADAT	ABHD14B	-0.169560	-0.427725	0.114182	-1.192006
AADAT	ABHD15	0.065260	-0.217035	0.337482	0.453098
AADAT	ABHD16A	0.001633	-0.276846	0.279858	0.011312
AADAT	ABHD16B	0.107758	-0.175870	0.374866	0.750940
AADAT	ABHD17A	-0.292163	-0.527608	-0.015033	-2.116510
AADAT	ABHD17B	0.088694	-0.194460	0.358203	0.616919
AADAT	ABHD17C	-0.094648	-0.363426	0.188675	-0.658698
AAED1	AAGAB	-0.062089	-0.334658	0.220067	-0.430996
AAED1	AAK1	-0.261176	-0.502964	0.018523	-1.874547
AAED1	AAMDC	-0.017527	-0.294443	0.262104	-0.121449
AAED1	AAMP	0.026939	-0.253313	0.303019	0.186705
AAED1	AANAT	-0.187611	-0.442838	0.095741	-1.323305
AAED1	AAR2	-0.208836	-0.460424	0.073807	-1.479476
AAED1	AARS	-0.345210	-0.568897	-0.073965	-2.548344
AAED1	AARS2	-0.391693	-0.604173	-0.127210	-2.949394
AAED1	AARSD1	-0.005714	-0.283616	0.273073	-0.039590
AAED1	AASDH	0.665690	0.475434	0.796461	6.180466
AAED1	AASDHPPT	0.137575	-0.146383	0.400587	0.962298
AAED1	AASS	-0.095414	-0.364097	0.187930	-0.664079
AAED1	AATF	-0.376230	-0.592530	-0.109327	-2.813306
AAED1	AATK	-0.068427	-0.340298	0.214001	-0.475193
AAED1	AB074162	0.115294	-0.168465	0.381406	0.804144
AAED1	AB488780	-0.395726	-0.607195	-0.131903	-2.985372
AAED1	ABAT	-0.092917	-0.361909	0.190359	-0.646546
AAED1	ABCA1	0.070252	-0.212251	0.341918	0.487926
AAED1	ABCA11P	0.258487	-0.021405	0.500807	1.853857
AAED1	ABCA12	0.055942	-0.225928	0.329169	0.388188
AAED1	ABCA13	0.133157	-0.150784	0.396802	0.930830
AAED1	ABCA17P	-0.104058	-0.371646	0.179494	-0.724867
AAED1	ABCA2	0.103385	-0.180152	0.371060	0.720134
AAED1	ABCA3	-0.069964	-0.341663	0.212527	-0.485915
AAED1	ABCA4	0.040192	-0.240855	0.315020	0.278684
AAED1	ABCA5	0.244370	-0.036463	0.489431	1.745978
AAED1	ABCA6	-0.111068	-0.377743	0.172621	-0.774295
AAED1	ABCA7	-0.274526	-0.513629	0.004143	-1.977965
AAED1	ABCA8	-0.204322	-0.456700	0.078495	-1.446090
AAED1	ABCA9	0.000816	-0.277599	0.279105	0.005656
AAED1	ABCB1	-0.105402	-0.372817	0.178178	-0.734338
AAED1	ABCB10	0.724850	0.559355	0.834775	7.289677
AAED1	ABCB11	0.172917	-0.110767	0.430547	1.216328
AAED1	ABCB4	0.212197	-0.070308	0.463191	1.504403
AAED1	ABCB5	-0.101657	-0.369552	0.181841	-0.707966
AAED1	ABCB6	0.101945	-0.181560	0.369804	0.709993
AAED1	ABCB7	0.414262	0.153624	0.621006	3.153398
AAED1	ABCB8	-0.138151	-0.401080	0.145808	-0.966407
AAED1	ABCB9	-0.516062	-0.694633	-0.277584	-4.174165
AAED1	ABCC1	-0.063433	-0.335856	0.218782	-0.440366
AAED1	ABCC10	-0.235822	-0.482503	0.045518	-1.681242
AAED1	ABCC11	-0.281537	-0.519201	-0.003455	-2.032767
AAED1	ABCC12	0.152461	-0.131471	0.413275	1.068775
AAED1	ABCC13	-0.010228	-0.287761	0.268890	-0.070866
AAED1	ABCC2	0.109724	-0.173941	0.376575	0.764807
AAED1	ABCC3	-0.273181	-0.512559	0.005597	-1.967494
AAED1	ABCC4	0.214790	-0.067605	0.465322	1.523670
AAED1	ABCC5	0.163409	-0.120421	0.422542	1.147558
AAED1	ABCC6	-0.171285	-0.429175	0.112428	-1.204494
AAED1	ABCC6P1	0.153421	-0.130504	0.414090	1.075669
AAED1	ABCC6P2	0.086675	-0.196417	0.356428	0.602768
AAED1	ABCC8	0.069196	-0.213265	0.340981	0.480554
AAED1	ABCC9	0.002065	-0.276447	0.280256	0.014306
AAED1	ABCD1	-0.160432	-0.420028	0.123432	-1.126093
AAED1	ABCD1P2	-0.204418	-0.456779	0.078396	-1.446799
AAED1	ABCD2	0.506843	0.266021	0.688115	4.073494
AAED1	ABCD3	0.457287	0.205032	0.652575	3.562474
AAED1	ABCD4	0.132389	-0.151548	0.396143	0.925363
AAED1	ABCE1	0.717071	0.548123	0.829797	7.127705
AAED1	ABCF1	-0.386699	-0.600423	-0.121415	-2.905128
AAED1	ABCF2	-0.175126	-0.432400	0.108516	-1.232354
AAED1	ABCF3	-0.453926	-0.650133	-0.200965	-3.529460
AAED1	ABCG1	-0.165426	-0.424244	0.118377	-1.162117
AAED1	ABCG2	0.286819	0.009201	0.523386	2.074290
AAED1	ABCG4	-0.061801	-0.334401	0.220342	-0.428988
AAED1	ABCG5	-0.269532	-0.509648	0.009536	-1.939136
AAED1	ABCG8	-0.388812	-0.602010	-0.123864	-2.923819
AAED1	ABHD1	-0.045666	-0.319952	0.235682	-0.316716
AAED1	ABHD10	0.624778	0.419355	0.769336	5.543768
AAED1	ABHD11	-0.163121	-0.422299	0.120712	-1.145480
AAED1	ABHD12	0.024058	-0.256009	0.300399	0.166724
AAED1	ABHD12B	-0.116447	-0.382404	0.167330	-0.812292
AAED1	ABHD13	0.611044	0.400875	0.760113	5.347979
AAED1	ABHD14A	-0.128643	-0.392926	0.155269	-0.898736
AAED1	ABHD14A-ACY1	-0.174550	-0.431917	0.109104	-1.228171
AAED1	ABHD14B	-0.422809	-0.627331	-0.163725	-3.232451
AAED1	ABHD15	0.022617	-0.257356	0.299087	0.156736
AAED1	ABHD16A	0.070828	-0.211698	0.342430	0.491949
AAED1	ABHD16B	0.006483	-0.272361	0.284322	0.044914
AAED1	ABHD17A	-0.233571	-0.480673	0.047895	-1.664261
AAED1	ABHD17B	0.257527	-0.022434	0.500035	1.846479
AAED1	ABHD17C	0.344154	0.072772	0.568086	2.539496
AAGAB	AAK1	-0.216423	-0.466663	0.065900	-1.535819
AAGAB	AAMDC	0.229004	-0.052709	0.476953	1.629897
AAGAB	AAMP	0.012725	-0.266572	0.290050	0.088169
AAGAB	AANAT	-0.151405	-0.412378	0.132533	-1.061195
AAGAB	AAR2	-0.064970	-0.337224	0.217313	-0.451078
AAGAB	AARS	-0.103770	-0.371395	0.179776	-0.722839
AAGAB	AARS2	0.004082	-0.274583	0.282114	0.028279
AAGAB	AARSD1	0.255126	-0.025002	0.498106	1.828060
AAGAB	AASDH	-0.044514	-0.318915	0.236772	-0.308707
AAGAB	AASDHPPT	0.015126	-0.264339	0.292248	0.104808
AAGAB	AASS	-0.120576	-0.385974	0.163256	-0.841516
AAGAB	AATF	0.069388	-0.213080	0.341151	0.481894
AAGAB	AATK	0.172725	-0.110962	0.430385	1.214935
AAGAB	AB074162	-0.029628	-0.305461	0.250793	-0.205358
AAGAB	AB488780	-0.076303	-0.347279	0.206434	-0.530185
AAGAB	ABAT	0.024250	-0.255830	0.300573	0.168056
AAGAB	ABCA1	0.018199	-0.261478	0.295057	0.126109
AAGAB	ABCA11P	-0.143433	-0.405593	0.140530	-1.004118
AAGAB	ABCA12	0.049700	-0.231860	0.323576	0.344757
AAGAB	ABCA13	-0.120096	-0.385560	0.163730	-0.838116
AAGAB	ABCA17P	0.081777	-0.201155	0.352114	0.568470
AAGAB	ABCA2	0.270588	-0.008397	0.510491	1.947335
AAGAB	ABCA3	-0.317647	-0.547584	-0.043106	-2.320926
AAGAB	ABCA4	-0.060360	-0.333116	0.221718	-0.418951
AAGAB	ABCA5	-0.140552	-0.403133	0.143411	-0.983538
AAGAB	ABCA6	0.025690	-0.254482	0.301884	0.178046
AAGAB	ABCA7	0.235630	-0.045721	0.482347	1.679793
AAGAB	ABCA8	0.165714	-0.118085	0.424487	1.164199
AAGAB	ABCA9	0.146411	-0.137548	0.408130	1.025412
AAGAB	ABCB1	-0.072365	-0.343792	0.210222	-0.502677
AAGAB	ABCB10	-0.048259	-0.322283	0.233226	-0.334740
AAGAB	ABCB11	-0.102617	-0.370390	0.180903	-0.714725
AAGAB	ABCB4	-0.258007	-0.500421	0.021920	-1.850167
AAGAB	ABCB5	-0.030588	-0.306333	0.249892	-0.212021
AAGAB	ABCB6	-0.041345	-0.316060	0.239767	-0.286688
AAGAB	ABCB7	0.079376	-0.203472	0.349995	0.551672
AAGAB	ABCB8	-0.077647	-0.348468	0.205139	-0.539584
AAGAB	ABCB9	-0.114142	-0.380408	0.169599	-0.795999
AAGAB	ABCC1	-0.097047	-0.365525	0.186339	-0.675549
AAGAB	ABCC10	0.002353	-0.276181	0.280522	0.016302
AAGAB	ABCC11	-0.271357	-0.511104	0.007568	-1.953303
AAGAB	ABCC12	-0.057767	-0.330801	0.224190	-0.400892
AAGAB	ABCC13	0.216134	-0.066201	0.466426	1.533674
AAGAB	ABCC2	0.163505	-0.120323	0.422623	1.148251
AAGAB	ABCC3	0.165234	-0.118572	0.424082	1.160730
AAGAB	ABCC4	-0.099640	-0.367792	0.183811	-0.693778
AAGAB	ABCC5	-0.006098	-0.283969	0.272717	-0.042252
AAGAB	ABCC6	0.119040	-0.164773	0.384647	0.830637
AAGAB	ABCC6P1	0.164370	-0.119448	0.423353	1.154489
AAGAB	ABCC6P2	0.019448	-0.260314	0.296197	0.134764
AAGAB	ABCC8	0.084082	-0.198927	0.354146	0.584605
AAGAB	ABCC9	0.067371	-0.215014	0.339359	0.467823
AAGAB	ABCD1	0.094934	-0.188397	0.363676	0.660706
AAGAB	ABCD1P2	0.061128	-0.220984	0.333801	0.424304
AAGAB	ABCD2	-0.058247	-0.331230	0.223733	-0.404235
AAGAB	ABCD3	-0.225066	-0.473740	0.056848	-1.600363
AAGAB	ABCD4	0.063818	-0.218415	0.336198	0.443044
AAGAB	ABCE1	-0.164562	-0.423515	0.119253	-1.155876
AAGAB	ABCF1	-0.162257	-0.421569	0.121587	-1.139245
AAGAB	ABCF2	-0.153902	-0.414498	0.130021	-1.079118
AAGAB	ABCF3	-0.120864	-0.386223	0.162971	-0.843557
AAGAB	ABCG1	0.008595	-0.270404	0.286263	0.059553
AAGAB	ABCG2	-0.029340	-0.305200	0.251063	-0.203359
AAGAB	ABCG4	0.175414	-0.108223	0.432642	1.234445
AAGAB	ABCG5	0.036927	-0.243933	0.312072	0.256011
AAGAB	ABCG8	-0.048355	-0.322369	0.233135	-0.335408
AAGAB	ABHD1	-0.072173	-0.343622	0.210407	-0.501336
AAGAB	ABHD10	-0.038271	-0.313286	0.242666	-0.265346
AAGAB	ABHD11	0.012245	-0.267018	0.289610	0.084842
AAGAB	ABHD12	-0.043842	-0.318310	0.237408	-0.304035
AAGAB	ABHD12B	0.031645	-0.248900	0.307290	0.219350
AAGAB	ABHD13	-0.012725	-0.290050	0.266572	-0.088169
AAGAB	ABHD14A	-0.080048	-0.350589	0.202824	-0.556374
AAGAB	ABHD14A-ACY1	0.164274	-0.119545	0.423272	1.153796
AAGAB	ABHD14B	-0.182425	-0.438511	0.101059	-1.285447
AAGAB	ABHD15	-0.214214	-0.464849	0.068206	-1.519386
AAGAB	ABHD16A	0.086387	-0.196696	0.356175	0.600749
AAGAB	ABHD16B	0.175126	-0.108516	0.432401	1.232354
AAGAB	ABHD17A	0.012197	-0.267062	0.289567	0.084511
AAGAB	ABHD17B	-0.303145	-0.536249	-0.027078	-2.203961
AAGAB	ABHD17C	-0.010996	-0.288466	0.268177	-0.076190
AAK1	AAMDC	-0.220744	-0.470205	0.061380	-1.568042
AAK1	AAMP	0.165138	-0.118669	0.424001	1.160037
