Marker1	Marker2	Correlation	Lower	Upper	t-statistic
ABI3BP	PCBP2	-0.053594	-0.327067	0.228162	-0.371844
ABI3BP	PCBP3	-0.022909	-0.299352	0.257083	-0.158758
ABI3BP	PCBP4	0.059528	-0.222511	0.332373	0.413157
ABI3BP	PCCA	-0.237279	-0.483685	0.043978	-1.692243
ABI3BP	PCCB	-0.186003	-0.441498	0.097392	-1.311557
ABI3BP	PCDH1	-0.057223	-0.330314	0.224709	-0.397104
ABI3BP	PCDH10	-0.051303	-0.325014	0.230339	-0.355903
ABL1	ABL2	0.295888	0.019110	0.530544	2.146069
ABL1	ABLIM1	0.111367	-0.172328	0.378002	0.776402
ABL1	ABLIM2	-0.133411	-0.397020	0.150532	-0.932635
ABL1	ABLIM3	-0.163537	-0.422650	0.120291	-1.148479
ABL1	ABO	-0.115655	-0.381719	0.168109	-0.806697
ABL1	LRRK2	-0.558826	-0.724484	-0.332137	-4.668669
ABL1	LRRN1	0.137772	-0.146186	0.400756	0.963704
ABL1	LRRN2	-0.463439	-0.657035	-0.212499	-3.623404
ABL1	LRRN3	0.033999	-0.246688	0.309423	0.235689
ABL1	LRRN4	-0.149565	-0.410815	0.134382	-1.048006
ABL1	LRRN4CL	-0.332934	-0.559441	-0.060156	-2.446188
ABL1	LRRTM1	-0.029538	-0.305380	0.250877	-0.204737
ABL1	LRRTM2	0.022635	-0.257339	0.299103	0.156857
ABL1	LRRTM4	-0.166754	-0.425363	0.117031	-1.171713
ABL1	LRSAM1	0.016684	-0.262889	0.293673	0.115610
ABL1	LRTM1	-0.192986	-0.447310	0.090212	-1.362665
ABL1	LRTM2	-0.326268	-0.554282	-0.052701	-2.391308
ABL1	LRTOMT	0.072707	-0.209894	0.344096	0.505064
ABL1	LRWD1	0.023881	-0.256175	0.300237	0.165497
ABL1	LSAMP	0.098535	-0.184889	0.366826	0.686007
ABL1	LSG1	0.435693	0.179056	0.636815	3.353613
ABL1	LSM1	0.395970	0.132187	0.607378	2.987552
ABL1	LSM10	0.139114	-0.144847	0.401904	0.973275
ABL1	LSM11	-0.199411	-0.452639	0.083581	-1.409877
ABL1	LSM12	0.295817	0.019032	0.530488	2.145504
ABL1	LSM14A	-0.397373	-0.608428	-0.133823	-3.000124
ABL1	LSM14B	0.153333	-0.130593	0.414016	1.075038
ABL1	LSM2	0.138579	-0.145382	0.401446	0.969455
ABL1	LSM3	0.236584	-0.044713	0.483121	1.686993
ABL1	LSM4	0.512274	0.272824	0.691958	4.132565
ABL1	LSM5	-0.225091	-0.473760	0.056822	-1.600551
ABL1	LSM6	-0.109427	-0.376317	0.174232	-0.762714
ABL1	LSM7	0.337515	0.065297	0.562977	2.484139
ABL1	LSMD1	0.347449	0.076495	0.570616	2.567133
ABL1	LSP1	0.272889	-0.005912	0.512326	1.965222
ABL1	LSR	-0.019367	-0.296124	0.260389	-0.134207
ABL1	LSS	0.115930	-0.167839	0.381957	0.808639
ABL1	LST1	0.389959	0.125195	0.602872	2.933989
ABL1	LTA	0.110638	-0.173044	0.377369	0.771257
ABL1	LTA4H	-0.039429	-0.314332	0.241575	-0.273386
ABL1	LTB	0.182915	-0.100558	0.438920	1.289019
ABL1	LTB4R	-0.114662	-0.380859	0.169087	-0.799678
ABL1	LTB4R2	0.140348	-0.143615	0.402959	0.982080
ABL1	LTBP1	-0.004866	-0.282836	0.273857	-0.033715
ABL1	LTBP2	0.231352	-0.050236	0.478867	1.647552
ABL1	LTBP3	-0.161570	-0.420990	0.122282	-1.134296
ABL1	LTBP4	-0.062354	-0.334894	0.219814	-0.432845
ABL1	LTBR	0.247817	-0.032797	0.492217	1.772211
ABL1	LTC4S	-0.289911	-0.525830	-0.012573	-2.098691
ABL1	LTF	0.054328	-0.227464	0.327725	0.376952
ABL1	LTK	-0.102618	-0.370390	0.180902	-0.714728
ABL1	LTV1	-0.204661	-0.456980	0.078143	-1.448594
ABL1	LUC7L	0.317381	0.042811	0.547376	2.318766
ABL1	LUC7L2	0.095214	-0.188124	0.363922	0.662676
ABL1	LUC7L3	-0.335985	-0.561797	-0.063578	-2.471443
ABL1	LUM	-0.124124	-0.389035	0.159748	-0.866656
ABL1	LUZP1	0.263244	-0.016303	0.504621	1.890487
ABL1	LUZP2	0.062649	-0.219532	0.335157	0.434899
ABL1	LUZP3P	-0.310265	-0.541824	-0.034929	-2.261164
ABL1	LUZP4	-0.277823	-0.516252	0.000574	-2.003692
ABL1	LXN	-0.023825	-0.300187	0.256227	-0.165111
ABL1	PBX1	0.044137	-0.237128	0.318576	0.306091
ABL1	PBX2	0.011137	-0.268047	0.288595	0.077161
ABL1	PBX3	-0.167797	-0.426241	0.115972	-1.179253
ABL1	PBX4	0.096153	-0.187210	0.364744	0.669270
ABL1	PBXIP1	-0.150886	-0.411937	0.133055	-1.057474
ABL1	PC	0.069877	-0.212611	0.341586	0.485311
ABL1	PCA3	-0.033349	-0.308835	0.247299	-0.231180
ABL1	PCBD1	0.485370	0.239355	0.672822	3.846174
ABL1	PCBD2	-0.062928	-0.335406	0.219265	-0.436847
ABL1	PCBP1	0.149316	-0.134633	0.410603	1.046217
ABL1	PCBP2	-0.067858	-0.339793	0.214547	-0.471223
ABL1	PCBP3	-0.324920	-0.553237	-0.051198	-2.380265
ABL1	PCBP4	0.446296	0.191766	0.644574	3.455220
ABL1	PCCA	-0.134278	-0.397763	0.149669	-0.938806
ABL1	PCCB	0.249068	-0.031466	0.493226	1.781747
ABL1	PCDH1	0.011657	-0.267563	0.289072	0.080771
ABL1	PCDH10	-0.115021	-0.381170	0.168733	-0.802215
ABL2	ABLIM1	0.202364	-0.080524	0.455083	1.431642
ABL2	ABLIM2	-0.158502	-0.418395	0.125383	-1.112192
ABL2	ABLIM3	-0.243888	-0.489042	0.036974	-1.742321
ABL2	ABO	0.055745	-0.226117	0.328992	0.386812
ABL2	LRRK2	-0.323660	-0.552258	-0.049793	-2.369946
ABL2	LRRN1	0.338731	0.066664	0.563914	2.494248
ABL2	LRRN2	-0.184293	-0.440071	0.099146	-1.299071
ABL2	LRRN3	0.031938	-0.248625	0.307556	0.221383
ABL2	LRRN4	-0.076730	-0.347658	0.206023	-0.533174
ABL2	LRRN4CL	-0.187742	-0.442947	0.095607	-1.324263
ABL2	LRRTM1	0.008906	-0.270116	0.286548	0.061705
ABL2	LRRTM2	0.421516	0.162193	0.626375	3.220420
ABL2	LRRTM4	-0.308495	-0.540440	-0.032974	-2.246908
ABL2	LRSAM1	-0.327059	-0.554895	-0.053584	-2.397799
ABL2	LRTM1	0.048944	-0.232577	0.322898	0.339504
ABL2	LRTM2	-0.183071	-0.439050	0.100397	-1.290158
ABL2	LRTOMT	0.074243	-0.208417	0.345456	0.515793
ABL2	LRWD1	-0.103635	-0.371278	0.179907	-0.721894
ABL2	LSAMP	-0.048209	-0.322237	0.233274	-0.334388
ABL2	LSG1	0.531015	0.296486	0.705141	4.341685
ABL2	LSM1	0.223980	-0.057987	0.472853	1.592234
ABL2	LSM10	-0.510030	-0.690372	-0.270010	-4.108076
ABL2	LSM11	-0.549603	-0.718099	-0.320242	-4.557870
ABL2	LSM12	0.598226	0.383780	0.751449	5.172209
ABL2	LSM14A	-0.176445	-0.433506	0.107171	-1.241933
ABL2	LSM14B	0.153967	-0.129955	0.414553	1.079591
ABL2	LSM2	-0.029541	-0.305383	0.250874	-0.204758
ABL2	LSM3	0.081878	-0.201056	0.352204	0.569182
ABL2	LSM4	0.094961	-0.188371	0.363700	0.660892
ABL2	LSM5	0.153151	-0.130777	0.413861	1.073728
ABL2	LSM6	0.180126	-0.103411	0.436589	1.268701
ABL2	LSM7	0.082458	-0.200497	0.352715	0.573237
ABL2	LSMD1	-0.111962	-0.378518	0.171743	-0.780606
ABL2	LSP1	0.216804	-0.065501	0.466976	1.538659
ABL2	LSR	0.137156	-0.146801	0.400228	0.959308
ABL2	LSS	-0.115223	-0.381345	0.168535	-0.803644
ABL2	LST1	-0.142631	-0.404908	0.141333	-0.998383
ABL2	LTA	0.070804	-0.211722	0.342408	0.491776
ABL2	LTA4H	-0.022290	-0.298789	0.257661	-0.154468
ABL2	LTB	-0.032801	-0.308338	0.247814	-0.227374
ABL2	LTB4R	-0.426165	-0.629807	-0.167706	-3.263770
ABL2	LTB4R2	0.293430	0.016419	0.528608	2.126554
ABL2	LTBP1	0.368258	0.100174	0.586492	2.744220
ABL2	LTBP2	0.065015	-0.217270	0.337264	0.451392
ABL2	LTBP3	-0.088203	-0.357772	0.194935	-0.613482
ABL2	LTBP4	0.105296	-0.178282	0.372724	0.733587
ABL2	LTBR	-0.158291	-0.418216	0.125596	-1.110673
ABL2	LTC4S	0.015749	-0.263760	0.292818	0.109124
ABL2	LTF	0.096253	-0.187112	0.364831	0.669974
ABL2	LTK	-0.093390	-0.362324	0.189899	-0.649866
ABL2	LTV1	-0.454542	-0.650581	-0.201711	-3.535503
ABL2	LUC7L	0.246083	-0.034643	0.490816	1.759004
ABL2	LUC7L2	0.144636	-0.139325	0.406619	1.012720
ABL2	LUC7L3	-0.152418	-0.413239	0.131514	-1.068470
ABL2	LUM	0.120888	-0.162948	0.386244	0.843724
ABL2	LUZP1	0.332317	0.059466	0.558965	2.441096
ABL2	LUZP2	-0.012736	-0.290060	0.266562	-0.088245
ABL2	LUZP3P	0.284695	0.006889	0.521705	2.057575
ABL2	LUZP4	-0.102778	-0.370530	0.180746	-0.715855
ABL2	LXN	-0.440594	-0.640407	-0.184921	-3.400364
ABL2	PBX1	0.205227	-0.077556	0.457447	1.452775
ABL2	PBX2	0.248001	-0.032603	0.492364	1.773606
ABL2	PBX3	-0.473254	-0.664121	-0.224472	-3.721995
ABL2	PBX4	0.106037	-0.177556	0.373369	0.738812
ABL2	PBXIP1	-0.416668	-0.622789	-0.156462	-3.175547
ABL2	PC	-0.033829	-0.309269	0.246848	-0.234508
ABL2	PCA3	-0.017141	-0.294090	0.262464	-0.118770
ABL2	PCBD1	0.131095	-0.152834	0.395033	0.916162
ABL2	PCBD2	-0.319925	-0.549356	-0.045636	-2.339458
ABL2	PCBP1	0.173246	-0.110432	0.430823	1.218710
ABL2	PCBP2	0.368056	0.099942	0.586338	2.742476
ABL2	PCBP3	0.020435	-0.259393	0.297097	0.141605
ABL2	PCBP4	0.176206	-0.107415	0.433306	1.240192
ABL2	PCCA	-0.313575	-0.544409	-0.038591	-2.287907
ABL2	PCCB	0.273984	-0.004730	0.513198	1.973741
ABL2	PCDH1	0.153397	-0.130528	0.414070	1.075498
ABL2	PCDH10	-0.114692	-0.380885	0.169057	-0.799889
ABLIM1	ABLIM2	0.260124	-0.019652	0.502120	1.866442
ABLIM1	ABLIM3	0.403446	0.140918	0.612962	3.054801
ABLIM1	ABO	0.118757	-0.165051	0.384403	0.828640
ABLIM1	LRRK2	-0.463342	-0.656964	-0.212381	-3.622434
ABLIM1	LRRN1	0.069107	-0.213350	0.340902	0.479932
ABLIM1	LRRN2	-0.278312	-0.516641	0.000044	-2.007516
ABLIM1	LRRN3	0.743154	0.586026	0.846418	7.694759
ABLIM1	LRRN4	-0.062108	-0.334674	0.220049	-0.431126
ABLIM1	LRRN4CL	-0.064887	-0.337150	0.217392	-0.450497
ABLIM1	LRRTM1	0.270938	-0.008019	0.510770	1.950053
ABLIM1	LRRTM2	-0.146391	-0.408114	0.137567	-1.025272
ABLIM1	LRRTM4	-0.236695	-0.483212	0.044595	-1.687836
ABLIM1	LRSAM1	0.048110	-0.233368	0.322148	0.333700
ABLIM1	LRTM1	0.031292	-0.249231	0.306971	0.216906
ABLIM1	LRTM2	-0.124460	-0.389325	0.159415	-0.869040
ABLIM1	LRTOMT	0.137249	-0.146708	0.400308	0.959974
ABLIM1	LRWD1	0.261695	-0.017966	0.503380	1.878542
ABLIM1	LSAMP	-0.167241	-0.425773	0.116537	-1.175230
ABLIM1	LSG1	0.362298	0.093361	0.581962	2.693034
ABLIM1	LSM1	0.248491	-0.032081	0.492760	1.777343
ABLIM1	LSM10	0.035838	-0.244958	0.311088	0.248455
ABLIM1	LSM11	-0.312132	-0.543283	-0.036994	-2.276241
ABLIM1	LSM12	0.043387	-0.237838	0.317901	0.300880
ABLIM1	LSM14A	-0.152404	-0.413227	0.131528	-1.068369
ABLIM1	LSM14B	-0.053186	-0.326702	0.228550	-0.369003
ABLIM1	LSM2	0.264266	-0.015205	0.505439	1.898373
ABLIM1	LSM3	0.216126	-0.066210	0.466419	1.533607
ABLIM1	LSM4	0.238878	-0.042286	0.484983	1.704337
ABLIM1	LSM5	-0.158093	-0.418049	0.125795	-1.109249
ABLIM1	LSM6	-0.153955	-0.414543	0.129967	-1.079502
ABLIM1	LSM7	0.264977	-0.014441	0.506008	1.903866
ABLIM1	LSMD1	0.108401	-0.175239	0.375426	0.755477
ABLIM1	LSP1	0.168990	-0.114761	0.427245	1.187878
ABLIM1	LSR	0.552150	0.323520	0.719865	4.588219
ABLIM1	LSS	0.290306	0.013004	0.526142	2.101816
ABLIM1	LST1	-0.118480	-0.384163	0.165325	-0.826675
ABLIM1	LTA	0.723331	0.557157	0.833805	7.257604
ABLIM1	LTA4H	0.028366	-0.251976	0.304316	0.196606
ABLIM1	LTB	0.770539	0.626575	0.863654	8.375445
ABLIM1	LTB4R	-0.204601	-0.456930	0.078206	-1.448150
ABLIM1	LTB4R2	0.131032	-0.152897	0.394979	0.915712
ABLIM1	LTBP1	0.585096	0.366419	0.742519	4.998569
ABLIM1	LTBP2	0.157217	-0.126679	0.417307	1.102946
ABLIM1	LTBP3	0.286458	0.008807	0.523100	2.071444
ABLIM1	LTBP4	0.330321	0.057231	0.557421	2.424630
ABLIM1	LTBR	-0.142035	-0.404400	0.141928	-0.994130
ABLIM1	LTC4S	-0.095929	-0.364547	0.187429	-0.667692
ABLIM1	LTF	0.345905	0.074750	0.569431	2.554173
ABLIM1	LTK	0.340534	0.068693	0.565303	2.509264
ABLIM1	LTV1	-0.046183	-0.320416	0.235193	-0.320306
ABLIM1	LUC7L	0.423639	0.164709	0.627944	3.240184
ABLIM1	LUC7L2	0.032102	-0.248471	0.307705	0.222524
ABLIM1	LUC7L3	-0.137783	-0.400765	0.146176	-0.963778
ABLIM1	LUM	0.007194	-0.271702	0.284976	0.049846
ABLIM1	LUZP1	-0.133231	-0.396865	0.150711	-0.931352
ABLIM1	LUZP2	-0.239640	-0.485601	0.041480	-1.710101
ABLIM1	LUZP3P	-0.115970	-0.381992	0.167799	-0.808924
ABLIM1	LUZP4	0.061158	-0.220956	0.333828	0.424512
ABLIM1	LXN	0.161841	-0.122008	0.421218	1.136244
ABLIM1	PBX1	0.534415	0.300809	0.707520	4.380543
ABLIM1	PBX2	-0.230952	-0.478541	0.050657	-1.644543
ABLIM1	PBX3	-0.303591	-0.536598	-0.027568	-2.207529
ABLIM1	PBX4	0.729197	0.565658	0.837549	7.382715
ABLIM1	PBXIP1	0.419550	0.159867	0.624922	3.202184
ABLIM1	PC	-0.075730	-0.346773	0.206986	-0.526184
ABLIM1	PCA3	0.021990	-0.257942	0.298515	0.152386
ABLIM1	PCBD1	-0.065116	-0.337354	0.217173	-0.452098
ABLIM1	PCBD2	-0.253649	-0.496918	0.026580	-1.816749
ABLIM1	PCBP1	0.073661	-0.208976	0.344941	0.511731
ABLIM1	PCBP2	-0.195269	-0.449206	0.087859	-1.379420
ABLIM1	PCBP3	0.104421	-0.179138	0.371962	0.727426
ABLIM1	PCBP4	0.699878	0.523512	0.818731	6.788676
ABLIM1	PCCA	0.009122	-0.269916	0.286746	0.063201
ABLIM1	PCCB	0.294871	0.017996	0.529743	2.137988
ABLIM1	PCDH1	0.205865	-0.076894	0.457974	1.457496
ABLIM1	PCDH10	0.062552	-0.219625	0.335070	0.434222
ABLIM2	ABLIM3	0.462266	0.211073	0.656185	3.611734
ABLIM2	ABO	0.304699	0.028788	0.537467	2.216408
ABLIM2	LRRK2	-0.051825	-0.325482	0.229844	-0.359534
ABLIM2	LRRN1	-0.090908	-0.360147	0.192311	-0.632446
ABLIM2	LRRN2	0.061810	-0.220333	0.334409	0.429052
ABLIM2	LRRN3	0.290984	0.013745	0.526678	2.107181
ABLIM2	LRRN4	0.191457	-0.091787	0.446039	1.351455
ABLIM2	LRRN4CL	0.008673	-0.270332	0.286335	0.060092
ABLIM2	LRRTM1	-0.045695	-0.319978	0.235655	-0.316917
ABLIM2	LRRTM2	-0.253237	-0.496586	0.027020	-1.813594
ABLIM2	LRRTM4	-0.234895	-0.481749	0.046498	-1.674246
ABLIM2	LRSAM1	0.078790	-0.204037	0.349478	0.547578
ABLIM2	LRTM1	0.421279	0.161913	0.626201	3.218221
ABLIM2	LRTM2	0.192676	-0.090532	0.447052	1.360389
ABLIM2	LRTOMT	-0.067318	-0.339313	0.215064	-0.467456
ABLIM2	LRWD1	0.177386	-0.106211	0.434295	1.248772
ABLIM2	LSAMP	-0.048627	-0.322613	0.232878	-0.337298
ABLIM2	LSG1	-0.113805	-0.380116	0.169931	-0.793620
ABLIM2	LSM1	-0.043663	-0.318149	0.237577	-0.302796
ABLIM2	LSM10	-0.002030	-0.280224	0.276479	-0.014062
ABLIM2	LSM11	-0.043971	-0.318426	0.237286	-0.304933
ABLIM2	LSM12	-0.132309	-0.396075	0.151627	-0.924797
ABLIM2	LSM14A	0.126555	-0.157340	0.391130	0.883909
ABLIM2	LSM14B	-0.096860	-0.365362	0.186522	-0.674234
ABLIM2	LSM2	0.070775	-0.211749	0.342383	0.491580
ABLIM2	LSM3	0.089485	-0.193692	0.358898	0.622466
ABLIM2	LSM4	-0.031094	-0.306791	0.249417	-0.215529
ABLIM2	LSM5	0.005588	-0.273190	0.283500	0.038715
ABLIM2	LSM6	0.104387	-0.179172	0.371932	0.727185
ABLIM2	LSM7	0.078014	-0.204785	0.348793	0.542151
ABLIM2	LSMD1	0.121084	-0.162754	0.386413	0.845114
ABLIM2	LSP1	-0.004151	-0.282177	0.274519	-0.028758
ABLIM2	LSR	0.397106	0.133512	0.608228	2.997729
ABLIM2	LSS	0.192512	-0.090701	0.446916	1.359185
ABLIM2	LST1	-0.105702	-0.373078	0.177884	-0.736450
ABLIM2	LTA	0.366313	0.097947	0.585015	2.727471
ABLIM2	LTA4H	-0.068878	-0.340699	0.213569	-0.478337
ABLIM2	LTB	0.346354	0.075257	0.569776	2.557939
ABLIM2	LTB4R	0.012561	-0.266724	0.289900	0.087032
ABLIM2	LTB4R2	0.182906	-0.100566	0.438913	1.288958
ABLIM2	LTBP1	0.280773	0.002625	0.518595	2.026778
ABLIM2	LTBP2	0.222746	-0.059282	0.471844	1.583002
ABLIM2	LTBP3	0.507973	0.267434	0.688916	4.085731
ABLIM2	LTBP4	0.420059	0.160469	0.625299	3.206903
ABLIM2	LTBR	0.004004	-0.274655	0.282042	0.027741
ABLIM2	LTC4S	0.021270	-0.258614	0.297859	0.147397
ABLIM2	LTF	0.222433	-0.059610	0.471587	1.580658
ABLIM2	LTK	0.391760	0.127288	0.604224	2.949995
ABLIM2	LTV1	0.032110	-0.248463	0.307713	0.222583
ABLIM2	LUC7L	0.060213	-0.221858	0.332985	0.417930
ABLIM2	LUC7L2	-0.196191	-0.449970	0.086908	-1.386188
ABLIM2	LUC7L3	-0.101952	-0.369810	0.181553	-0.710044
ABLIM2	LUM	-0.034806	-0.310154	0.245929	-0.241291
ABLIM2	LUZP1	-0.375331	-0.591851	-0.108292	-2.805477
ABLIM2	LUZP2	0.022243	-0.257706	0.298745	0.154139
ABLIM2	LUZP3P	0.108242	-0.175395	0.375288	0.754358
ABLIM2	LUZP4	0.266391	-0.012920	0.507139	1.914802
ABLIM2	LXN	0.123683	-0.160184	0.388655	0.863532
ABLIM2	PBX1	0.411660	0.150559	0.619075	3.129534
ABLIM2	PBX2	-0.085594	-0.355477	0.197463	-0.595197
ABLIM2	PBX3	-0.115189	-0.381315	0.168569	-0.803397
ABLIM2	PBX4	0.393699	0.129543	0.605678	2.967269
ABLIM2	PBXIP1	0.367211	0.098975	0.585697	2.735195
ABLIM2	PC	0.133399	-0.150544	0.397009	0.932548
ABLIM2	PCA3	0.257997	-0.021930	0.500413	1.850091
ABLIM2	PCBD1	-0.065891	-0.338043	0.216431	-0.457498
ABLIM2	PCBD2	-0.148003	-0.409486	0.135951	-1.036811
ABLIM2	PCBP1	-0.188096	-0.443241	0.095244	-1.326848
ABLIM2	PCBP2	-0.255244	-0.498201	0.024876	-1.828966
ABLIM2	PCBP3	0.329894	0.056753	0.557091	2.421115
ABLIM2	PCBP4	0.157686	-0.126206	0.417705	1.106323
ABLIM2	PCCA	-0.188904	-0.443915	0.094413	-1.332763
ABLIM2	PCCB	-0.084668	-0.354662	0.198359	-0.588712
ABLIM2	PCDH1	0.217748	-0.064514	0.467750	1.545694
ABLIM2	PCDH10	0.121785	-0.162062	0.387018	0.850076
ABLIM3	ABO	0.041207	-0.239897	0.315936	0.285736
ABLIM3	LRRK2	-0.253809	-0.497046	0.026410	-1.817968
ABLIM3	LRRN1	0.019514	-0.260252	0.296258	0.135225
ABLIM3	LRRN2	-0.196444	-0.450180	0.086646	-1.388051
ABLIM3	LRRN3	0.607234	0.395778	0.757543	5.295057
ABLIM3	LRRN4	0.032594	-0.248009	0.308150	0.225935
ABLIM3	LRRN4CL	-0.071055	-0.342631	0.211480	-0.493531
ABLIM3	LRRTM1	0.073615	-0.209020	0.344900	0.511409
ABLIM3	LRRTM2	-0.327811	-0.555478	-0.054424	-2.403976
ABLIM3	LRRTM4	-0.060146	-0.332925	0.221922	-0.417462
ABLIM3	LRSAM1	0.038568	-0.242387	0.313554	0.267404
ABLIM3	LRTM1	0.013396	-0.265948	0.290665	0.092818
ABLIM3	LRTM2	-0.048005	-0.322054	0.233468	-0.332969
ABLIM3	LRTOMT	0.106476	-0.177126	0.373751	0.741903
ABLIM3	LRWD1	0.175817	-0.107812	0.432980	1.237372
ABLIM3	LSAMP	-0.026461	-0.302585	0.253761	-0.183391
ABLIM3	LSG1	-0.042858	-0.317424	0.238337	-0.297205
ABLIM3	LSM1	-0.100678	-0.368698	0.182797	-0.701079
ABLIM3	LSM10	0.175936	-0.107691	0.433079	1.238233
ABLIM3	LSM11	-0.093441	-0.362369	0.189849	-0.650223
ABLIM3	LSM12	-0.183142	-0.439109	0.100325	-1.290673
ABLIM3	LSM14A	0.061560	-0.220572	0.334186	0.427313
ABLIM3	LSM14B	-0.130534	-0.394551	0.153391	-0.912174
ABLIM3	LSM2	0.109799	-0.173867	0.376641	0.765338
ABLIM3	LSM3	0.141878	-0.142086	0.404265	0.993001
ABLIM3	LSM4	-0.009449	-0.287046	0.269613	-0.065466
ABLIM3	LSM5	-0.174121	-0.431558	0.109540	-1.225062
ABLIM3	LSM6	-0.248625	-0.492868	0.031938	-1.778364
ABLIM3	LSM7	0.098419	-0.185001	0.366725	0.685197
ABLIM3	LSMD1	0.046455	-0.234936	0.320661	0.322194
ABLIM3	LSP1	-0.217936	-0.467904	0.064318	-1.547094
ABLIM3	LSR	0.567438	0.343311	0.730422	4.774412
ABLIM3	LSS	0.373839	0.106577	0.590722	2.792507
ABLIM3	LST1	-0.341585	-0.566111	-0.069876	-2.518027
ABLIM3	LTA	0.569362	0.345816	0.731745	4.798347
ABLIM3	LTA4H	-0.084883	-0.354851	0.198151	-0.590216
ABLIM3	LTB	0.509682	0.269574	0.690125	4.104290
ABLIM3	LTB4R	0.000280	-0.278094	0.278611	0.001939
ABLIM3	LTB4R2	-0.164622	-0.423565	0.119193	-1.156308
ABLIM3	LTBP1	0.445242	0.190499	0.643805	3.445043
ABLIM3	LTBP2	0.080769	-0.202128	0.351225	0.561421
ABLIM3	LTBP3	0.157918	-0.125971	0.417901	1.107994
ABLIM3	LTBP4	0.464220	0.213449	0.657600	3.631183
ABLIM3	LTBR	0.021627	-0.258280	0.298185	0.149874
ABLIM3	LTC4S	-0.073939	-0.345187	0.208709	-0.513668
ABLIM3	LTF	0.298972	0.022491	0.532971	2.170618
ABLIM3	LTK	0.126995	-0.156904	0.391508	0.887031
ABLIM3	LTV1	0.029857	-0.250578	0.305669	0.206949
ABLIM3	LUC7L	0.131304	-0.152627	0.395212	0.917642
ABLIM3	LUC7L2	-0.089587	-0.358988	0.193593	-0.623186
ABLIM3	LUC7L3	0.099315	-0.184128	0.367508	0.691490
ABLIM3	LUM	-0.154606	-0.415095	0.129312	-1.084175
ABLIM3	LUZP1	-0.175286	-0.432535	0.108353	-1.233517
ABLIM3	LUZP2	-0.113580	-0.379922	0.170152	-0.792034
ABLIM3	LUZP3P	-0.121906	-0.387123	0.161941	-0.850938
ABLIM3	LUZP4	0.038605	-0.242352	0.313588	0.267663
ABLIM3	LXN	0.357344	0.087717	0.578186	2.650779
ABLIM3	PBX1	0.322504	0.048505	0.551361	2.360497
ABLIM3	PBX2	-0.291419	-0.527021	-0.014220	-2.110621
ABLIM3	PBX3	-0.074841	-0.345986	0.207841	-0.519974
ABLIM3	PBX4	0.530044	0.295253	0.704461	4.330638
ABLIM3	PBXIP1	0.671137	0.483018	0.800033	6.272177
ABLIM3	PC	-0.079884	-0.350444	0.202982	-0.555229
ABLIM3	PCA3	0.121741	-0.162105	0.386980	0.849765
ABLIM3	PCBD1	-0.181247	-0.437526	0.102265	-1.276866
ABLIM3	PCBD2	-0.208781	-0.460379	0.073864	-1.479072
ABLIM3	PCBP1	0.129840	-0.154081	0.393954	0.907237
ABLIM3	PCBP2	-0.156750	-0.416912	0.127150	-1.099591
ABLIM3	PCBP3	0.041535	-0.239588	0.316231	0.288009
ABLIM3	PCBP4	0.362644	0.093755	0.582225	2.695994
ABLIM3	PCCA	0.014908	-0.264542	0.292049	0.103300
ABLIM3	PCCB	-0.048648	-0.322632	0.232858	-0.337443
ABLIM3	PCDH1	-0.143776	-0.405885	0.140187	-1.006567
ABLIM3	PCDH10	0.093340	-0.189948	0.362280	0.649512
ABO	LRRK2	0.095147	-0.188189	0.363863	0.662204
ABO	LRRN1	0.243102	-0.037809	0.488405	1.736348
ABO	LRRN2	0.459333	0.207512	0.654060	3.582662
ABO	LRRN3	-0.156163	-0.416415	0.127742	-1.095370
ABO	LRRN4	0.468163	0.218252	0.660449	3.670635
ABO	LRRN4CL	0.071520	-0.211034	0.343043	0.496777
ABO	LRRTM1	0.091775	-0.191468	0.360908	0.638533
ABO	LRRTM2	-0.120083	-0.385548	0.163743	-0.838021
ABO	LRRTM4	-0.410119	-0.617930	-0.148747	-3.115444
ABO	LRSAM1	-0.260683	-0.502568	0.019052	-1.870745
ABO	LRTM1	0.544831	0.314116	0.714783	4.501486
ABO	LRTM2	0.532438	0.298294	0.706137	4.357908
ABO	LRTOMT	-0.432060	-0.634147	-0.174720	-3.319196
ABO	LRWD1	0.101513	-0.181982	0.369427	0.706952
ABO	LSAMP	-0.032250	-0.307839	0.248332	-0.223548
ABO	LSG1	0.001132	-0.277308	0.279397	0.007844
ABO	LSM1	-0.121508	-0.386779	0.162335	-0.848116
ABO	LSM10	-0.356536	-0.577569	-0.086798	-2.643911
ABO	LSM11	-0.065835	-0.337994	0.216484	-0.457113
ABO	LSM12	0.078602	-0.204218	0.349312	0.546264
ABO	LSM14A	0.142595	-0.141369	0.404877	0.998128
ABO	LSM14B	0.098695	-0.184732	0.366966	0.687135
ABO	LSM2	-0.072300	-0.343735	0.210285	-0.502223
ABO	LSM3	-0.134303	-0.397785	0.149644	-0.938985
ABO	LSM4	-0.199912	-0.453054	0.083063	-1.413562
ABO	LSM5	0.191918	-0.091313	0.446422	1.354830
ABO	LSM6	0.204979	-0.077813	0.457243	1.450948
ABO	LSM7	-0.240659	-0.486427	0.040400	-1.717819
ABO	LSMD1	-0.059797	-0.332614	0.222254	-0.415032
ABO	LSP1	0.074544	-0.208127	0.345723	0.517896
